DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
Thu Dec 29 20:01:48 2022,2,1672369308000,40.600,12.336,-2.813,0.570,-0.007,-0.550,3.114,0,0,7,1.939,7,-1.000,1.463,1.459,0.017,0x1fff
Thu Dec 29 20:11:48 2022,2,1672369908000,40.900,12.340,-2.813,0.762,-0.006,-0.551,3.115,0,0,7,1.943,7,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 20:21:48 2022,2,1672370508000,41.700,12.340,-2.688,0.618,-0.007,-0.550,3.114,0,0,7,1.943,6,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 20:31:48 2022,2,1672371108000,36.500,12.340,-2.688,0.810,-0.007,-0.551,3.114,0,0,7,1.943,7,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 20:41:48 2022,2,1672371708000,40.500,12.340,-2.625,1.001,-0.006,-0.551,3.114,0,0,7,1.943,7,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 20:51:48 2022,2,1672372308000,40.300,12.336,-2.563,0.905,-0.006,-0.551,3.114,0,0,7,1.943,7,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 21:01:48 2022,2,1672372908000,40.400,12.336,-2.500,0.762,-0.008,-0.550,3.113,0,0,7,1.943,7,-1.000,1.459,1.459,0.017,0x1fff
Thu Dec 29 21:11:48 2022,2,1672373508000,36.200,12.340,-2.438,1.001,-0.007,-0.550,3.113,0,0,7,1.939,7,-1.000,1.463,1.459,0.017,0x1fff
Thu Dec 29 21:21:48 2022,2,1672374108000,39.000,12.340,-2.375,1.193,-0.007,-0.550,3.113,0,0,8,1.942,7,-1.000,1.460,1.459,0.017,0x1ffe
Thu Dec 29 21:31:48 2022,2,1672374708000,40.000,12.336,-2.313,1.001,-0.006,-0.551,3.113,0,0,8,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 21:41:48 2022,2,1672375308000,40.900,12.340,-2.250,1.145,-0.007,-0.550,3.113,0,0,8,1.937,7,-1.000,1.465,1.459,0.017,0x1fff
Thu Dec 29 21:51:48 2022,2,1672375908000,38.100,12.340,-2.125,1.480,-0.007,-0.550,3.113,0,0,8,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 22:01:48 2022,2,1672376508000,42.200,12.336,-2.000,1.433,-0.007,-0.550,3.112,0,0,8,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 22:11:48 2022,2,1672377108000,39.800,12.336,-1.813,1.864,-0.007,-0.550,3.112,0,0,8,1.935,7,-1.000,1.467,1.459,0.017,0x1fff
Thu Dec 29 22:21:48 2022,2,1672377708000,37.200,12.332,-1.688,1.960,-0.008,-0.550,3.112,0,0,9,1.941,8,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 22:31:48 2022,2,1672378308000,40.100,12.336,-1.688,1.816,-0.008,-0.550,3.111,0,0,8,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 22:41:48 2022,2,1672378908000,41.400,12.340,-1.750,1.816,-0.006,-0.551,3.112,0,0,8,1.938,7,-1.000,1.464,1.459,0.017,0x1fff
Thu Dec 29 22:51:48 2022,2,1672379508000,37.500,12.340,-1.688,1.672,-0.008,-0.548,3.111,0,0,8,1.932,7,-1.000,1.470,1.459,0.017,0x1fff
Thu Dec 29 23:01:48 2022,2,1672380108000,41.100,12.336,-1.688,1.720,-0.008,-0.549,3.111,0,0,8,1.942,7,-1.000,1.460,1.459,0.017,0x1fff
Thu Dec 29 23:11:48 2022,2,1672380708000,39.300,12.336,-1.688,1.720,-0.007,-0.550,3.111,0,0,8,1.946,7,-1.000,1.456,1.459,0.017,0x1fff
Thu Dec 29 23:21:48 2022,2,1672381308000,40.600,12.336,-1.688,1.864,-0.007,-0.551,3.111,0,0,8,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Thu Dec 29 23:31:48 2022,2,1672381908000,40.600,12.336,-1.688,1.864,-0.007,-0.551,3.111,0,0,9,1.934,7,-1.000,1.468,1.459,0.017,0x1fff
Thu Dec 29 23:41:48 2022,2,1672382508000,40.700,12.336,-1.688,1.720,-0.007,-0.550,3.111,0,0,8,1.942,7,-1.000,1.460,1.459,0.017,0x1fff
Thu Dec 29 23:51:48 2022,2,1672383108000,39.800,12.340,-1.625,1.720,-0.007,-0.550,3.111,0,0,9,1.941,7,-1.000,1.461,1.459,0.017,0x1fff
Fri Dec 30 00:01:48 2022,2,1672383708000,38.000,12.336,-1.625,1.816,-0.007,-0.551,3.111,0,0,8,1.938,7,-1.000,1.464,1.459,0.017,0x1fff
Fri Dec 30 00:11:48 2022,2,1672384308000,39.000,12.336,-1.625,1.960,-0.007,-0.551,3.111,0,0,8,1.942,7,-1.000,1.460,1.459,0.017,0x1ffe
Fri Dec 30 00:21:48 2022,2,1672384908000,35.800,12.336,-1.563,1.864,-0.007,-0.550,3.110,0,0,8,1.952,7,-1.000,1.450,1.459,0.017,0x1fff
Fri Dec 30 00:31:48 2022,2,1672385508000,40.800,12.340,-1.500,1.960,-0.007,-0.550,3.110,0,0,9,1.952,7,-1.000,1.450,1.459,0.020,0x1fff
Fri Dec 30 00:41:48 2022,2,1672386108000,40.800,12.344,-1.438,1.960,-0.007,-0.550,3.110,0,0,8,1.946,7,-1.000,1.456,1.459,0.020,0x1fff
Fri Dec 30 00:51:48 2022,2,1672386708000,41.100,12.340,-1.375,2.151,-0.008,-0.550,3.109,0,0,8,1.945,7,-1.000,1.457,1.459,0.020,0x1fff
Fri Dec 30 01:01:48 2022,2,1672387308000,38.000,12.336,-1.375,2.056,-0.008,-0.550,3.109,0,0,9,1.943,7,-1.000,1.459,1.459,0.020,0x1fff
Fri Dec 30 01:11:48 2022,2,1672387908000,40.000,12.336,-1.375,2.008,-0.007,-0.550,3.110,0,0,9,1.946,7,-1.000,1.456,1.459,0.020,0x1fff
Fri Dec 30 01:21:48 2022,2,1672388508000,35.800,12.336,-1.375,2.056,-0.007,-0.550,3.110,0,0,9,1.948,7,-1.000,1.454,1.459,0.020,0x1fff
Fri Dec 30 01:31:48 2022,2,1672389108000,41.300,12.336,-1.313,2.199,-0.007,-0.551,3.109,0,0,9,1.952,7,-1.000,1.450,1.459,0.020,0x1fff
Fri Dec 30 01:41:48 2022,2,1672389708000,41.500,12.340,-1.250,2.247,-0.006,-0.551,3.109,0,0,9,1.950,7,-1.000,1.452,1.459,0.020,0x1fff
Fri Dec 30 01:51:48 2022,2,1672390308000,38.800,12.336,-1.188,2.391,-0.007,-0.550,3.109,0,0,9,1.951,7,-1.000,1.451,1.459,0.020,0x1fff
Fri Dec 30 02:01:48 2022,2,1672390908000,40.400,12.336,-1.250,2.343,-0.007,-0.551,3.109,0,0,9,1.941,7,-1.000,1.461,1.459,0.020,0x1fff
Fri Dec 30 02:11:48 2022,2,1672391508000,40.500,12.336,-1.250,2.199,-0.007,-0.551,3.109,0,0,9,1.945,7,-1.000,1.457,1.459,0.020,0x1fff
Fri Dec 30 02:21:48 2022,2,1672392108000,36.600,12.336,-1.313,2.151,-0.007,-0.551,3.108,0,0,9,1.942,7,-1.000,1.460,1.459,0.020,0x1fff
Fri Dec 30 02:31:48 2022,2,1672392708000,41.200,12.340,-1.313,2.151,-0.007,-0.550,3.108,0,0,9,1.942,7,-1.000,1.460,1.459,0.020,0x1fff
Fri Dec 30 02:41:48 2022,2,1672393308000,41.600,12.336,-1.375,2.247,-0.007,-0.551,3.108,0,0,9,1.937,7,-1.000,1.465,1.459,0.020,0x1fff
Fri Dec 30 02:51:48 2022,2,1672393908000,40.600,12.336,-1.375,2.151,-0.007,-0.551,3.108,0,0,9,1.937,7,-1.000,1.465,1.459,0.020,0x1fff
Fri Dec 30 03:01:48 2022,2,1672394508000,40.600,12.336,-1.375,2.008,-0.007,-0.552,3.108,0,0,9,1.932,7,-1.000,1.470,1.459,0.020,0x1fff
Fri Dec 30 03:11:48 2022,2,1672395108000,40.800,12.340,-1.375,2.056,-0.007,-0.551,3.107,0,0,9,1.931,7,-1.000,1.471,1.459,0.021,0x1fff
Fri Dec 30 03:21:48 2022,2,1672395708000,41.600,12.336,-1.438,1.960,-0.007,-0.550,3.108,0,0,9,1.931,7,-1.000,1.471,1.459,0.021,0x1fff
Fri Dec 30 03:31:48 2022,2,1672396308000,40.600,12.340,-1.375,2.056,-0.008,-0.550,3.107,0,0,9,1.930,7,-1.000,1.472,1.459,0.022,0x1fff
Fri Dec 30 03:41:48 2022,2,1672396908000,38.900,12.340,-1.375,2.008,-0.008,-0.549,3.107,0,0,9,1.931,6,-1.000,1.471,1.459,0.022,0x1fff
Fri Dec 30 03:51:48 2022,2,1672397508000,40.500,12.336,-1.250,2.199,-0.007,-0.550,3.107,0,0,9,1.919,6,-1.000,1.483,1.459,0.033,0x1fff
Fri Dec 30 04:01:48 2022,2,1672398108000,39.900,12.336,-1.125,2.343,-0.007,-0.550,3.107,0,0,9,1.919,7,-1.000,1.483,1.459,0.033,0x1fff
Fri Dec 30 04:11:48 2022,2,1672398708000,38.400,12.336,-1.125,2.343,-0.006,-0.551,3.107,0,0,9,1.913,7,-1.000,1.489,1.459,0.039,0x1fff
Fri Dec 30 04:21:48 2022,2,1672399308000,37.100,12.336,-1.125,2.343,-0.008,-0.551,3.106,0,0,9,1.909,7,-1.000,1.493,1.459,0.043,0x1fff
Fri Dec 30 04:31:48 2022,2,1672399908000,41.000,12.336,-1.125,2.343,-0.007,-0.551,3.106,0,0,9,1.906,7,-1.000,1.496,1.459,0.046,0x1fff
Fri Dec 30 04:41:48 2022,2,1672400508000,41.500,12.336,-1.125,2.199,-0.008,-0.551,3.106,0,0,9,1.898,6,-1.000,1.504,1.459,0.054,0x1fff
Fri Dec 30 04:51:48 2022,2,1672401108000,37.900,12.336,-1.125,2.199,-0.007,-0.551,3.106,0,0,9,1.898,7,-1.000,1.504,1.459,0.054,0x1fff
Fri Dec 30 05:01:48 2022,2,1672401708000,36.200,12.336,-1.063,2.487,-0.007,-0.551,3.106,0,0,9,1.898,6,-1.000,1.504,1.459,0.054,0x1fff
Fri Dec 30 05:11:48 2022,2,1672402308000,40.700,12.336,-1.063,2.391,-0.007,-0.551,3.106,0,0,9,1.898,6,-1.000,1.504,1.459,0.054,0x1fff
Fri Dec 30 05:21:48 2022,2,1672402908000,38.900,12.336,-1.063,2.343,-0.006,-0.552,3.106,0,0,9,1.888,6,-1.000,1.514,1.459,0.064,0x1fff
Fri Dec 30 05:31:48 2022,2,1672403508000,35.400,12.340,-1.063,2.535,-0.007,-0.551,3.105,0,0,9,1.888,6,-1.000,1.514,1.459,0.064,0x1fff
Fri Dec 30 05:41:48 2022,2,1672404108000,41.100,12.336,-1.000,2.535,-0.007,-0.550,3.105,0,0,9,1.887,6,-1.000,1.515,1.459,0.065,0x1fff
Fri Dec 30 05:51:48 2022,2,1672404708000,38.900,12.336,-0.938,2.487,-0.006,-0.551,3.105,0,0,9,1.884,6,-1.000,1.518,1.459,0.068,0x1fff
Fri Dec 30 06:01:48 2022,2,1672405308000,38.600,12.336,-0.875,2.487,-0.006,-0.551,3.105,0,0,9,1.877,6,-1.000,1.525,1.459,0.075,0x1fff
Fri Dec 30 06:11:48 2022,2,1672405908000,40.500,12.336,-0.813,2.678,-0.008,-0.550,3.104,0,0,9,1.877,6,-1.000,1.525,1.459,0.075,0x1fff
Fri Dec 30 06:21:48 2022,2,1672406508000,40.700,12.336,-0.813,2.726,-0.007,-0.551,3.104,0,0,9,1.874,6,-1.000,1.528,1.459,0.078,0x1fff
Fri Dec 30 06:31:48 2022,2,1672407108000,37.400,12.332,-0.813,2.870,-0.008,-0.551,3.104,0,0,9,1.868,6,-1.000,1.534,1.459,0.084,0x1fff
Fri Dec 30 06:41:48 2022,2,1672407708000,35.900,12.336,-0.813,2.774,-0.006,-0.551,3.105,0,0,10,1.867,6,-1.000,1.535,1.459,0.085,0x1fff
Fri Dec 30 06:51:48 2022,2,1672408308000,40.300,12.336,-0.813,2.583,-0.007,-0.550,3.104,0,0,10,1.867,6,-1.000,1.535,1.459,0.085,0x1fff
Fri Dec 30 07:01:48 2022,2,1672408908000,40.600,12.340,-0.750,2.583,-0.007,-0.551,3.104,0,0,9,1.863,6,-1.000,1.539,1.459,0.089,0x1fff
Fri Dec 30 07:11:48 2022,2,1672409508000,38.100,12.336,-0.688,2.678,-0.007,-0.551,3.104,0,0,10,1.866,6,-1.000,1.536,1.459,0.089,0x1fff
Fri Dec 30 07:21:48 2022,2,1672410108000,40.500,12.336,-0.625,2.774,-0.008,-0.550,3.103,0,0,10,1.867,6,-1.000,1.535,1.459,0.089,0x1fff
Fri Dec 30 07:31:48 2022,2,1672410708000,41.500,12.340,-0.563,2.918,-0.007,-0.551,3.104,0,0,10,1.867,6,-1.000,1.535,1.459,0.089,0x1fff
Fri Dec 30 07:41:48 2022,2,1672411308000,37.000,12.336,-0.500,2.918,-0.007,-0.551,3.103,0,0,10,1.866,6,-1.000,1.536,1.459,0.089,0x1fff
Fri Dec 30 07:51:48 2022,2,1672411908000,40.100,12.336,-0.438,3.110,-0.007,-0.550,3.103,0,0,10,1.862,6,-1.000,1.540,1.459,0.090,0x1fff
Fri Dec 30 08:01:48 2022,2,1672412508000,40.400,12.336,-0.375,3.062,-0.008,-0.549,3.103,0,0,10,1.867,6,-1.000,1.535,1.459,0.090,0x1fff
Fri Dec 30 08:11:48 2022,2,1672413108000,41.000,12.336,-0.250,3.301,-0.008,-0.551,3.103,0,0,10,1.867,6,-1.000,1.535,1.459,0.090,0x1fff
Fri Dec 30 08:21:48 2022,2,1672413708000,40.800,12.336,-0.125,3.301,-0.007,-0.551,3.103,0,0,10,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 08:31:48 2022,2,1672414308000,40.700,12.340,-0.063,3.254,-0.007,-0.551,3.103,0,0,10,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 08:41:48 2022,2,1672414908000,38.500,12.336,0.063,3.301,-0.007,-0.552,3.102,0,0,10,1.862,6,-1.000,1.540,1.459,0.090,0x1fff
Fri Dec 30 08:51:48 2022,2,1672415508000,37.300,12.336,0.188,3.637,-0.007,-0.550,3.102,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 09:01:48 2022,2,1672416108000,40.600,12.336,0.313,3.637,-0.008,-0.550,3.101,0,0,10,1.865,6,-1.000,1.537,1.459,0.090,0x1fff
Fri Dec 30 09:11:48 2022,2,1672416708000,41.000,12.340,0.500,3.924,-0.008,-0.551,3.101,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 09:21:48 2022,2,1672417308000,36.000,12.332,0.563,3.972,-0.007,-0.551,3.102,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 09:31:48 2022,2,1672417908000,40.600,12.336,0.625,3.972,-0.006,-0.552,3.102,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 09:41:48 2022,2,1672418508000,40.800,12.336,0.750,4.068,-0.007,-0.551,3.101,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 09:51:48 2022,2,1672419108000,40.700,12.336,0.813,4.116,-0.008,-0.550,3.101,0,0,11,1.866,6,-1.000,1.536,1.459,0.090,0x1fff
Fri Dec 30 10:01:48 2022,2,1672419708000,36.500,12.332,0.938,4.356,-0.007,-0.551,3.101,0,0,11,1.865,6,-1.000,1.537,1.459,0.090,0x1fff
Fri Dec 30 10:11:48 2022,2,1672420308000,41.000,12.332,1.125,4.595,-0.008,-0.550,3.100,0,0,12,1.865,6,-1.000,1.537,1.459,0.090,0x1fff
Fri Dec 30 10:21:48 2022,2,1672420908000,41.200,12.332,1.313,4.691,-0.008,-0.551,3.100,0,0,11,1.865,6,-1.000,1.537,1.459,0.090,0x1fff
Fri Dec 30 10:31:48 2022,2,1672421508000,39.200,12.336,1.438,4.883,-0.008,-0.550,3.100,0,0,12,1.865,6,-1.000,1.537,1.459,0.090,0x1fff
Fri Dec 30 10:41:48 2022,2,1672422108000,40.500,12.332,1.563,4.883,-0.008,-0.550,3.100,0,0,12,1.875,6,-1.000,1.527,1.459,0.090,0x1fff
Fri Dec 30 10:51:48 2022,2,1672422708000,41.000,12.336,1.688,4.883,-0.007,-0.551,3.101,0,0,12,1.871,6,-1.000,1.531,1.459,0.090,0x1fff
Fri Dec 30 11:01:48 2022,2,1672423308000,40.800,12.332,1.750,5.170,-0.008,-0.550,3.100,0,0,12,1.875,6,-1.000,1.527,1.459,0.090,0x1fff
Fri Dec 30 11:11:48 2022,2,1672423908000,36.800,12.332,1.938,5.170,-0.008,-0.551,3.100,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 11:21:48 2022,2,1672424508000,39.700,12.332,2.188,5.506,-0.009,-0.550,3.099,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 11:31:48 2022,2,1672425108000,40.800,12.332,2.438,5.698,-0.008,-0.551,3.099,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 11:41:48 2022,2,1672425708000,41.400,12.332,2.438,5.746,-0.007,-0.551,3.099,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 11:51:48 2022,2,1672426308000,41.200,12.336,2.438,6.081,-0.009,-0.551,3.099,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:01:48 2022,2,1672426908000,41.100,12.332,2.500,5.937,-0.007,-0.551,3.099,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:11:48 2022,2,1672427508000,41.600,12.336,2.625,5.937,-0.009,-0.550,3.098,0,0,13,1.874,7,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:21:48 2022,2,1672428108000,40.500,12.332,2.750,6.081,-0.008,-0.551,3.098,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:31:48 2022,2,1672428708000,40.800,12.336,2.813,6.225,-0.009,-0.550,3.098,0,0,13,1.874,7,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:41:48 2022,2,1672429308000,36.600,12.336,2.875,6.177,-0.008,-0.552,3.098,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 12:51:48 2022,2,1672429908000,39.000,12.332,2.813,6.225,-0.008,-0.551,3.098,0,0,13,1.874,7,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 13:01:48 2022,2,1672430508000,40.900,12.332,2.813,6.081,-0.009,-0.550,3.098,0,0,13,1.871,7,-1.000,1.531,1.459,0.090,0x1fff
Fri Dec 30 13:11:48 2022,2,1672431108000,40.600,12.332,2.938,6.177,-0.008,-0.550,3.098,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 13:21:48 2022,2,1672431708000,41.500,12.332,2.875,6.225,-0.009,-0.550,3.097,0,0,14,1.873,6,-1.000,1.529,1.459,0.090,0x1fff
Fri Dec 30 13:31:48 2022,2,1672432308000,40.700,12.332,2.750,6.177,-0.008,-0.551,3.097,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 13:41:48 2022,2,1672432908000,37.300,12.332,2.563,5.746,-0.008,-0.551,3.097,0,0,13,1.874,6,-1.000,1.528,1.459,0.090,0x1fff
Fri Dec 30 13:51:48 2022,2,1672433508000,46.400,12.332,2.500,5.841,-0.008,-0.550,3.097,0,0,13,1.870,6,-1.000,1.532,1.459,0.090,0x1fff
Fri Dec 30 14:01:48 2022,2,1672434108000,41.200,12.332,2.563,5.937,-0.009,-0.550,3.097,0,0,13,1.873,6,-1.000,1.529,1.459,0.090,0x1fff
Fri Dec 30 14:11:48 2022,2,1672434708000,40.800,12.332,2.500,5.746,-0.009,-0.550,3.096,0,0,13,1.873,6,-1.000,1.529,1.459,0.090,0x1fff
Fri Dec 30 14:21:48 2022,2,1672435308000,40.400,12.336,2.500,5.937,-0.008,-0.551,3.097,0,0,13,1.873,6,-1.000,1.529,1.459,0.090,0x1fff
