DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
Thu Mar 16 06:44:20 2023,2,1678970660000,35.700,13.292,-7.938,-4.797,0.070,-0.055,-1.375,0,0,0,0.812,6,-1.000,0.983,4.048,0.029,0x1fff
Thu Mar 16 06:54:20 2023,2,1678971260000,40.000,13.292,-8.188,-4.893,0.070,-0.055,-1.376,0,0,0,0.810,6,-1.000,0.985,4.048,0.031,0x1fff
Thu Mar 16 07:04:20 2023,2,1678971860000,40.600,13.292,-7.875,-4.893,0.070,-0.055,-1.376,0,0,0,0.815,6,-1.000,0.980,4.048,0.031,0x1fff
Thu Mar 16 07:14:20 2023,2,1678972460000,39.900,13.292,-7.938,-4.510,0.069,-0.055,-1.376,0,0,0,0.818,6,-1.000,0.977,4.048,0.031,0x1fff
Thu Mar 16 07:24:20 2023,2,1678973060000,35.600,13.288,-8.063,-4.845,0.069,-0.055,-1.376,0,0,0,0.813,6,-1.000,0.982,4.048,0.031,0x1fff
Thu Mar 16 07:34:20 2023,2,1678973660000,39.400,13.292,-8.313,-5.373,0.070,-0.055,-1.376,0,0,0,0.810,6,-1.000,0.985,4.048,0.031,0x1fff
Thu Mar 16 07:44:20 2023,2,1678974260000,38.200,13.284,-8.750,-5.756,0.070,-0.055,-1.377,0,0,0,0.811,6,-1.000,0.984,4.048,0.031,0x1fff
Thu Mar 16 07:54:20 2023,2,1678974860000,39.600,13.288,-8.375,-5.229,0.069,-0.055,-1.377,0,0,0,0.815,6,-1.000,0.980,4.048,0.031,0x1fff
Thu Mar 16 08:04:20 2023,2,1678975460000,38.900,13.288,-7.563,-4.606,0.069,-0.055,-1.377,0,0,0,0.818,6,-1.000,0.977,4.048,0.031,0x1fff
Thu Mar 16 08:14:20 2023,2,1678976060000,39.900,13.288,-6.750,-3.935,0.070,-0.056,-1.377,0,0,1,0.818,6,-1.000,0.977,4.048,0.031,0x1fff
Thu Mar 16 08:24:20 2023,2,1678976660000,40.000,13.292,-5.688,-2.689,0.069,-0.056,-1.378,0,0,2,0.817,6,-1.000,0.978,4.048,0.031,0x1fff
Thu Mar 16 08:34:20 2023,2,1678977260000,38.400,13.292,-4.188,-1.299,0.069,-0.057,-1.378,0,0,4,0.822,6,-1.000,0.973,4.048,0.031,0x1fff
Thu Mar 16 08:44:20 2023,2,1678977860000,40.800,13.296,-3.188,-0.245,0.069,-0.057,-1.378,0,0,4,0.821,6,-1.000,0.974,4.048,0.031,0x1fff
Thu Mar 16 08:54:20 2023,2,1678978460000,38.200,13.300,-2.500,0.282,0.069,-0.057,-1.378,0,0,6,0.824,6,-1.000,0.971,4.048,0.031,0x1fff
Thu Mar 16 09:04:20 2023,2,1678979060000,39.900,13.296,-1.250,1.528,0.068,-0.058,-1.379,0,0,7,0.830,6,-1.000,0.965,4.048,0.031,0x1fff
Thu Mar 16 09:14:20 2023,2,1678979660000,35.600,13.304,0.625,3.110,0.068,-0.057,-1.379,0,0,9,0.837,6,-1.000,0.958,4.048,0.031,0x1fff
Thu Mar 16 09:24:20 2023,2,1678980260000,38.700,13.308,1.625,3.829,0.068,-0.057,-1.379,0,0,10,0.832,6,-1.000,0.963,4.048,0.031,0x1fff
Thu Mar 16 09:34:20 2023,2,1678980860000,40.900,13.316,2.688,5.170,0.067,-0.055,-1.379,0,0,11,0.839,6,-1.000,0.956,4.048,0.031,0x1fff
Thu Mar 16 09:44:20 2023,2,1678981460000,40.900,13.324,3.438,5.889,0.068,-0.056,-1.379,0,0,12,0.838,6,-1.000,0.957,4.048,0.031,0x1fff
Thu Mar 16 09:54:20 2023,2,1678982060000,40.700,13.332,3.625,6.225,0.067,-0.055,-1.380,0,0,13,0.838,6,-1.000,0.957,4.048,0.031,0x1fff
Thu Mar 16 10:04:20 2023,2,1678982660000,38.700,13.340,4.000,6.752,0.067,-0.054,-1.380,0,0,13,0.838,6,-1.000,0.957,4.048,0.031,0x1fff
Thu Mar 16 10:14:20 2023,2,1678983260000,41.200,13.356,6.438,8.669,0.066,-0.053,-1.380,0,0,16,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 10:24:20 2023,2,1678983860000,39.900,13.364,9.000,10.825,0.065,-0.052,-1.381,0,0,18,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 10:34:20 2023,2,1678984460000,41.200,13.380,10.313,12.694,0.065,-0.052,-1.381,0,0,19,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 10:44:20 2023,2,1678985060000,41.300,13.400,10.813,13.461,0.064,-0.051,-1.381,0,0,20,0.832,6,-1.000,0.963,4.048,0.031,0x1fff
Thu Mar 16 10:54:20 2023,2,1678985660000,38.800,13.412,8.250,11.209,0.065,-0.052,-1.381,0,0,19,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 11:04:20 2023,2,1678986260000,41.600,13.428,6.625,9.627,0.065,-0.052,-1.381,0,0,16,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 11:14:20 2023,2,1678986860000,41.000,13.440,6.438,9.196,0.066,-0.053,-1.382,0,0,16,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 11:24:20 2023,2,1678987460000,39.000,13.452,6.563,9.436,0.065,-0.053,-1.382,0,0,16,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 11:34:20 2023,2,1678988060000,39.500,13.464,6.813,9.771,0.067,-0.054,-1.382,0,0,16,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 11:44:20 2023,2,1678988660000,37.700,13.472,6.063,9.244,0.066,-0.054,-1.382,0,0,16,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 11:54:20 2023,2,1678989260000,41.700,13.480,5.375,8.573,0.067,-0.054,-1.383,0,0,15,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 12:04:20 2023,2,1678989860000,41.100,13.488,5.125,8.285,0.067,-0.054,-1.383,0,0,15,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 12:14:20 2023,2,1678990460000,40.900,13.496,5.250,8.190,0.066,-0.053,-1.383,0,0,15,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 12:24:20 2023,2,1678991060000,40.800,13.500,5.438,8.477,0.065,-0.053,-1.383,0,0,15,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 12:34:20 2023,2,1678991660000,39.100,13.500,6.125,8.908,0.065,-0.053,-1.383,0,0,16,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 12:44:20 2023,2,1678992260000,41.300,13.504,6.813,9.723,0.066,-0.053,-1.384,0,0,17,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 12:54:20 2023,2,1678992860000,37.500,13.500,7.063,9.867,0.066,-0.053,-1.384,0,0,17,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 13:04:20 2023,2,1678993460000,43.000,13.504,7.625,10.634,0.066,-0.052,-1.384,0,0,17,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 13:14:20 2023,2,1678994060000,42.200,13.504,8.125,11.017,0.065,-0.052,-1.384,0,0,18,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 13:24:20 2023,2,1678994660000,41.300,13.508,8.938,11.736,0.065,-0.052,-1.385,0,0,19,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 13:34:20 2023,2,1678995260000,41.100,13.504,8.125,11.113,0.065,-0.052,-1.385,0,0,18,0.840,6,-1.000,0.955,4.048,0.031,0x1fff
Thu Mar 16 13:44:20 2023,2,1678995860000,36.300,13.504,6.875,10.059,0.066,-0.053,-1.385,0,0,16,0.845,6,-1.000,0.950,4.048,0.031,0x1fff
Thu Mar 16 13:54:20 2023,2,1678996460000,40.500,13.500,6.375,9.436,0.066,-0.053,-1.385,0,0,16,0.838,6,-1.000,0.957,4.048,0.031,0x1fff
Thu Mar 16 14:04:20 2023,2,1678997060000,37.600,13.500,7.000,9.867,0.066,-0.054,-1.385,0,0,17,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 14:14:20 2023,2,1678997660000,39.700,13.496,7.625,10.682,0.066,-0.053,-1.386,0,0,17,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 14:24:20 2023,2,1678998260000,41.300,13.500,7.875,11.017,0.065,-0.053,-1.386,0,0,18,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 14:34:20 2023,2,1678998860000,41.700,13.492,8.000,11.017,0.065,-0.052,-1.386,0,0,17,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 14:44:20 2023,2,1678999460000,40.900,13.492,8.250,11.017,0.065,-0.053,-1.386,0,0,18,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 14:54:20 2023,2,1679000060000,41.300,13.492,8.563,11.688,0.065,-0.052,-1.387,0,0,18,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:04:20 2023,2,1679000660000,38.900,13.480,8.813,11.688,0.066,-0.053,-1.387,0,0,18,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:14:20 2023,2,1679001260000,37.600,13.472,8.938,12.263,0.065,-0.053,-1.387,0,0,18,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:24:20 2023,2,1679001860000,41.100,13.444,8.938,12.071,0.065,-0.052,-1.387,0,0,19,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:34:20 2023,2,1679002460000,36.300,13.500,8.875,12.023,0.065,-0.052,-1.388,0,0,18,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:44:20 2023,2,1679003060000,41.400,13.504,9.125,12.167,0.065,-0.052,-1.388,0,0,19,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 15:54:20 2023,2,1679003660000,37.800,13.500,9.563,12.886,0.066,-0.052,-1.388,0,0,19,0.833,6,-1.000,0.962,4.048,0.031,0x1fff
Thu Mar 16 16:04:20 2023,2,1679004260000,37.500,13.492,9.688,13.078,0.065,-0.053,-1.388,0,0,19,0.832,6,-1.000,0.963,4.048,0.031,0x1fff
Thu Mar 16 16:14:20 2023,2,1679004860000,41.300,13.492,9.813,12.934,0.065,-0.052,-1.388,0,0,19,0.836,6,-1.000,0.959,4.048,0.031,0x1fff
Thu Mar 16 16:24:20 2023,2,1679005460000,41.000,13.484,9.688,12.790,0.066,-0.052,-1.389,0,0,19,0.835,6,-1.000,0.960,4.048,0.031,0x1fff
Thu Mar 16 16:34:20 2023,2,1679006060000,41.200,13.480,9.500,12.790,0.065,-0.052,-1.389,0,0,19,0.839,6,-1.000,0.956,4.048,0.031,0x1fff
Thu Mar 16 16:44:20 2023,2,1679006660000,40.900,13.480,9.250,12.407,0.066,-0.053,-1.389,0,0,18,0.834,6,-1.000,0.961,4.048,0.031,0x1fff
Thu Mar 16 16:54:20 2023,2,1679007260000,37.700,13.472,8.938,12.263,0.065,-0.052,-1.389,0,0,18,0.839,6,-1.000,0.956,4.048,0.031,0x1fff
Thu Mar 16 17:04:20 2023,2,1679007860000,36.300,13.468,8.625,11.736,0.065,-0.052,-1.390,0,0,18,0.839,6,-1.000,0.956,4.079,0.000,0x1fff
Thu Mar 16 17:14:20 2023,2,1679008460000,39.300,13.456,8.438,11.640,0.065,-0.051,-1.390,0,0,18,0.842,6,-1.000,0.953,4.079,0.000,0x1fff
Thu Mar 16 17:24:20 2023,2,1679009060000,40.800,13.452,8.125,11.113,0.066,-0.053,-1.390,0,0,17,0.841,6,-1.000,0.954,4.079,0.000,0x1fff
Thu Mar 16 17:34:20 2023,2,1679009660000,40.700,13.440,7.688,10.825,0.066,-0.052,-1.390,0,0,16,0.841,6,-1.000,0.954,4.079,0.000,0x1fff
Thu Mar 16 17:44:20 2023,2,1679010260000,40.800,13.436,7.625,10.442,0.067,-0.054,-1.390,0,0,16,0.844,6,-1.000,0.951,4.079,0.000,0x1fff
Thu Mar 16 17:54:20 2023,2,1679010860000,40.900,13.428,7.563,10.777,0.065,-0.053,-1.391,0,0,17,0.844,6,-1.000,0.951,4.079,0.000,0x1fff
Thu Mar 16 18:04:20 2023,2,1679011460000,41.200,13.420,7.438,10.394,0.068,-0.054,-1.391,0,0,16,0.844,6,-1.000,0.951,4.079,0.000,0x1fff
Thu Mar 16 18:14:20 2023,2,1679012060000,37.300,13.408,6.875,9.771,0.068,-0.054,-1.391,0,0,16,0.845,6,-1.000,0.950,4.079,0.000,0x1ffe
Thu Mar 16 18:24:20 2023,2,1679012660000,41.100,13.396,6.313,9.388,0.068,-0.054,-1.391,0,0,15,0.845,6,-1.000,0.950,4.079,0.000,0x1fff
Thu Mar 16 18:34:20 2023,2,1679013260000,37.000,13.392,5.375,8.142,0.067,-0.054,-1.391,0,0,14,0.846,6,-1.000,0.949,4.079,0.000,0x1fff
Thu Mar 16 18:44:20 2023,2,1679013860000,39.100,13.376,4.563,7.615,0.066,-0.054,-1.392,0,0,13,0.847,6,-1.000,0.948,4.079,0.000,0x1fff
Thu Mar 16 18:54:20 2023,2,1679014460000,39.900,13.376,3.875,6.992,0.067,-0.055,-1.392,0,0,12,0.848,6,-1.000,0.947,4.079,0.000,0x1fff
Thu Mar 16 19:04:20 2023,2,1679015060000,40.300,13.372,3.188,6.225,0.066,-0.054,-1.392,0,0,12,0.848,6,-1.000,0.947,4.079,0.000,0x1fff
Thu Mar 16 19:14:20 2023,2,1679015660000,39.000,13.364,2.500,5.746,0.068,-0.055,-1.392,0,0,11,0.849,6,-1.000,0.946,4.079,0.000,0x1fff
Thu Mar 16 19:24:20 2023,2,1679016260000,36.600,13.360,1.625,4.883,0.068,-0.055,-1.393,0,0,10,0.849,6,-1.000,0.946,4.079,0.000,0x1fff
Thu Mar 16 19:34:20 2023,2,1679016860000,37.100,13.352,0.500,3.781,0.068,-0.055,-1.393,0,0,9,0.841,6,-1.000,0.954,4.079,0.000,0x1fff
Thu Mar 16 19:44:20 2023,2,1679017460000,36.800,13.348,-0.688,2.535,0.068,-0.055,-1.393,0,0,8,0.842,6,-1.000,0.953,4.079,0.000,0x1fff
Thu Mar 16 19:54:20 2023,2,1679018060000,40.400,13.340,-1.625,1.528,0.069,-0.056,-1.393,0,0,7,0.836,6,-1.000,0.959,4.079,0.013,0x1fff
Thu Mar 16 20:04:20 2023,2,1679018660000,37.400,13.336,-2.438,1.097,0.069,-0.056,-1.393,0,0,6,0.833,6,-1.000,0.962,4.079,0.016,0x1fff
Thu Mar 16 20:14:20 2023,2,1679019260000,39.100,13.332,-2.813,0.666,0.069,-0.056,-1.394,0,0,6,0.834,6,-1.000,0.961,4.079,0.016,0x1fff
Thu Mar 16 20:24:20 2023,2,1679019860000,40.500,13.328,-3.500,-0.101,0.069,-0.056,-1.394,0,0,5,0.834,6,-1.000,0.961,4.079,0.016,0x1fff
Thu Mar 16 20:34:20 2023,2,1679020460000,39.800,13.328,-4.063,-0.772,0.069,-0.056,-1.394,0,0,4,0.827,6,-1.000,0.968,4.079,0.022,0x1fff
Thu Mar 16 20:44:20 2023,2,1679021060000,36.700,13.320,-4.313,-0.820,0.069,-0.055,-1.394,0,0,4,0.825,6,-1.000,0.970,4.079,0.024,0x1fff
Thu Mar 16 20:54:20 2023,2,1679021660000,38.800,13.320,-4.625,-1.203,0.069,-0.055,-1.395,0,0,4,0.826,6,-1.000,0.969,4.079,0.024,0x1fff
Thu Mar 16 21:04:20 2023,2,1679022260000,40.400,13.320,-4.813,-1.299,0.070,-0.055,-1.395,0,0,3,0.826,6,-1.000,0.969,4.079,0.024,0x1fff
Thu Mar 16 21:14:20 2023,2,1679022860000,39.900,13.316,-5.063,-1.635,0.069,-0.055,-1.395,0,0,3,0.826,6,-1.000,0.969,4.079,0.024,0x1fff
Thu Mar 16 21:24:20 2023,2,1679023460000,39.800,13.316,-5.313,-1.970,0.069,-0.056,-1.395,0,0,3,0.826,6,-1.000,0.969,4.079,0.024,0x1fff
Thu Mar 16 21:34:20 2023,2,1679024060000,40.400,13.312,-5.188,-2.162,0.070,-0.057,-1.395,0,0,2,0.825,6,-1.000,0.970,4.079,0.024,0x1fff
Thu Mar 16 21:44:20 2023,2,1679024660000,40.300,13.312,-4.375,-0.916,0.069,-0.056,-1.396,0,0,4,0.825,6,-1.000,0.970,4.079,0.024,0x1fff
Thu Mar 16 21:54:20 2023,2,1679025260000,40.000,13.308,-3.938,-0.580,0.068,-0.055,-1.396,0,0,4,0.825,6,-1.000,0.970,4.079,0.024,0x1fff
Thu Mar 16 22:04:20 2023,2,1679025860000,36.300,13.308,-4.000,-0.580,0.068,-0.056,-1.396,0,0,4,0.830,6,-1.000,0.965,4.079,0.024,0x1fff
Thu Mar 16 22:14:20 2023,2,1679026460000,40.400,13.304,-4.875,-1.443,0.069,-0.056,-1.396,0,0,4,0.831,6,-1.000,0.964,4.079,0.024,0x1fff
Thu Mar 16 22:24:20 2023,2,1679027060000,40.100,13.304,-5.875,-2.497,0.069,-0.055,-1.397,0,0,2,0.826,6,-1.000,0.969,4.079,0.024,0x1fff
Thu Mar 16 22:34:20 2023,2,1679027660000,38.200,13.304,-6.500,-3.216,0.069,-0.055,-1.397,0,0,1,0.821,6,-1.000,0.974,4.079,0.028,0x1fff
Thu Mar 16 22:44:20 2023,2,1679028260000,38.000,13.304,-7.000,-3.599,0.070,-0.055,-1.397,0,0,1,0.818,6,-1.000,0.977,4.079,0.031,0x1fff
Thu Mar 16 22:54:20 2023,2,1679028860000,38.400,13.300,-7.188,-3.599,0.070,-0.056,-1.397,0,0,1,0.818,6,-1.000,0.977,4.079,0.031,0x1fff
Thu Mar 16 23:04:20 2023,2,1679029460000,39.800,13.300,-7.125,-4.127,0.070,-0.055,-1.397,0,0,1,0.818,6,-1.000,0.977,4.079,0.031,0x1fff
Thu Mar 16 23:14:20 2023,2,1679030060000,36.800,13.300,-6.375,-2.928,0.070,-0.056,-1.398,0,0,1,0.821,6,-1.000,0.974,4.079,0.031,0x1fff
Thu Mar 16 23:24:20 2023,2,1679030660000,40.400,13.292,-6.000,-2.689,0.070,-0.056,-1.398,0,0,2,0.821,6,-1.000,0.974,4.079,0.031,0x1fff
Thu Mar 16 23:34:20 2023,2,1679031260000,36.100,13.300,-6.250,-2.881,0.069,-0.056,-1.398,0,0,1,0.826,6,-1.000,0.969,4.079,0.031,0x1fff
Thu Mar 16 23:44:20 2023,2,1679031860000,39.800,13.300,-6.313,-2.928,0.069,-0.056,-1.398,0,0,2,0.827,6,-1.000,0.968,4.079,0.031,0x1fff
Thu Mar 16 23:54:20 2023,2,1679032460000,39.700,13.292,-7.000,-4.079,0.070,-0.056,-1.399,0,0,1,0.824,6,-1.000,0.971,4.079,0.031,0x1fff
