DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
12/10/2024 12:35:24 AM,2,1733816124000,39.800,12.168,-1.063,2.008,0.379,0.054,0.544,1,0,8,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 12:45:24 AM,2,1733816724000,43.700,12.164,-0.875,2.056,0.379,0.054,0.544,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 12:55:24 AM,2,1733817324000,45.100,12.168,-0.500,2.678,0.378,0.054,0.543,1,0,9,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 1:05:24 AM,2,1733817924000,43.000,12.164,-0.500,2.535,0.378,0.054,0.543,1,0,9,15,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 1:15:24 AM,2,1733818524000,41.300,12.168,-0.813,2.151,0.379,0.054,0.543,1,0,9,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 1:25:24 AM,2,1733819124000,44.500,12.168,-0.563,2.535,0.379,0.054,0.543,1,0,9,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 1:35:24 AM,2,1733819724000,39.700,12.164,-0.188,3.110,0.377,0.055,0.543,1,0,10,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 1:45:24 AM,2,1733820324000,44.200,12.164,-0.063,3.110,0.376,0.055,0.543,1,0,9,13,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 1:55:24 AM,2,1733820924000,41.100,12.164,-0.188,3.062,0.377,0.055,0.542,1,0,9,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 2:05:24 AM,2,1733821524000,44.200,12.168,-0.375,2.774,0.378,0.055,0.542,1,0,9,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 2:15:24 AM,2,1733822124000,44.700,12.164,-0.625,2.343,0.379,0.054,0.542,1,0,9,15,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 2:25:24 AM,2,1733822724000,44.400,12.164,-0.875,2.247,0.379,0.054,0.542,1,0,8,13,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 2:35:24 AM,2,1733823324000,44.900,12.168,-0.625,2.487,0.378,0.054,0.542,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 2:45:24 AM,2,1733823924000,44.300,12.164,-0.500,2.678,0.377,0.054,0.542,1,0,9,15,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 2:55:24 AM,2,1733824524000,44.800,12.168,-0.625,2.678,0.378,0.054,0.542,1,0,9,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 3:05:24 AM,2,1733825124000,39.900,12.164,-0.750,2.343,0.378,0.055,0.541,1,0,9,13,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 3:15:24 AM,2,1733825724000,44.200,12.164,-0.938,2.487,0.379,0.055,0.541,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 3:25:24 AM,2,1733826324000,39.700,12.164,-0.625,2.535,0.378,0.054,0.541,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 3:35:24 AM,2,1733826924000,44.800,12.168,-0.625,2.535,0.378,0.054,0.541,1,0,9,15,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 3:45:24 AM,2,1733827524000,44.300,12.164,-0.813,2.487,0.378,0.054,0.541,1,0,9,15,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 3:55:24 AM,2,1733828124000,44.800,12.168,-1.000,2.056,0.379,0.054,0.540,1,0,8,15,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 4:05:24 AM,2,1733828724000,45.200,12.168,-1.313,1.816,0.379,0.054,0.540,1,0,8,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 4:15:24 AM,2,1733829324000,39.100,12.164,-1.438,1.720,0.379,0.054,0.540,1,0,8,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 4:25:24 AM,2,1733829924000,41.100,12.172,-1.375,1.720,0.379,0.054,0.540,1,0,8,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 4:35:24 AM,2,1733830524000,40.700,12.164,-1.250,1.960,0.379,0.053,0.540,1,0,8,15,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 4:45:24 AM,2,1733831124000,41.000,12.168,-1.188,1.960,0.380,0.053,0.540,1,0,8,13,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 4:55:24 AM,2,1733831724000,45.400,12.168,-1.188,1.960,0.380,0.054,0.540,1,0,8,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 5:05:24 AM,2,1733832324000,44.400,12.164,-1.125,1.960,0.379,0.054,0.539,1,0,8,13,-1.000,0.023,0.096,0.000,0x1fff
12/10/2024 5:15:24 AM,2,1733832924000,43.300,12.168,-1.250,1.720,0.379,0.054,0.539,1,0,8,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 5:25:24 AM,2,1733833524000,44.700,12.164,-1.313,1.864,0.380,0.053,0.539,1,0,8,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 5:35:24 AM,2,1733834124000,42.300,12.164,-1.250,1.960,0.380,0.054,0.539,1,0,8,13,-1.000,0.023,0.096,0.000,0x1fff
12/10/2024 5:45:24 AM,2,1733834724000,44.500,12.164,-1.563,1.720,0.381,0.053,0.539,1,0,8,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 5:55:24 AM,2,1733835324000,44.700,12.164,-1.813,1.337,0.381,0.054,0.539,1,0,8,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 6:05:24 AM,2,1733835924000,39.100,12.168,-1.875,1.337,0.381,0.053,0.538,1,0,8,13,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 6:15:24 AM,2,1733836524000,44.500,12.168,-1.500,1.528,0.379,0.053,0.538,1,0,8,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 6:25:24 AM,2,1733837124000,44.500,12.164,-1.063,2.056,0.378,0.054,0.538,1,0,9,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 6:35:24 AM,2,1733837724000,41.000,12.168,-0.875,2.056,0.378,0.054,0.538,1,0,8,15,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 6:45:24 AM,2,1733838324000,39.700,12.168,-0.938,2.247,0.379,0.053,0.538,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 6:55:24 AM,2,1733838924000,44.800,12.164,-1.125,1.960,0.380,0.053,0.538,1,0,8,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 7:05:24 AM,2,1733839524000,43.100,12.168,-1.313,1.864,0.379,0.054,0.538,1,0,8,13,-1.000,0.015,0.096,0.000,0x1fff
12/10/2024 7:15:24 AM,2,1733840124000,44.800,12.164,-1.750,1.289,0.380,0.054,0.537,1,0,8,13,-1.000,0.015,0.096,0.000,0x1fff
12/10/2024 7:25:24 AM,2,1733840724000,45.200,12.168,-1.813,1.193,0.381,0.053,0.537,1,0,8,13,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 7:35:24 AM,2,1733841324000,44.300,12.168,-1.625,1.433,0.380,0.054,0.537,1,0,8,13,-1.000,0.015,0.096,0.000,0x1fff
12/10/2024 7:45:24 AM,2,1733841924000,44.700,12.168,-1.375,1.816,0.379,0.054,0.537,1,0,8,13,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 7:55:24 AM,2,1733842524000,43.900,12.164,-1.438,1.720,0.380,0.053,0.537,1,0,8,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 8:05:24 AM,2,1733843124000,44.500,12.164,-1.375,1.864,0.380,0.053,0.537,1,0,8,13,-1.000,0.021,0.096,0.000,0x1ffe
12/10/2024 8:15:24 AM,2,1733843724000,44.700,12.164,-0.938,2.343,0.379,0.054,0.537,1,0,9,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 8:25:24 AM,2,1733844324000,45.100,12.168,-0.063,3.062,0.377,0.054,0.537,1,0,9,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 8:35:24 AM,2,1733844924000,45.100,12.168,0.563,3.733,0.376,0.055,0.536,1,0,10,13,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 8:45:24 AM,2,1733845524000,44.700,12.168,1.063,4.164,0.375,0.055,0.536,1,0,10,13,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 8:55:24 AM,2,1733846124000,45.000,12.168,1.688,4.691,0.374,0.056,0.535,1,0,11,13,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 9:05:24 AM,2,1733846724000,40.600,12.168,2.188,5.410,0.373,0.057,0.535,0,0,12,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 9:15:24 AM,2,1733847324000,42.500,12.164,2.625,5.506,0.372,0.056,0.535,0,0,12,13,-1.000,0.014,0.096,0.000,0x1fff
12/10/2024 9:25:24 AM,2,1733847924000,45.600,12.168,2.875,5.746,0.371,0.058,0.535,0,0,12,14,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 9:35:24 AM,2,1733848524000,45.400,12.176,3.125,6.177,0.370,0.058,0.535,0,0,13,17,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 9:45:24 AM,2,1733849124000,45.100,12.172,3.375,6.560,0.371,0.057,0.535,0,0,13,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 9:55:24 AM,2,1733849724000,43.100,12.172,3.688,6.800,0.370,0.058,0.535,0,0,13,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 10:05:24 AM,2,1733850324000,44.600,12.172,3.813,6.944,0.370,0.058,0.534,0,0,13,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 10:15:24 AM,2,1733850924000,45.000,12.172,4.000,7.087,0.370,0.059,0.535,0,0,14,16,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 10:25:24 AM,2,1733851524000,44.500,12.168,4.500,7.519,0.369,0.059,0.536,0,0,14,14,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 10:35:24 AM,2,1733852124000,45.100,12.172,4.938,8.285,0.368,0.060,0.535,0,0,14,15,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 10:45:24 AM,2,1733852724000,45.300,12.172,5.375,8.525,0.367,0.060,0.534,0,0,15,17,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 10:55:24 AM,2,1733853324000,44.800,12.168,6.125,9.340,0.367,0.061,0.534,0,0,16,15,-1.000,0.015,0.096,0.000,0x1fff
12/10/2024 11:05:24 AM,2,1733853924000,45.500,12.172,6.563,9.579,0.366,0.061,0.533,0,0,16,17,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 11:15:24 AM,2,1733854524000,42.100,12.168,6.938,10.107,0.365,0.061,0.534,0,0,17,15,-1.000,0.015,0.096,0.000,0x1fff
12/10/2024 11:25:24 AM,2,1733855124000,45.200,12.172,7.125,10.298,0.364,0.061,0.531,0,0,17,15,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 11:35:24 AM,2,1733855724000,41.400,12.168,7.438,10.682,0.364,0.062,0.531,0,0,17,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 11:45:24 AM,2,1733856324000,45.400,12.168,7.750,10.921,0.365,0.061,0.529,0,0,17,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 11:55:24 AM,2,1733856924000,45.500,12.172,8.188,11.496,0.363,0.063,0.528,0,0,18,16,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 12:05:24 PM,2,1733857524000,40.300,12.168,8.500,11.832,0.363,0.063,0.527,0,0,18,14,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 12:15:24 PM,2,1733858124000,43.000,12.168,8.875,12.167,0.362,0.063,0.526,0,0,19,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 12:25:24 PM,2,1733858724000,45.900,12.172,9.125,12.503,0.362,0.063,0.528,0,0,19,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 12:35:24 PM,2,1733859324000,40.600,12.172,9.375,12.790,0.361,0.064,0.528,0,0,19,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 12:45:24 PM,2,1733859924000,40.200,12.172,9.438,12.742,0.361,0.064,0.526,0,0,19,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 12:55:24 PM,2,1733860524000,45.300,12.172,9.313,12.694,0.361,0.064,0.530,0,0,19,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 1:05:24 PM,2,1733861124000,45.800,12.172,9.500,12.886,0.361,0.064,0.525,0,0,19,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 1:15:24 PM,2,1733861724000,44.200,12.172,9.750,13.222,0.361,0.064,0.524,0,0,19,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 1:25:24 PM,2,1733862324000,42.200,12.172,10.063,13.413,0.361,0.063,0.523,0,0,20,14,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 1:35:24 PM,2,1733862924000,40.200,12.168,10.188,13.269,0.360,0.064,0.526,0,0,20,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 1:45:24 PM,2,1733863524000,40.200,12.172,10.000,13.605,0.361,0.064,0.524,0,0,20,16,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 1:55:24 PM,2,1733864124000,42.400,12.172,9.688,13.269,0.360,0.064,0.526,0,0,19,14,-1.000,0.023,0.096,0.000,0x1fff
12/10/2024 2:05:24 PM,2,1733864724000,46.200,12.172,10.000,13.461,0.360,0.064,0.524,0,0,20,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 2:15:24 PM,2,1733865324000,45.800,12.172,9.875,13.269,0.361,0.063,0.525,0,0,19,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 2:25:24 PM,2,1733865924000,41.600,12.168,9.750,13.222,0.362,0.064,0.519,0,0,19,14,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 2:35:24 PM,2,1733866524000,41.400,12.176,9.563,13.030,0.361,0.063,0.520,0,0,19,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 2:45:24 PM,2,1733867124000,45.200,12.172,9.438,12.934,0.362,0.064,0.516,0,0,19,14,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 2:55:24 PM,2,1733867724000,45.500,12.172,9.375,12.886,0.361,0.063,0.519,0,0,19,14,-1.000,0.017,0.096,0.000,0x1fff
12/10/2024 3:05:24 PM,2,1733868324000,42.000,12.172,9.313,12.886,0.361,0.064,0.518,0,0,19,14,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 3:15:24 PM,2,1733868924000,41.400,12.172,9.063,12.599,0.361,0.063,0.516,0,0,19,14,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 3:25:24 PM,2,1733869524000,41.200,12.176,8.813,12.551,0.363,0.064,0.515,0,0,19,14,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 3:35:24 PM,2,1733870124000,45.300,12.172,8.750,12.071,0.363,0.063,0.512,0,0,19,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 3:45:24 PM,2,1733870724000,41.400,12.168,8.563,12.071,0.363,0.064,0.511,0,0,18,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 3:55:24 PM,2,1733871324000,44.200,12.168,8.313,11.832,0.363,0.063,0.511,0,0,18,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 4:05:24 PM,2,1733871924000,44.300,12.172,8.125,11.496,0.363,0.063,0.511,0,0,18,14,-1.000,0.016,0.096,0.000,0x1fff
12/10/2024 4:15:24 PM,2,1733872524000,45.200,12.172,7.938,11.305,0.363,0.063,0.511,0,0,18,14,-1.000,0.018,0.096,0.000,0x1fff
12/10/2024 4:25:24 PM,2,1733873124000,45.600,12.172,7.625,10.921,0.364,0.063,0.511,0,0,17,14,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 4:35:24 PM,2,1733873724000,41.900,12.172,6.938,10.059,0.365,0.062,0.510,0,0,16,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 4:45:24 PM,2,1733874324000,39.600,12.172,5.813,9.052,0.367,0.061,0.510,0,0,15,15,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 4:55:24 PM,2,1733874924000,44.100,12.168,4.688,7.758,0.368,0.060,0.526,0,0,14,13,-1.000,0.024,0.096,0.000,0x1fff
12/10/2024 5:05:24 PM,2,1733875524000,44.500,12.172,3.688,6.896,0.369,0.060,0.526,0,0,13,13,-1.000,0.021,0.096,0.000,0x1fff
12/10/2024 5:15:24 PM,2,1733876124000,45.700,12.172,3.063,6.225,0.371,0.059,0.526,0,0,13,15,-1.000,0.022,0.096,0.000,0x1fff
12/10/2024 5:25:24 PM,2,1733876724000,42.600,12.168,2.688,5.937,0.371,0.058,0.526,0,0,12,13,-1.000,0.020,0.096,0.000,0x1fff
12/10/2024 5:35:24 PM,2,1733877324000,44.700,12.168,2.688,5.698,0.371,0.059,0.526,0,0,12,13,-1.000,0.019,0.096,0.000,0x1fff
12/10/2024 5:45:24 PM,2,1733877924000,39.400,12.172,2.938,6.033,0.370,0.059,0.525,0,0,12,13,-1.000,0.024,0.096,0.000,0x1fff
