DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
12/1/2023 7:56:42 PM,2,1701485802000,37.700,12.608,2.438,6.896,-0.012,0.037,0.087,0,0,10,6,-1.000,0.096,7.996,0.022,0x1fff
12/1/2023 8:06:42 PM,2,1701486402000,41.100,12.608,2.438,6.752,-0.011,0.046,0.080,0,0,10,6,-1.000,0.096,7.996,0.022,0x1fff
12/1/2023 8:16:42 PM,2,1701487002000,39.200,12.608,2.625,6.896,-0.010,0.036,0.092,0,0,10,6,-1.000,0.092,7.996,0.022,0x1fff
12/1/2023 8:26:42 PM,2,1701487602000,40.500,12.608,2.688,7.135,-0.013,0.035,0.077,0,0,10,6,-1.000,0.088,7.996,0.026,0x1fff
12/1/2023 8:36:42 PM,2,1701488202000,39.000,12.600,2.688,6.992,-0.012,0.038,0.125,0,0,10,6,-1.000,0.091,7.996,0.026,0x1fff
12/1/2023 8:46:42 PM,2,1701488802000,41.300,12.604,2.750,7.231,-0.011,0.037,0.126,0,0,10,6,-1.000,0.095,7.996,0.026,0x1fff
12/1/2023 8:56:42 PM,2,1701489402000,39.400,12.608,2.750,6.896,-0.011,0.037,0.122,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/1/2023 9:06:42 PM,2,1701490002000,36.700,12.604,2.750,7.279,-0.012,0.038,0.124,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/1/2023 9:16:42 PM,2,1701490602000,40.300,12.604,2.688,7.135,-0.012,0.037,0.123,0,0,10,7,-1.000,0.096,7.996,0.026,0x1fff
12/1/2023 9:26:42 PM,2,1701491202000,40.700,12.608,2.688,6.896,-0.012,0.037,0.117,0,0,10,6,-1.000,0.089,7.996,0.026,0x1fff
12/1/2023 9:36:42 PM,2,1701491802000,41.000,12.608,2.688,7.135,-0.012,0.038,0.122,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/1/2023 9:46:42 PM,2,1701492402000,40.100,12.604,2.750,7.135,-0.012,0.037,0.119,0,0,10,6,-1.000,0.091,7.996,0.026,0x1fff
12/1/2023 9:56:42 PM,2,1701493002000,41.200,12.608,2.750,6.992,-0.012,0.038,0.128,0,0,10,6,-1.000,0.089,7.996,0.026,0x1fff
12/1/2023 10:06:42 PM,2,1701493602000,40.200,12.604,2.688,6.944,-0.012,0.038,0.132,0,0,10,6,-1.000,0.092,7.996,0.026,0x1fff
12/1/2023 10:16:42 PM,2,1701494202000,41.600,12.608,2.625,7.135,-0.011,0.037,0.137,0,0,10,6,-1.000,0.092,7.996,0.026,0x1fff
12/1/2023 10:26:42 PM,2,1701494802000,41.300,12.608,2.625,6.896,-0.013,0.036,0.140,0,0,10,6,-1.000,0.086,7.996,0.026,0x1fff
12/1/2023 10:36:42 PM,2,1701495402000,41.200,12.604,2.688,7.087,-0.012,0.037,0.138,0,0,10,6,-1.000,0.092,7.996,0.026,0x1fff
12/1/2023 10:46:42 PM,2,1701496002000,39.400,12.608,2.688,7.087,-0.013,0.038,0.137,0,0,10,6,-1.000,0.095,7.996,0.026,0x1fff
12/1/2023 10:56:42 PM,2,1701496602000,41.600,12.608,2.625,6.944,-0.014,0.039,0.134,0,0,10,6,-1.000,0.091,7.996,0.026,0x1fff
12/1/2023 11:06:42 PM,2,1701497202000,40.600,12.604,2.563,6.752,-0.013,0.038,0.135,0,0,10,6,-1.000,0.092,7.996,0.026,0x1fff
12/1/2023 11:16:42 PM,2,1701497802000,39.700,12.604,2.500,6.896,-0.012,0.037,0.136,0,0,9,6,-1.000,0.086,7.996,0.026,0x1fff
12/1/2023 11:26:42 PM,2,1701498402000,41.300,12.604,2.375,6.896,-0.012,0.037,0.137,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/1/2023 11:36:42 PM,2,1701499002000,40.500,12.604,2.313,6.704,-0.012,0.038,0.136,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/1/2023 11:46:42 PM,2,1701499602000,35.300,12.604,2.375,6.896,-0.012,0.038,0.137,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/1/2023 11:56:42 PM,2,1701500202000,41.600,12.604,2.375,6.752,-0.012,0.038,0.137,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 12:06:42 AM,2,1701500802000,40.700,12.604,2.375,6.752,-0.012,0.038,0.137,0,0,10,6,-1.000,0.085,7.996,0.026,0x1ffe
12/2/2023 12:16:42 AM,2,1701501402000,41.200,12.604,2.375,6.608,-0.012,0.036,0.146,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 12:26:42 AM,2,1701502002000,36.800,12.604,2.188,6.608,-0.012,0.038,0.147,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 12:36:42 AM,2,1701502602000,41.000,12.608,1.938,6.416,-0.012,0.037,0.148,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 12:46:42 AM,2,1701503202000,39.200,12.604,1.938,6.273,-0.011,0.037,0.153,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 12:56:42 AM,2,1701503802000,40.600,12.604,2.125,6.464,-0.012,0.037,0.154,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:06:42 AM,2,1701504402000,38.600,12.604,2.375,6.752,-0.012,0.037,0.156,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:16:42 AM,2,1701505002000,40.800,12.604,2.500,6.800,-0.012,0.037,0.158,0,0,9,7,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:26:42 AM,2,1701505602000,41.200,12.604,2.438,6.704,-0.012,0.037,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:36:42 AM,2,1701506202000,39.400,12.604,2.438,6.800,-0.012,0.038,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:46:42 AM,2,1701506802000,41.100,12.604,2.563,7.231,-0.012,0.037,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 1:56:42 AM,2,1701507402000,39.100,12.604,2.688,7.087,-0.013,0.037,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:06:42 AM,2,1701508002000,36.500,12.604,2.750,7.087,-0.012,0.038,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:16:42 AM,2,1701508602000,41.200,12.596,2.750,7.279,-0.011,0.037,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:26:42 AM,2,1701509202000,40.900,12.608,2.625,7.135,-0.012,0.036,0.158,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:36:42 AM,2,1701509802000,40.900,12.604,2.563,6.896,-0.012,0.037,0.161,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:46:42 AM,2,1701510402000,40.500,12.604,2.500,6.896,-0.012,0.038,0.162,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 2:56:42 AM,2,1701511002000,41.100,12.604,2.500,6.896,-0.012,0.038,0.162,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:06:42 AM,2,1701511602000,40.500,12.604,2.438,6.992,-0.012,0.038,0.162,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:16:42 AM,2,1701512202000,37.100,12.604,2.438,6.896,-0.013,0.037,0.162,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:26:42 AM,2,1701512802000,40.700,12.604,2.438,6.800,-0.013,0.038,0.162,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:36:42 AM,2,1701513402000,41.100,12.604,2.375,6.752,-0.012,0.037,0.163,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:46:42 AM,2,1701514002000,38.300,12.604,2.313,6.704,-0.012,0.037,0.164,0,0,9,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 3:56:42 AM,2,1701514602000,35.900,12.600,2.250,6.800,-0.013,0.039,0.164,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:06:42 AM,2,1701515202000,41.500,12.608,2.188,6.608,-0.012,0.037,0.171,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:16:42 AM,2,1701515802000,39.800,12.604,2.188,6.896,-0.012,0.037,0.172,0,0,10,7,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:26:42 AM,2,1701516402000,41.000,12.604,2.188,6.608,-0.012,0.037,0.172,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:36:42 AM,2,1701517002000,40.300,12.604,2.188,6.416,-0.012,0.038,0.169,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:46:42 AM,2,1701517602000,40.400,12.604,2.250,6.896,-0.012,0.037,0.169,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 4:56:42 AM,2,1701518202000,41.400,12.604,2.250,6.608,-0.012,0.038,0.169,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 5:06:42 AM,2,1701518802000,40.700,12.600,2.313,6.608,-0.012,0.037,0.170,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 5:16:42 AM,2,1701519402000,41.200,12.604,2.375,6.608,-0.012,0.038,0.170,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 5:26:42 AM,2,1701520002000,41.300,12.608,2.438,6.944,-0.012,0.038,0.170,0,0,10,6,-1.000,0.085,7.996,0.026,0x1fff
12/2/2023 5:36:42 AM,2,1701520602000,41.100,12.608,2.500,6.896,-0.012,0.037,0.170,0,0,10,6,-1.000,0.089,7.996,0.026,0x1fff
12/2/2023 5:46:42 AM,2,1701521202000,38.700,12.600,2.563,6.944,-0.012,0.037,0.170,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/2/2023 5:56:42 AM,2,1701521802000,40.700,12.600,2.688,7.135,-0.012,0.038,0.170,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/2/2023 6:06:42 AM,2,1701522402000,41.700,12.604,2.750,6.992,-0.012,0.038,0.170,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/2/2023 6:16:42 AM,2,1701523002000,41.200,12.604,2.875,7.279,-0.012,0.037,0.171,0,0,10,6,-1.000,0.096,7.996,0.026,0x1fff
12/2/2023 6:26:42 AM,2,1701523602000,40.800,12.604,2.938,7.519,-0.012,0.037,0.171,0,0,11,6,-1.000,0.103,7.996,0.026,0x1fff
12/2/2023 6:36:42 AM,2,1701524202000,40.700,12.600,3.000,7.471,-0.012,0.038,0.171,0,0,10,6,-1.000,0.106,7.996,0.026,0x1fff
12/2/2023 6:46:42 AM,2,1701524802000,37.400,12.600,2.938,7.519,-0.012,0.037,0.171,0,0,10,6,-1.000,0.097,7.996,0.026,0x1fff
12/2/2023 6:56:42 AM,2,1701525402000,40.600,12.604,3.000,7.327,-0.012,0.036,0.170,0,0,10,6,-1.000,0.107,7.996,0.026,0x1fff
12/2/2023 7:06:42 AM,2,1701526002000,40.800,12.604,3.063,7.519,-0.012,0.037,0.173,0,0,10,6,-1.000,0.107,7.996,0.026,0x1fff
12/2/2023 7:16:42 AM,2,1701526602000,41.000,12.604,3.188,7.615,-0.012,0.038,0.172,0,0,11,6,-1.000,0.111,7.996,0.026,0x1fff
12/2/2023 7:26:42 AM,2,1701527202000,41.200,12.600,3.125,7.471,-0.012,0.037,0.172,0,0,10,6,-1.000,0.111,7.996,0.026,0x1fff
12/2/2023 7:36:42 AM,2,1701527802000,39.600,12.604,3.188,7.423,-0.012,0.038,0.170,0,0,10,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 7:46:42 AM,2,1701528402000,40.700,12.604,3.188,7.471,-0.012,0.038,0.170,0,0,10,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 7:56:42 AM,2,1701529002000,40.400,12.604,3.250,7.758,-0.012,0.037,0.172,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:06:42 AM,2,1701529602000,39.100,12.604,3.500,7.854,-0.012,0.038,0.175,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:16:42 AM,2,1701530202000,40.700,12.604,3.563,8.142,-0.013,0.038,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:26:42 AM,2,1701530802000,41.100,12.604,3.563,8.046,-0.012,0.037,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:36:42 AM,2,1701531402000,40.900,12.604,3.625,7.998,-0.012,0.037,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:46:42 AM,2,1701532002000,40.600,12.604,3.750,8.046,-0.012,0.037,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 8:56:42 AM,2,1701532602000,38.200,12.604,3.875,8.190,-0.012,0.037,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 9:06:42 AM,2,1701533202000,39.100,12.604,3.938,8.190,-0.012,0.037,0.176,0,0,11,6,-1.000,0.118,7.996,0.026,0x1fff
12/2/2023 9:16:42 AM,2,1701533802000,38.500,12.608,4.125,8.381,-0.012,0.037,0.176,0,0,11,7,-1.000,0.119,7.996,0.034,0x1fff
12/2/2023 9:26:42 AM,2,1701534402000,35.500,12.612,4.375,8.813,-0.012,0.037,0.176,0,0,12,6,-1.000,0.119,7.996,0.034,0x1fff
12/2/2023 9:36:42 AM,2,1701535002000,41.700,12.608,4.500,8.717,-0.012,0.037,0.176,0,0,12,6,-1.000,0.119,7.996,0.034,0x1fff
12/2/2023 9:46:42 AM,2,1701535602000,37.800,12.616,4.625,8.908,-0.011,0.036,0.176,0,0,12,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 9:56:42 AM,2,1701536202000,41.100,12.620,5.125,9.388,-0.012,0.037,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:06:42 AM,2,1701536802000,41.000,12.620,5.625,10.059,-0.012,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:16:42 AM,2,1701537402000,41.000,12.616,5.688,10.107,-0.012,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:26:42 AM,2,1701538002000,41.600,12.616,5.375,9.771,-0.013,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:36:42 AM,2,1701538602000,36.000,12.612,5.250,9.579,-0.012,0.037,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:46:42 AM,2,1701539202000,40.700,12.608,5.250,9.436,-0.013,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 10:56:42 AM,2,1701539802000,41.400,12.616,5.250,9.579,-0.012,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:06:42 AM,2,1701540402000,41.700,12.616,5.188,9.436,-0.012,0.038,0.178,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:16:42 AM,2,1701541002000,36.400,12.616,5.125,9.531,-0.012,0.037,0.178,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:26:42 AM,2,1701541602000,40.800,12.616,5.125,9.436,-0.012,0.038,0.176,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:36:42 AM,2,1701542202000,37.000,12.616,5.250,9.436,-0.013,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:46:42 AM,2,1701542802000,41.000,12.632,5.813,10.250,-0.012,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 11:56:42 AM,2,1701543402000,37.800,12.620,5.813,10.107,-0.013,0.037,0.176,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 12:06:42 PM,2,1701544002000,40.400,12.620,5.500,9.963,-0.012,0.037,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 12:16:42 PM,2,1701544602000,41.400,12.636,5.500,9.771,-0.012,0.037,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 12:26:42 PM,2,1701545202000,41.300,12.632,5.875,10.394,-0.013,0.038,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 12:36:42 PM,2,1701545802000,41.300,12.620,5.688,9.867,-0.012,0.037,0.177,0,0,13,6,-1.000,0.120,7.996,0.035,0x1fff
12/2/2023 12:46:42 PM,2,1701546402000,39.300,12.624,5.438,9.867,-0.012,0.037,0.179,0,0,13,6,-1.000,0.124,7.996,0.039,0x1fff
12/2/2023 12:56:42 PM,2,1701547002000,40.500,12.624,5.313,9.579,-0.012,0.037,0.182,0,0,13,7,-1.000,0.131,7.996,0.046,0x1fff
12/2/2023 1:06:42 PM,2,1701547602000,37.400,12.624,5.250,9.579,-0.012,0.037,0.179,0,0,13,6,-1.000,0.131,7.996,0.046,0x1fff
12/2/2023 1:16:42 PM,2,1701548202000,36.400,12.648,5.500,9.771,-0.012,0.037,0.180,0,0,13,6,-1.000,0.131,7.996,0.046,0x1fff
12/2/2023 1:26:42 PM,2,1701548802000,36.900,12.648,5.813,10.154,-0.013,0.037,0.180,0,0,13,6,-1.000,0.132,7.996,0.047,0x1fff
12/2/2023 1:36:42 PM,2,1701549402000,35.700,12.620,5.875,10.298,-0.012,0.037,0.180,0,0,13,6,-1.000,0.138,7.996,0.053,0x1fff
12/2/2023 1:46:42 PM,2,1701550002000,41.800,12.636,5.938,10.298,-0.012,0.038,0.180,0,0,13,6,-1.000,0.139,7.996,0.054,0x1fff
12/2/2023 1:56:42 PM,2,1701550602000,41.300,12.664,6.063,10.394,-0.012,0.037,0.181,0,0,13,6,-1.000,0.142,7.996,0.057,0x1fff
12/2/2023 2:06:42 PM,2,1701551202000,41.800,12.660,6.313,10.586,-0.011,0.036,0.179,0,0,14,6,-1.000,0.146,7.996,0.061,0x1fff
12/2/2023 2:16:42 PM,2,1701551802000,41.100,12.656,6.188,10.490,-0.013,0.034,0.189,0,0,14,6,-1.000,0.154,7.996,0.069,0x1fff
12/2/2023 2:26:42 PM,2,1701552402000,36.300,12.620,6.125,10.394,-0.012,0.037,0.208,0,0,13,6,-1.000,0.153,7.996,0.069,0x1fff
12/2/2023 2:36:42 PM,2,1701553002000,40.700,12.656,5.813,10.154,-0.013,0.037,0.204,0,0,13,6,-1.000,0.153,7.996,0.069,0x1fff
12/2/2023 2:46:42 PM,2,1701553602000,41.700,12.668,5.750,10.250,-0.012,0.037,0.224,0,0,13,6,-1.000,0.153,7.996,0.069,0x1fff
12/2/2023 2:56:42 PM,2,1701554202000,41.300,12.644,5.875,10.154,-0.012,0.036,0.225,0,0,13,7,-1.000,0.152,7.996,0.069,0x1fff
12/2/2023 3:06:42 PM,2,1701554802000,37.300,12.640,6.000,10.442,-0.009,0.041,0.304,0,0,13,6,-1.000,0.138,7.996,0.069,0x1fff
12/2/2023 3:16:42 PM,2,1701555402000,40.900,12.636,6.125,10.442,-0.010,0.038,0.315,0,0,14,6,-1.000,0.131,7.996,0.069,0x1fff
12/2/2023 3:26:42 PM,2,1701556002000,41.100,12.640,6.125,10.490,-0.011,0.035,0.338,0,0,13,6,-1.000,0.128,7.996,0.069,0x1fff
12/2/2023 3:36:42 PM,2,1701556602000,41.200,12.628,6.313,10.586,-0.010,0.037,0.328,0,0,13,7,-1.000,0.121,7.996,0.069,0x1fff
12/2/2023 3:46:42 PM,2,1701557202000,41.100,12.628,6.500,10.825,-0.012,0.041,0.259,0,0,14,6,-1.000,0.121,7.996,0.069,0x1fff
12/2/2023 3:56:42 PM,2,1701557802000,41.000,12.624,6.313,10.825,-0.011,0.041,0.195,0,0,14,6,-1.000,0.117,7.996,0.069,0x1fff
12/2/2023 4:06:42 PM,2,1701558402000,40.900,12.624,5.938,10.154,-0.012,0.036,0.186,0,0,13,6,-1.000,0.116,7.996,0.069,0x1fff
12/2/2023 4:16:42 PM,2,1701559002000,41.100,12.620,5.813,10.250,-0.012,0.037,0.195,0,0,13,6,-1.000,0.110,7.996,0.069,0x1fff
