DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
Fri Dec 23 15:48:34 2022,2,1671835714000,35.700,12.444,-4.500,0.043,0.008,0.004,-2.477,0,0,1,1.966,6,-1.000,0.009,0.000,0.054,0x1fff
Fri Dec 23 15:58:34 2022,2,1671836314000,40.400,12.460,-4.313,0.234,0.008,0.004,-2.477,0,0,2,1.965,6,-1.000,0.010,0.000,0.054,0x1ffe
Fri Dec 23 16:08:34 2022,2,1671836914000,41.100,12.448,-4.188,0.234,0.008,0.005,-2.479,0,0,2,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 16:18:34 2022,2,1671837514000,38.900,12.436,-3.938,0.426,0.009,0.005,-2.479,0,0,2,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 16:28:34 2022,2,1671838114000,40.800,12.440,-3.563,0.810,0.008,0.005,-2.479,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 16:38:34 2022,2,1671838714000,40.400,12.428,-3.563,1.001,0.009,0.005,-2.480,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 16:48:34 2022,2,1671839314000,41.500,12.424,-3.563,0.953,0.009,0.005,-2.480,0,0,3,1.969,6,-1.000,0.006,0.054,0.000,0x1fff
Fri Dec 23 16:58:34 2022,2,1671839914000,36.300,12.420,-3.438,1.097,0.008,0.006,-2.481,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 17:08:34 2022,2,1671840514000,35.600,12.420,-3.438,0.953,0.008,0.007,-2.481,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 17:18:34 2022,2,1671841114000,39.900,12.420,-3.313,1.097,0.009,0.006,-2.482,0,0,3,1.971,6,-1.000,0.004,0.054,0.000,0x1fff
Fri Dec 23 17:28:34 2022,2,1671841714000,41.100,12.420,-3.188,1.193,0.008,0.007,-2.482,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 17:38:34 2022,2,1671842314000,39.000,12.420,-3.000,1.337,0.008,0.008,-2.483,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 17:48:34 2022,2,1671842914000,40.700,12.420,-2.875,1.528,0.009,0.008,-2.483,0,0,3,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 17:58:34 2022,2,1671843514000,40.600,12.420,-2.938,1.528,0.008,0.008,-2.484,0,0,4,1.964,6,-1.000,0.011,0.054,0.000,0x1fff
Fri Dec 23 18:08:34 2022,2,1671844114000,40.900,12.416,-2.875,1.720,0.009,0.008,-2.484,0,0,4,1.968,6,-1.000,0.007,0.054,0.000,0x1fff
Fri Dec 23 18:18:34 2022,2,1671844714000,39.300,12.416,-2.813,1.528,0.009,0.008,-2.485,0,0,3,1.969,6,-1.000,0.006,0.054,0.000,0x1fff
Fri Dec 23 18:28:34 2022,2,1671845314000,41.200,12.420,-2.688,1.720,0.008,0.009,-2.485,0,0,4,1.971,6,-1.000,0.004,0.054,0.000,0x1fff
Fri Dec 23 18:38:34 2022,2,1671845914000,40.500,12.420,-2.500,1.720,0.009,0.009,-2.486,0,0,4,1.975,6,-1.000,0.000,0.054,0.000,0x1fff
Fri Dec 23 18:48:34 2022,2,1671846514000,38.700,12.420,-2.500,1.864,0.009,0.008,-2.486,0,0,4,1.965,6,-1.000,0.010,0.054,0.000,0x1fff
Fri Dec 23 18:58:34 2022,2,1671847114000,37.100,12.420,-2.500,1.864,0.009,0.009,-2.487,0,0,4,1.968,6,-1.000,0.007,0.054,0.000,0x1fff
Fri Dec 23 19:08:34 2022,2,1671847714000,38.300,12.416,-2.375,2.056,0.009,0.010,-2.487,0,0,4,1.969,6,-1.000,0.006,0.054,0.000,0x1fff
Fri Dec 23 19:18:34 2022,2,1671848314000,40.800,12.416,-2.313,2.151,0.009,0.009,-2.488,0,0,4,1.970,6,-1.000,0.005,0.054,0.000,0x1fff
Fri Dec 23 19:28:34 2022,2,1671848914000,39.800,12.412,-2.188,2.056,0.009,0.010,-2.488,0,0,4,1.974,6,-1.000,0.001,0.054,0.000,0x1fff
Fri Dec 23 19:38:34 2022,2,1671849514000,36.400,12.420,-2.125,2.247,0.008,0.011,-2.489,0,0,5,1.970,6,-1.000,0.005,0.054,0.000,0x1fff
Fri Dec 23 19:48:34 2022,2,1671850114000,41.300,12.420,-2.063,2.247,0.009,0.011,-2.489,0,0,4,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 19:58:34 2022,2,1671850714000,41.000,12.416,-2.000,2.535,0.009,0.011,-2.490,0,0,4,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 20:08:34 2022,2,1671851314000,39.700,12.416,-2.000,2.535,0.009,0.011,-2.490,0,0,4,1.964,6,-1.000,0.011,0.054,0.000,0x1fff
Fri Dec 23 20:18:34 2022,2,1671851914000,41.600,12.420,-1.875,2.487,0.009,0.011,-2.491,0,0,5,1.967,6,-1.000,0.008,0.054,0.000,0x1fff
Fri Dec 23 20:28:34 2022,2,1671852514000,41.600,12.416,-1.875,2.391,0.009,0.011,-2.491,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 20:38:34 2022,2,1671853114000,41.100,12.416,-1.875,2.487,0.009,0.011,-2.491,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 20:48:34 2022,2,1671853714000,40.400,12.416,-1.938,2.487,0.009,0.013,-2.492,0,0,4,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 20:58:34 2022,2,1671854314000,40.800,12.416,-2.000,2.487,0.009,0.012,-2.492,0,0,5,1.968,6,-1.000,0.007,0.054,0.000,0x1fff
Fri Dec 23 21:08:34 2022,2,1671854914000,41.700,12.420,-1.938,2.391,0.009,0.012,-2.493,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 21:18:34 2022,2,1671855514000,40.100,12.420,-1.938,2.391,0.009,0.012,-2.493,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 21:28:34 2022,2,1671856114000,41.700,12.420,-1.938,2.391,0.009,0.012,-2.494,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 21:38:34 2022,2,1671856714000,35.900,12.420,-1.938,2.487,0.009,0.013,-2.494,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 21:48:34 2022,2,1671857314000,38.900,12.420,-1.875,2.678,0.009,0.013,-2.495,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 21:58:34 2022,2,1671857914000,38.600,12.420,-1.875,2.678,0.009,0.013,-2.495,0,0,4,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:08:34 2022,2,1671858514000,40.700,12.420,-1.813,2.678,0.009,0.013,-2.496,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:18:34 2022,2,1671859114000,36.500,12.420,-1.813,2.678,0.010,0.013,-2.496,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:28:34 2022,2,1671859714000,39.200,12.420,-1.750,2.678,0.009,0.014,-2.497,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:38:34 2022,2,1671860314000,39.700,12.416,-1.625,2.774,0.009,0.014,-2.497,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:48:34 2022,2,1671860914000,41.900,12.420,-1.625,2.535,0.009,0.014,-2.498,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 22:58:34 2022,2,1671861514000,41.000,12.424,-1.688,2.774,0.008,0.015,-2.498,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 23:08:34 2022,2,1671862114000,40.600,12.416,-1.750,2.487,0.009,0.014,-2.499,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 23:18:34 2022,2,1671862714000,42.700,12.420,-1.813,2.678,0.009,0.015,-2.499,0,0,5,1.962,6,-1.000,0.013,0.054,0.000,0x1fff
Fri Dec 23 23:28:34 2022,2,1671863314000,38.600,12.420,-1.875,2.535,0.009,0.014,-2.500,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 23:38:34 2022,2,1671863914000,39.500,12.420,-1.813,2.535,0.009,0.015,-2.500,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Fri Dec 23 23:48:34 2022,2,1671864514000,41.700,12.420,-1.813,2.726,0.008,0.015,-2.501,0,0,4,1.962,6,-1.000,0.013,0.054,0.000,0x1fff
Fri Dec 23 23:58:34 2022,2,1671865114000,41.100,12.424,-1.750,2.726,0.008,0.015,-2.501,0,0,5,1.960,6,-1.000,0.015,0.054,0.000,0x1fff
Sat Dec 24 00:08:34 2022,2,1671865714000,41.900,12.420,-1.750,2.535,0.009,0.015,-2.502,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 00:18:34 2022,2,1671866314000,40.900,12.420,-1.750,2.535,0.008,0.016,-2.502,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 00:28:34 2022,2,1671866914000,41.100,12.424,-1.813,2.535,0.009,0.015,-2.503,0,0,5,1.962,6,-1.000,0.013,0.054,0.000,0x1fff
Sat Dec 24 00:38:34 2022,2,1671867514000,40.700,12.420,-1.813,2.678,0.008,0.016,-2.503,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 00:48:34 2022,2,1671868114000,41.600,12.420,-1.813,2.726,0.009,0.016,-2.504,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 00:58:34 2022,2,1671868714000,41.200,12.424,-1.813,2.535,0.008,0.016,-2.504,0,0,4,1.959,6,-1.000,0.016,0.054,0.000,0x1fff
Sat Dec 24 01:08:34 2022,2,1671869314000,41.800,12.420,-1.750,2.678,0.008,0.016,-2.505,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 01:18:34 2022,2,1671869914000,39.700,12.420,-1.625,2.774,0.009,0.016,-2.505,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 01:28:34 2022,2,1671870514000,38.100,12.420,-1.500,3.062,0.009,0.016,-2.505,0,0,5,1.963,6,-1.000,0.012,0.054,0.000,0x1fff
Sat Dec 24 01:38:34 2022,2,1671871114000,36.800,12.420,-1.063,3.254,0.008,0.017,-2.506,0,0,6,1.962,6,-1.000,0.013,0.054,0.000,0x1fff
Sat Dec 24 01:48:34 2022,2,1671871714000,40.900,12.420,-0.563,3.733,0.009,0.016,-2.506,0,0,6,1.961,6,-1.000,0.014,0.054,0.000,0x1fff
Sat Dec 24 01:58:34 2022,2,1671872314000,41.400,12.416,-0.313,4.164,0.009,0.016,-2.507,0,0,7,1.961,6,-1.000,0.014,0.054,0.000,0x1fff
Sat Dec 24 02:08:34 2022,2,1671872914000,37.400,12.420,0.375,4.787,0.009,0.016,-2.507,0,0,7,1.961,6,-1.000,0.014,0.054,0.000,0x1fff
Sat Dec 24 02:18:34 2022,2,1671873514000,41.200,12.424,0.750,5.218,0.009,0.017,-2.508,0,0,7,1.955,6,-1.000,0.020,0.054,0.015,0x1fff
Sat Dec 24 02:28:34 2022,2,1671874114000,41.600,12.424,0.813,5.218,0.009,0.017,-2.508,0,0,7,1.954,6,-1.000,0.021,0.054,0.016,0x1fff
Sat Dec 24 02:38:34 2022,2,1671874714000,41.600,12.416,0.563,4.883,0.009,0.017,-2.509,0,0,7,1.958,6,-1.000,0.017,0.054,0.016,0x1fff
Sat Dec 24 02:48:34 2022,2,1671875314000,41.400,12.420,0.313,4.883,0.009,0.017,-2.509,0,0,7,1.955,6,-1.000,0.020,0.054,0.016,0x1fff
Sat Dec 24 02:58:34 2022,2,1671875914000,35.600,12.424,0.375,4.691,0.009,0.018,-2.510,0,0,7,1.950,6,-1.000,0.025,0.054,0.020,0x1fff
Sat Dec 24 03:08:34 2022,2,1671876514000,40.900,12.424,0.250,4.643,0.008,0.018,-2.510,0,0,7,1.954,6,-1.000,0.021,0.054,0.020,0x1fff
Sat Dec 24 03:18:34 2022,2,1671877114000,40.500,12.420,0.125,4.500,0.009,0.017,-2.511,0,0,7,1.957,6,-1.000,0.018,0.054,0.020,0x1fff
Sat Dec 24 03:28:34 2022,2,1671877714000,40.600,12.424,0.063,4.500,0.009,0.017,-2.511,0,0,7,1.954,6,-1.000,0.021,0.054,0.020,0x1fff
Sat Dec 24 03:38:34 2022,2,1671878314000,41.200,12.428,0.000,4.452,0.009,0.018,-2.512,0,0,7,1.954,6,-1.000,0.021,0.054,0.020,0x1fff
Sat Dec 24 03:48:34 2022,2,1671878914000,39.400,12.420,0.125,4.643,0.009,0.018,-2.512,0,0,7,1.950,6,-1.000,0.025,0.054,0.020,0x1fff
Sat Dec 24 03:58:34 2022,2,1671879514000,40.600,12.424,0.250,4.595,0.009,0.018,-2.513,0,0,7,1.955,6,-1.000,0.020,0.054,0.020,0x1fff
Sat Dec 24 04:08:34 2022,2,1671880114000,41.700,12.420,0.563,5.027,0.009,0.018,-2.513,0,0,7,1.951,6,-1.000,0.024,0.054,0.020,0x1fff
Sat Dec 24 04:18:34 2022,2,1671880714000,41.300,12.420,1.188,5.506,0.008,0.018,-2.514,0,0,8,1.957,6,-1.000,0.018,0.054,0.020,0x1fff
Sat Dec 24 04:28:34 2022,2,1671881314000,37.500,12.424,1.438,6.033,0.009,0.018,-2.514,0,0,8,1.950,6,-1.000,0.025,0.054,0.020,0x1fff
Sat Dec 24 04:38:34 2022,2,1671881914000,41.300,12.420,1.625,5.937,0.009,0.018,-2.515,0,0,8,1.949,6,-1.000,0.026,0.054,0.021,0x1fff
Sat Dec 24 04:48:34 2022,2,1671882514000,40.800,12.420,1.563,6.177,0.009,0.018,-2.515,0,0,8,1.956,6,-1.000,0.019,0.054,0.021,0x1fff
Sat Dec 24 04:58:34 2022,2,1671883114000,40.500,12.420,1.563,6.033,0.008,0.019,-2.516,0,0,9,1.957,6,-1.000,0.018,0.054,0.021,0x1fff
Sat Dec 24 05:08:34 2022,2,1671883714000,39.100,12.420,1.688,6.225,0.009,0.019,-2.516,0,0,9,1.953,6,-1.000,0.022,0.054,0.021,0x1fff
Sat Dec 24 05:18:34 2022,2,1671884314000,39.500,12.424,2.125,6.608,0.008,0.020,-2.517,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 05:28:34 2022,2,1671884914000,36.500,12.420,2.188,6.464,0.008,0.019,-2.517,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 05:38:34 2022,2,1671885514000,41.200,12.428,2.750,6.992,0.009,0.019,-2.518,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 05:48:34 2022,2,1671886114000,38.400,12.424,2.875,7.231,0.009,0.020,-2.518,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 05:58:34 2022,2,1671886714000,39.700,12.424,2.750,7.135,0.009,0.019,-2.519,0,0,10,1.949,6,-1.000,0.026,0.054,0.022,0x1fff
Sat Dec 24 06:08:34 2022,2,1671887314000,41.400,12.424,2.375,6.752,0.008,0.020,-2.519,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 06:18:34 2022,2,1671887914000,40.900,12.428,1.625,6.225,0.008,0.021,-2.520,0,0,8,1.956,6,-1.000,0.019,0.054,0.022,0x1fff
Sat Dec 24 06:28:34 2022,2,1671888514000,41.200,12.424,1.125,5.506,0.008,0.021,-2.520,0,0,8,1.953,6,-1.000,0.022,0.054,0.022,0x1fff
Sat Dec 24 06:38:34 2022,2,1671889114000,42.000,12.424,1.688,6.177,0.009,0.021,-2.521,0,0,9,1.950,6,-1.000,0.025,0.054,0.022,0x1fff
Sat Dec 24 06:48:34 2022,2,1671889714000,41.500,12.424,2.250,6.608,0.009,0.021,-2.521,0,0,9,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 06:58:34 2022,2,1671890314000,36.700,12.424,2.750,7.087,0.009,0.021,-2.522,0,0,10,1.948,6,-1.000,0.027,0.054,0.022,0x1fff
Sat Dec 24 07:08:34 2022,2,1671890914000,40.300,12.424,3.438,7.662,0.009,0.020,-2.522,0,0,10,1.947,6,-1.000,0.028,0.054,0.023,0x1fff
Sat Dec 24 07:18:34 2022,2,1671891514000,41.500,12.424,3.563,7.998,0.009,0.021,-2.523,0,0,11,1.947,6,-1.000,0.028,0.054,0.023,0x1fff
Sat Dec 24 07:28:34 2022,2,1671892114000,41.400,12.428,3.750,7.854,0.009,0.022,-2.523,0,0,11,1.947,6,-1.000,0.028,0.054,0.023,0x1fff
Sat Dec 24 07:38:34 2022,2,1671892714000,36.100,12.424,3.938,8.046,0.009,0.022,-2.524,0,0,11,1.947,6,-1.000,0.028,0.054,0.023,0x1fff
Sat Dec 24 07:48:34 2022,2,1671893314000,41.800,12.424,4.000,8.477,0.008,0.022,-2.524,0,0,11,1.947,6,-1.000,0.028,0.054,0.023,0x1fff
Sat Dec 24 07:58:34 2022,2,1671893914000,41.500,12.424,4.063,8.477,0.008,0.022,-2.525,0,0,11,1.946,6,-1.000,0.029,0.054,0.024,0x1fff
Sat Dec 24 08:08:34 2022,2,1671894514000,41.500,12.424,4.375,8.573,0.008,0.022,-2.525,0,0,11,1.945,6,-1.000,0.030,0.054,0.025,0x1fff
Sat Dec 24 08:18:34 2022,2,1671895114000,40.900,12.428,4.250,8.573,0.009,0.022,-2.526,0,0,11,1.939,6,-1.000,0.036,0.054,0.031,0x1fff
Sat Dec 24 08:28:34 2022,2,1671895714000,41.100,12.432,4.188,8.333,0.008,0.023,-2.526,0,0,11,1.943,6,-1.000,0.032,0.054,0.031,0x1fff
Sat Dec 24 08:38:34 2022,2,1671896314000,37.400,12.444,4.188,8.477,0.008,0.023,-2.526,0,0,11,1.946,6,-1.000,0.029,0.054,0.031,0x1ffe
Sat Dec 24 08:48:34 2022,2,1671896914000,41.100,12.448,4.563,8.908,0.009,0.023,-2.527,0,0,11,1.954,6,-1.000,0.021,0.054,0.031,0x1fff
Sat Dec 24 08:58:34 2022,2,1671897514000,36.900,12.440,4.750,8.908,0.010,0.023,-2.528,0,0,12,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 09:08:34 2022,2,1671898114000,36.100,12.476,4.750,9.004,0.009,0.023,-2.528,0,0,12,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 09:18:34 2022,2,1671898714000,41.100,12.432,4.938,9.388,0.009,0.023,-2.529,0,0,12,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 09:28:34 2022,2,1671899314000,41.700,12.480,5.375,9.579,0.009,0.023,-2.529,0,0,12,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 09:38:34 2022,2,1671899914000,41.600,12.432,5.625,9.867,0.009,0.024,-2.530,0,0,13,1.945,6,-1.000,0.030,0.054,0.031,0x1fff
Sat Dec 24 09:48:34 2022,2,1671900514000,39.200,12.428,5.813,10.107,0.010,0.025,-2.530,0,0,13,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 09:58:34 2022,2,1671901114000,41.700,12.428,6.063,10.394,0.010,0.025,-2.531,0,0,13,1.945,6,-1.000,0.030,0.054,0.031,0x1fff
Sat Dec 24 10:08:34 2022,2,1671901714000,41.600,12.428,6.625,10.825,0.010,0.024,-2.531,0,0,14,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 10:18:34 2022,2,1671902314000,24.400,-10.980,7.313,11.544,0.009,0.024,-2.532,0,0,14,1.947,6,-1.000,0.028,0.054,0.031,0x1fff
Sat Dec 24 10:28:34 2022,2,1671902914000,39.700,12.428,7.875,12.023,0.009,0.025,-2.534,0,0,15,1.944,6,-1.000,0.031,0.054,0.031,0x1fff
Sat Dec 24 10:38:34 2022,2,1671903514000,21.300,-10.772,8.875,12.886,0.008,0.025,-2.539,0,0,16,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 10:48:34 2022,2,1671904114000,40.200,12.428,9.688,13.461,0.008,0.025,-2.546,0,0,17,1.952,6,-1.000,0.023,0.054,0.031,0x1fff
Sat Dec 24 10:58:34 2022,2,1671904714000,24.900,-11.108,9.563,13.605,0.008,0.026,-2.550,0,0,16,1.952,6,-1.000,0.023,0.054,0.031,0x1fff
Sat Dec 24 11:08:34 2022,2,1671905314000,40.800,12.428,7.688,11.736,0.008,0.026,-2.552,0,0,15,1.943,6,-1.000,0.032,0.054,0.031,0x1fff
Sat Dec 24 11:18:34 2022,2,1671905914000,23.600,-10.676,5.000,9.436,0.007,0.026,-2.554,0,0,12,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 11:28:34 2022,2,1671906514000,38.200,12.428,3.875,8.046,0.008,0.026,-2.557,0,0,11,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 11:38:34 2022,2,1671907114000,24.900,-10.708,3.500,7.950,0.008,0.026,-2.560,0,0,10,1.947,6,-1.000,0.028,0.054,0.031,0x1fff
Sat Dec 24 11:48:34 2022,2,1671907714000,42.000,12.432,2.563,7.087,0.008,0.026,-2.560,0,0,10,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 11:58:34 2022,2,1671908314000,41.400,12.428,2.313,6.608,0.008,0.026,-2.562,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 12:08:34 2022,2,1671908914000,41.500,12.424,1.875,6.177,0.008,0.027,-2.563,0,0,9,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 12:18:34 2022,2,1671909514000,40.700,12.428,1.688,6.177,0.007,0.026,-2.566,0,0,9,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 12:28:34 2022,2,1671910114000,39.900,12.428,2.063,6.177,0.008,0.027,-2.570,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 12:38:34 2022,2,1671910714000,41.800,12.428,2.750,6.896,0.008,0.027,-2.575,0,0,10,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 12:48:34 2022,2,1671911314000,15.400,15.388,2.438,6.896,0.008,0.027,-2.578,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 12:58:34 2022,2,1671911914000,42.400,12.424,2.188,6.608,0.007,0.026,-2.580,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 13:08:34 2022,2,1671912514000,38.800,12.432,2.000,6.369,0.008,0.027,-2.583,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 13:18:34 2022,2,1671913114000,36.200,12.428,2.250,6.560,0.008,0.026,-2.589,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 13:28:34 2022,2,1671913714000,41.600,12.428,2.000,6.225,0.007,0.026,-2.595,0,0,9,1.948,6,-1.000,0.027,0.054,0.031,0x1fff
Sat Dec 24 13:38:34 2022,2,1671914314000,39.200,12.424,1.563,6.033,0.008,0.027,-2.597,0,0,8,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 13:48:34 2022,2,1671914914000,37.800,12.428,1.375,5.506,0.007,0.027,-2.600,0,0,8,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 13:58:34 2022,2,1671915514000,38.800,12.420,1.375,5.746,0.007,0.028,-2.602,0,0,8,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 14:08:34 2022,2,1671916114000,36.300,12.344,1.500,5.841,0.008,0.027,-2.604,0,0,8,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 14:18:34 2022,2,1671916714000,40.800,12.436,1.563,5.841,0.007,0.027,-2.606,0,0,9,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 14:28:34 2022,2,1671917314000,37.700,12.436,1.563,5.746,0.008,0.027,-2.608,0,0,9,1.946,6,-1.000,0.029,0.054,0.031,0x1fff
Sat Dec 24 14:38:34 2022,2,1671917914000,39.300,12.440,1.625,5.889,0.008,0.027,-2.610,0,0,9,1.949,6,-1.000,0.026,0.054,0.031,0x1fff
Sat Dec 24 14:48:34 2022,2,1671918514000,79.300,12.436,1.313,5.746,0.008,0.027,-2.610,0,0,8,1.949,6,-1.000,0.026,0.054,0.031,0x1ffe
