DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
Fri Mar 31 18:35:39 2023,2,1680309339000,39.500,13.144,7.313,11.832,0.023,0.013,-1.629,0,0,14,1.687,6,-1.000,0.276,2.643,0.000,0x1fff
Fri Mar 31 18:45:39 2023,2,1680309939000,40.700,13.148,6.938,11.448,0.023,0.014,-1.629,0,0,14,1.688,6,-1.000,0.275,2.643,0.000,0x1fff
Fri Mar 31 18:55:39 2023,2,1680310539000,37.200,13.148,6.750,11.305,0.023,0.014,-1.628,0,0,14,1.688,6,-1.000,0.275,2.643,0.000,0x1fff
Fri Mar 31 19:05:39 2023,2,1680311139000,40.000,13.140,6.500,10.777,0.023,0.015,-1.628,0,0,13,1.688,6,-1.000,0.275,2.643,0.000,0x1fff
Fri Mar 31 19:15:39 2023,2,1680311739000,39.200,13.132,6.125,10.490,0.023,0.015,-1.628,0,0,13,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 19:25:39 2023,2,1680312339000,39.000,13.132,6.125,10.250,0.023,0.016,-1.628,0,0,13,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 19:35:39 2023,2,1680312939000,38.800,13.124,6.125,10.442,0.023,0.015,-1.627,0,0,13,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 19:45:39 2023,2,1680313539000,35.600,13.120,5.813,10.250,0.023,0.016,-1.627,0,0,13,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 19:55:39 2023,2,1680314139000,38.000,13.112,5.500,9.771,0.024,0.016,-1.627,0,0,13,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:05:39 2023,2,1680314739000,39.600,13.112,5.250,9.627,0.024,0.016,-1.627,0,0,12,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:15:39 2023,2,1680315339000,40.200,13.108,5.188,9.436,0.023,0.016,-1.627,0,0,12,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:25:39 2023,2,1680315939000,34.300,13.104,5.250,9.723,0.024,0.016,-1.626,0,0,12,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:35:39 2023,2,1680316539000,34.800,13.100,5.313,9.579,0.024,0.017,-1.626,0,0,12,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:45:39 2023,2,1680317139000,39.300,13.100,5.125,9.436,0.023,0.017,-1.626,0,0,12,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 20:55:39 2023,2,1680317739000,39.300,13.096,4.688,9.100,0.023,0.018,-1.626,0,0,12,1.690,6,-1.000,0.273,2.643,0.000,0x1fff
Fri Mar 31 21:05:39 2023,2,1680318339000,39.000,13.092,4.375,8.908,0.023,0.017,-1.625,0,0,11,1.689,6,-1.000,0.274,2.643,0.000,0x1fff
Fri Mar 31 21:15:39 2023,2,1680318939000,39.400,13.092,4.125,8.573,0.023,0.017,-1.625,0,0,11,1.690,6,-1.000,0.273,2.643,0.000,0x1fff
Fri Mar 31 21:25:39 2023,2,1680319539000,35.400,13.092,3.875,8.333,0.024,0.018,-1.625,0,0,11,1.687,6,-1.000,0.276,2.643,0.000,0x1fff
Fri Mar 31 21:35:39 2023,2,1680320139000,39.000,13.088,3.813,8.142,0.024,0.018,-1.625,0,0,11,1.685,6,-1.000,0.278,2.643,0.000,0x1fff
Fri Mar 31 21:45:39 2023,2,1680320739000,40.700,13.088,3.750,8.285,0.024,0.018,-1.625,0,0,11,1.690,6,-1.000,0.273,2.643,0.000,0x1fff
Fri Mar 31 21:55:39 2023,2,1680321339000,40.000,13.084,3.688,8.190,0.023,0.019,-1.624,0,0,10,1.682,6,-1.000,0.281,2.643,0.015,0x1fff
Fri Mar 31 22:05:39 2023,2,1680321939000,39.900,13.080,3.500,7.950,0.023,0.019,-1.624,0,0,10,1.682,6,-1.000,0.281,2.643,0.015,0x1fff
Fri Mar 31 22:15:39 2023,2,1680322539000,39.200,13.076,3.375,7.758,0.023,0.018,-1.624,0,0,10,1.681,6,-1.000,0.282,2.643,0.016,0x1fff
Fri Mar 31 22:25:39 2023,2,1680323139000,38.400,13.076,3.438,7.854,0.023,0.019,-1.624,0,0,10,1.680,6,-1.000,0.283,2.643,0.017,0x1fff
Fri Mar 31 22:35:39 2023,2,1680323739000,39.000,13.072,3.438,7.854,0.024,0.019,-1.623,0,0,10,1.674,6,-1.000,0.289,2.643,0.023,0x1fff
Fri Mar 31 22:45:39 2023,2,1680324339000,34.200,13.072,3.500,7.854,0.024,0.019,-1.623,0,0,10,1.677,6,-1.000,0.286,2.643,0.023,0x1fff
Fri Mar 31 22:55:39 2023,2,1680324939000,39.800,13.076,3.375,7.854,0.024,0.019,-1.623,0,0,10,1.681,6,-1.000,0.282,2.643,0.023,0x1fff
Fri Mar 31 23:05:39 2023,2,1680325539000,39.400,13.068,3.375,7.806,0.024,0.019,-1.623,0,0,10,1.677,6,-1.000,0.286,2.643,0.023,0x1fff
Fri Mar 31 23:15:39 2023,2,1680326139000,37.200,13.068,3.438,7.854,0.024,0.020,-1.622,0,0,10,1.678,6,-1.000,0.285,2.643,0.023,0x1fff
Fri Mar 31 23:25:39 2023,2,1680326739000,39.500,13.068,3.375,7.854,0.024,0.020,-1.622,0,0,10,1.674,6,-1.000,0.289,2.643,0.023,0x1fff
Fri Mar 31 23:35:39 2023,2,1680327339000,39.700,13.068,3.375,7.806,0.024,0.020,-1.622,0,0,10,1.677,6,-1.000,0.286,2.643,0.023,0x1fff
Fri Mar 31 23:45:39 2023,2,1680327939000,38.800,13.060,3.375,7.758,0.024,0.020,-1.622,0,0,10,1.672,6,-1.000,0.291,2.643,0.025,0x1fff
Fri Mar 31 23:55:39 2023,2,1680328539000,39.400,13.064,3.438,7.758,0.024,0.021,-1.622,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:05:39 2023,2,1680329139000,38.900,13.064,3.375,7.998,0.023,0.021,-1.621,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:15:39 2023,2,1680329739000,35.000,13.060,3.375,7.615,0.024,0.021,-1.621,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:25:39 2023,2,1680330339000,38.800,13.060,3.375,7.758,0.024,0.021,-1.621,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:35:39 2023,2,1680330939000,35.000,13.056,3.375,7.758,0.024,0.021,-1.621,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:45:39 2023,2,1680331539000,40.000,13.060,3.375,7.806,0.025,0.021,-1.620,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 00:55:39 2023,2,1680332139000,38.800,13.056,3.313,7.806,0.024,0.022,-1.620,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:05:39 2023,2,1680332739000,39.500,13.060,3.313,7.758,0.025,0.021,-1.620,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:15:39 2023,2,1680333339000,34.900,13.056,3.250,7.519,0.024,0.021,-1.620,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:25:39 2023,2,1680333939000,39.700,13.052,3.188,7.519,0.024,0.022,-1.619,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:35:39 2023,2,1680334539000,39.200,13.048,3.125,7.615,0.025,0.022,-1.619,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:45:39 2023,2,1680335139000,39.300,13.056,3.188,7.615,0.025,0.022,-1.619,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 01:55:39 2023,2,1680335739000,39.700,13.052,3.188,7.662,0.025,0.022,-1.619,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 02:05:39 2023,2,1680336339000,37.500,13.048,3.250,7.758,0.025,0.022,-1.619,0,0,10,1.671,6,-1.000,0.292,2.643,0.026,0x1fff
Sat Apr  1 02:15:39 2023,2,1680336939000,39.400,13.052,3.313,7.519,0.025,0.022,-1.618,0,0,10,1.670,6,-1.000,0.293,2.643,0.027,0x1fff
Sat Apr  1 02:25:39 2023,2,1680337539000,36.600,13.048,3.313,7.471,0.024,0.023,-1.618,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 02:35:39 2023,2,1680338139000,39.400,13.052,3.250,7.615,0.024,0.023,-1.618,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 02:45:39 2023,2,1680338739000,39.200,13.048,3.250,7.806,0.024,0.023,-1.618,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 02:55:39 2023,2,1680339339000,34.100,13.048,3.313,7.806,0.024,0.023,-1.617,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:05:39 2023,2,1680339939000,36.100,13.048,3.375,7.758,0.025,0.022,-1.617,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:15:39 2023,2,1680340539000,34.000,13.056,3.375,7.806,0.024,0.023,-1.617,0,0,10,1.671,8,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:25:39 2023,2,1680341139000,36.600,13.048,3.313,7.758,0.024,0.024,-1.617,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:35:39 2023,2,1680341739000,38.400,13.044,3.313,7.854,0.024,0.024,-1.616,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:45:39 2023,2,1680342339000,39.400,13.044,3.250,7.854,0.024,0.025,-1.616,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 03:55:39 2023,2,1680342939000,36.700,13.044,3.250,7.662,0.024,0.024,-1.616,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 04:05:39 2023,2,1680343539000,40.300,13.044,3.250,7.519,0.024,0.024,-1.616,0,0,10,1.681,6,-1.000,0.282,2.643,0.027,0x1fff
Sat Apr  1 04:15:39 2023,2,1680344139000,39.400,13.044,3.313,7.758,0.024,0.024,-1.616,0,0,10,1.681,6,-1.000,0.282,2.643,0.027,0x1fff
Sat Apr  1 04:25:39 2023,2,1680344739000,36.400,13.044,3.313,7.519,0.024,0.024,-1.615,0,0,10,1.680,6,-1.000,0.283,2.643,0.027,0x1fff
Sat Apr  1 04:35:39 2023,2,1680345339000,38.400,13.040,3.313,7.615,0.025,0.023,-1.615,0,0,10,1.678,6,-1.000,0.285,2.643,0.027,0x1fff
Sat Apr  1 04:45:39 2023,2,1680345939000,39.700,13.044,3.313,7.615,0.024,0.025,-1.615,0,0,10,1.672,6,-1.000,0.291,2.643,0.027,0x1fff
Sat Apr  1 04:55:39 2023,2,1680346539000,34.400,13.044,3.313,7.758,0.024,0.024,-1.615,0,0,10,1.681,6,-1.000,0.282,2.643,0.027,0x1fff
Sat Apr  1 05:05:39 2023,2,1680347139000,34.900,13.040,3.313,7.854,0.024,0.025,-1.614,0,0,10,1.681,6,-1.000,0.282,2.643,0.027,0x1fff
Sat Apr  1 05:15:39 2023,2,1680347739000,39.200,13.040,3.313,7.758,0.024,0.025,-1.614,0,0,10,1.675,6,-1.000,0.288,2.643,0.027,0x1ffe
Sat Apr  1 05:25:39 2023,2,1680348339000,39.400,13.040,3.313,7.806,0.024,0.025,-1.614,0,0,10,1.672,6,-1.000,0.291,2.643,0.027,0x1fff
Sat Apr  1 05:35:39 2023,2,1680348939000,37.300,13.044,3.313,7.758,0.025,0.024,-1.614,0,0,10,1.672,6,-1.000,0.291,2.643,0.027,0x1fff
Sat Apr  1 05:45:39 2023,2,1680349539000,39.500,13.044,3.313,7.854,0.025,0.025,-1.613,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 05:55:39 2023,2,1680350139000,38.600,13.044,3.313,7.758,0.024,0.025,-1.613,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 06:05:39 2023,2,1680350739000,39.600,13.040,3.313,7.615,0.025,0.025,-1.613,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 06:15:39 2023,2,1680351339000,39.400,13.044,3.250,7.615,0.025,0.025,-1.613,0,0,10,1.672,6,-1.000,0.291,2.643,0.027,0x1fff
Sat Apr  1 06:25:39 2023,2,1680351939000,39.600,13.040,3.188,7.471,0.024,0.025,-1.613,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 06:35:39 2023,2,1680352539000,39.300,13.044,3.125,7.662,0.025,0.025,-1.612,0,0,10,1.671,6,-1.000,0.292,2.643,0.027,0x1fff
Sat Apr  1 06:45:39 2023,2,1680353139000,35.900,13.044,3.125,7.471,0.024,0.025,-1.612,0,0,10,1.668,6,-1.000,0.295,2.643,0.029,0x1fff
Sat Apr  1 06:55:39 2023,2,1680353739000,39.100,13.040,3.063,7.519,0.024,0.025,-1.612,0,0,10,1.668,6,-1.000,0.295,2.643,0.029,0x1fff
Sat Apr  1 07:05:39 2023,2,1680354339000,38.000,13.040,3.063,7.662,0.025,0.025,-1.612,0,0,10,1.662,6,-1.000,0.301,2.643,0.035,0x1fff
Sat Apr  1 07:15:39 2023,2,1680354939000,39.100,13.040,3.063,7.471,0.024,0.026,-1.611,0,0,10,1.671,6,-1.000,0.292,2.643,0.035,0x1fff
Sat Apr  1 07:25:39 2023,2,1680355539000,40.000,13.040,3.125,7.519,0.024,0.026,-1.611,0,0,10,1.668,6,-1.000,0.295,2.643,0.035,0x1fff
Sat Apr  1 07:35:39 2023,2,1680356139000,39.300,13.040,3.188,7.758,0.024,0.026,-1.611,0,0,10,1.670,6,-1.000,0.293,2.643,0.035,0x1fff
Sat Apr  1 07:45:39 2023,2,1680356739000,39.500,13.044,3.313,7.662,0.025,0.026,-1.611,0,0,10,1.670,6,-1.000,0.293,2.643,0.035,0x1fff
Sat Apr  1 07:55:39 2023,2,1680357339000,39.400,13.040,3.438,7.854,0.024,0.026,-1.610,0,0,10,1.668,6,-1.000,0.295,2.643,0.035,0x1fff
Sat Apr  1 08:05:39 2023,2,1680357939000,39.900,13.044,3.688,7.998,0.024,0.027,-1.610,0,0,11,1.671,6,-1.000,0.292,2.643,0.035,0x1fff
Sat Apr  1 08:15:39 2023,2,1680358539000,39.300,13.048,4.000,8.190,0.024,0.026,-1.610,0,0,11,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 08:25:39 2023,2,1680359139000,34.200,13.044,4.313,8.573,0.025,0.025,-1.610,0,0,11,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 08:35:39 2023,2,1680359739000,37.700,13.044,4.625,9.052,0.024,0.026,-1.610,0,0,11,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 08:45:39 2023,2,1680360339000,40.300,13.052,5.063,9.531,0.025,0.026,-1.609,0,0,12,1.663,6,-1.000,0.300,2.643,0.035,0x1fff
Sat Apr  1 08:55:39 2023,2,1680360939000,39.500,13.056,5.625,10.059,0.025,0.026,-1.609,0,0,13,1.665,6,-1.000,0.298,2.643,0.035,0x1ffe
Sat Apr  1 09:05:39 2023,2,1680361539000,37.700,13.052,6.313,10.586,0.024,0.026,-1.609,0,0,14,1.668,6,-1.000,0.295,2.643,0.035,0x1fff
Sat Apr  1 09:15:39 2023,2,1680362139000,40.700,13.056,6.875,11.305,0.025,0.026,-1.609,0,0,14,1.668,6,-1.000,0.295,2.643,0.035,0x1fff
Sat Apr  1 09:25:39 2023,2,1680362739000,40.300,13.064,7.563,11.736,0.024,0.026,-1.608,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 09:35:39 2023,2,1680363339000,39.500,13.076,8.188,12.694,0.025,0.026,-1.608,0,0,16,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 09:45:39 2023,2,1680363939000,40.400,13.056,8.000,12.167,0.025,0.026,-1.608,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 09:55:39 2023,2,1680364539000,39.600,13.076,8.000,12.263,0.025,0.026,-1.608,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 10:05:39 2023,2,1680365139000,38.600,13.080,7.875,12.359,0.025,0.027,-1.608,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 10:15:39 2023,2,1680365739000,37.100,13.080,8.063,12.359,0.025,0.026,-1.607,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 10:25:39 2023,2,1680366339000,40.500,13.084,8.063,12.407,0.024,0.027,-1.607,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 10:35:39 2023,2,1680366939000,40.800,13.084,7.625,11.880,0.024,0.027,-1.607,0,0,15,1.667,6,-1.000,0.296,2.643,0.035,0x1fff
Sat Apr  1 10:45:39 2023,2,1680367539000,39.100,13.092,7.563,11.976,0.024,0.027,-1.607,0,0,15,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 10:55:39 2023,2,1680368139000,40.000,13.064,8.000,12.407,0.025,0.028,-1.606,0,0,16,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 11:05:39 2023,2,1680368739000,34.200,13.108,9.438,13.749,0.025,0.028,-1.606,0,0,17,1.665,9,-1.000,0.298,2.643,0.035,0x1fff
Sat Apr  1 11:15:39 2023,2,1680369339000,40.700,13.096,10.500,14.803,0.025,0.028,-1.606,0,0,18,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 11:25:39 2023,2,1680369939000,39.700,13.104,10.688,15.043,0.025,0.027,-1.606,0,0,19,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 11:35:39 2023,2,1680370539000,39.900,13.104,10.938,15.186,0.025,0.028,-1.605,0,0,19,1.664,6,-1.000,0.299,2.643,0.035,0x1fff
Sat Apr  1 11:45:39 2023,2,1680371139000,38.500,13.108,11.250,15.378,0.024,0.028,-1.605,0,0,19,1.663,6,-1.000,0.300,2.643,0.035,0x1fff
Sat Apr  1 11:55:39 2023,2,1680371739000,39.200,13.116,10.938,15.426,0.024,0.028,-1.605,0,0,19,1.663,6,-1.000,0.300,2.643,0.035,0x1fff
Sat Apr  1 12:05:39 2023,2,1680372339000,39.900,13.124,12.000,16.193,0.025,0.028,-1.605,0,0,19,1.656,6,-1.000,0.307,2.643,0.041,0x1fff
Sat Apr  1 12:15:39 2023,2,1680372939000,37.200,13.132,11.125,15.714,0.024,0.029,-1.605,0,0,19,1.655,6,-1.000,0.308,2.643,0.042,0x1fff
Sat Apr  1 12:25:39 2023,2,1680373539000,39.900,13.136,10.250,14.803,0.024,0.028,-1.604,0,0,18,1.655,6,-1.000,0.308,2.643,0.042,0x1fff
Sat Apr  1 12:35:39 2023,2,1680374139000,40.100,13.136,10.000,14.276,0.024,0.029,-1.602,0,0,18,1.658,6,-1.000,0.305,2.643,0.042,0x1fff
Sat Apr  1 12:45:39 2023,2,1680374739000,40.500,13.140,9.875,14.324,0.025,0.029,-1.600,0,0,18,1.655,6,-1.000,0.308,2.643,0.042,0x1fff
Sat Apr  1 12:55:39 2023,2,1680375339000,36.800,13.092,10.438,14.803,0.025,0.029,-1.600,0,0,18,1.654,6,-1.000,0.309,2.643,0.043,0x1fff
Sat Apr  1 13:05:39 2023,2,1680375939000,41.000,13.156,11.313,15.570,0.025,0.029,-1.600,0,0,19,1.655,6,-1.000,0.308,2.643,0.043,0x1fff
Sat Apr  1 13:15:39 2023,2,1680376539000,40.100,13.156,11.375,15.714,0.025,0.030,-1.600,0,0,19,1.661,6,-1.000,0.302,2.643,0.043,0x1fff
Sat Apr  1 13:25:39 2023,2,1680377139000,39.400,13.128,11.250,15.857,0.024,0.029,-1.598,0,0,19,1.655,6,-1.000,0.308,2.643,0.043,0x1fff
Sat Apr  1 13:35:39 2023,2,1680377739000,35.600,13.172,10.813,15.138,0.024,0.029,-1.595,0,0,18,1.645,6,-1.000,0.318,2.643,0.052,0x1fff
Sat Apr  1 13:45:39 2023,2,1680378339000,38.800,13.176,9.938,14.515,0.024,0.030,-1.594,0,0,18,1.633,6,-1.000,0.330,2.643,0.064,0x1fff
Sat Apr  1 13:55:39 2023,2,1680378939000,36.000,13.196,10.125,14.372,0.024,0.029,-1.597,0,0,18,1.635,6,-1.000,0.328,2.643,0.064,0x1fff
Sat Apr  1 14:05:39 2023,2,1680379539000,40.100,13.224,11.125,15.378,0.025,0.030,-1.590,0,0,19,1.634,6,-1.000,0.329,2.643,0.064,0x1fff
Sat Apr  1 14:15:39 2023,2,1680380139000,40.600,13.232,12.125,16.384,0.025,0.029,-1.590,0,0,20,1.633,6,-1.000,0.330,2.643,0.064,0x1fff
Sat Apr  1 14:25:39 2023,2,1680380739000,40.400,13.248,12.438,16.768,0.025,0.030,-1.588,0,0,21,1.643,6,-1.000,0.320,2.643,0.064,0x1fff
Sat Apr  1 14:35:39 2023,2,1680381339000,38.700,13.236,12.188,16.384,0.024,0.030,-1.585,0,0,20,1.644,6,-1.000,0.319,2.643,0.064,0x1fff
Sat Apr  1 14:45:39 2023,2,1680381939000,40.500,13.208,11.625,15.857,0.024,0.031,-1.585,0,0,19,1.653,6,-1.000,0.310,2.643,0.064,0x1fff
Sat Apr  1 14:55:39 2023,2,1680382539000,39.600,13.200,9.375,13.988,0.024,0.031,-1.575,0,0,17,1.638,6,-1.000,0.325,2.643,0.064,0x1fff
Sat Apr  1 15:05:39 2023,2,1680383139000,39.700,13.208,7.688,12.359,0.024,0.029,-1.550,0,0,15,1.641,6,-1.000,0.322,2.643,0.064,0x1fff
Sat Apr  1 15:15:39 2023,2,1680383739000,39.900,13.192,6.813,11.448,0.024,0.032,-1.550,0,0,14,1.645,6,-1.000,0.318,2.643,0.064,0x1fff
Sat Apr  1 15:25:39 2023,2,1680384339000,39.600,13.176,6.250,10.634,0.026,0.032,-1.553,0,0,14,1.642,6,-1.000,0.321,2.643,0.064,0x1fff
Sat Apr  1 15:35:39 2023,2,1680384939000,36.200,13.140,6.000,10.490,0.025,0.030,-1.560,0,0,13,1.639,6,-1.000,0.324,2.643,0.064,0x1fff
Sat Apr  1 15:45:39 2023,2,1680385539000,39.700,13.176,5.938,10.154,0.025,0.031,-1.566,0,0,13,1.633,6,-1.000,0.330,2.643,0.064,0x1fff
Sat Apr  1 15:55:39 2023,2,1680386139000,36.500,13.180,5.688,10.059,0.025,0.031,-1.574,0,0,13,1.632,6,-1.000,0.331,2.643,0.065,0x1fff
Sat Apr  1 16:05:39 2023,2,1680386739000,39.300,13.176,5.375,9.723,0.025,0.031,-1.575,0,0,13,1.633,6,-1.000,0.330,2.643,0.065,0x1fff
Sat Apr  1 16:15:39 2023,2,1680387339000,37.800,13.172,5.000,9.244,0.025,0.031,-1.578,0,0,12,1.635,6,-1.000,0.328,2.643,0.065,0x1fff
Sat Apr  1 16:25:39 2023,2,1680387939000,36.700,13.168,4.438,8.813,0.026,0.033,-1.584,0,0,11,1.650,6,-1.000,0.313,2.643,0.065,0x1fff
Sat Apr  1 16:35:39 2023,2,1680388539000,39.100,13.156,4.125,8.525,0.026,0.030,-1.583,0,0,11,1.649,6,-1.000,0.314,2.643,0.065,0x1fff
Sat Apr  1 16:45:39 2023,2,1680389139000,38.800,13.128,3.938,8.285,0.025,0.032,-1.585,0,0,11,1.647,6,-1.000,0.316,2.643,0.065,0x1fff
Sat Apr  1 16:55:39 2023,2,1680389739000,37.000,13.156,3.938,8.333,0.025,0.032,-1.574,0,0,11,1.651,6,-1.000,0.312,2.643,0.065,0x1fff
Sat Apr  1 17:05:39 2023,2,1680390339000,39.400,13.116,4.000,8.381,0.026,0.032,-1.565,0,0,11,1.650,6,-1.000,0.313,2.708,0.000,0x1fff
Sat Apr  1 17:15:39 2023,2,1680390939000,36.600,13.168,4.250,8.525,0.025,0.032,-1.559,0,0,11,1.650,6,-1.000,0.313,2.708,0.000,0x1fff
