DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
12/9/2024 7:55:34 PM,2,1733799334000,44.100,13.288,-0.625,2.774,0.029,-0.007,1.303,0,0,7,8,-1.000,0.020,2.149,0.017,0x1fff
12/9/2024 8:05:34 PM,2,1733799934000,40.800,13.280,-0.438,3.062,0.029,-0.007,1.303,0,0,7,8,-1.000,0.030,2.149,0.027,0x1fff
12/9/2024 8:15:34 PM,2,1733800534000,44.000,13.284,-0.438,3.062,0.029,-0.007,1.303,0,0,7,8,-1.000,0.029,2.149,0.027,0x1fff
12/9/2024 8:25:34 PM,2,1733801134000,44.200,13.276,-0.438,3.014,0.029,-0.007,1.303,0,0,7,8,-1.000,0.021,2.149,0.027,0x1fff
12/9/2024 8:35:34 PM,2,1733801734000,41.800,13.276,-0.438,3.062,0.028,-0.007,1.303,0,0,8,8,-1.000,0.024,2.149,0.027,0x1fff
12/9/2024 8:45:34 PM,2,1733802334000,44.300,13.268,-0.250,3.014,0.029,-0.007,1.303,0,0,8,8,-1.000,0.021,2.149,0.027,0x1fff
12/9/2024 8:55:34 PM,2,1733802934000,45.500,13.268,-0.375,3.110,0.029,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.027,0x1fff
12/9/2024 9:05:34 PM,2,1733803534000,43.600,13.264,-1.063,2.487,0.029,-0.008,1.303,0,0,7,8,-1.000,0.026,2.149,0.027,0x1fff
12/9/2024 9:15:34 PM,2,1733804134000,43.600,13.264,-1.000,2.487,0.029,-0.007,1.303,0,0,7,8,-1.000,0.033,2.149,0.030,0x1fff
12/9/2024 9:25:34 PM,2,1733804734000,44.800,13.260,-0.750,2.678,0.028,-0.007,1.303,0,0,7,11,-1.000,0.027,2.149,0.030,0x1fff
12/9/2024 9:35:34 PM,2,1733805334000,45.200,13.256,-0.563,2.918,0.029,-0.008,1.303,0,0,7,8,-1.000,0.029,2.149,0.030,0x1fff
12/9/2024 9:45:34 PM,2,1733805934000,44.700,13.256,-0.500,3.062,0.029,-0.008,1.303,0,0,7,9,-1.000,0.029,2.149,0.030,0x1fff
12/9/2024 9:55:34 PM,2,1733806534000,41.400,13.252,-0.625,2.918,0.029,-0.007,1.303,0,0,7,8,-1.000,0.026,2.149,0.030,0x1fff
12/9/2024 10:05:34 PM,2,1733807134000,40.600,13.252,-0.813,2.391,0.030,-0.008,1.303,0,0,7,8,-1.000,0.029,2.149,0.030,0x1fff
12/9/2024 10:15:34 PM,2,1733807734000,40.800,13.248,-0.938,2.535,0.030,-0.008,1.303,0,0,7,8,-1.000,0.027,2.149,0.030,0x1fff
12/9/2024 10:25:34 PM,2,1733808334000,44.600,13.248,-0.500,2.918,0.028,-0.007,1.303,0,0,7,8,-1.000,0.023,2.149,0.030,0x1fff
12/9/2024 10:35:34 PM,2,1733808934000,44.200,13.244,-0.750,2.535,0.029,-0.007,1.303,0,0,7,8,-1.000,0.027,2.149,0.030,0x1fff
12/9/2024 10:45:34 PM,2,1733809534000,43.600,13.244,-1.438,2.056,0.029,-0.006,1.303,0,0,7,8,-1.000,0.022,2.149,0.030,0x1fff
12/9/2024 10:55:34 PM,2,1733810134000,41.700,13.244,-2.063,1.528,0.028,-0.006,1.303,0,0,6,8,-1.000,0.032,2.149,0.030,0x1fff
12/9/2024 11:05:34 PM,2,1733810734000,40.700,13.240,-2.500,0.762,0.028,-0.006,1.303,0,0,5,8,-1.000,0.039,2.149,0.036,0x1ffe
12/9/2024 11:15:34 PM,2,1733811334000,43.600,13.240,-2.250,1.097,0.029,-0.007,1.303,0,0,6,8,-1.000,0.033,2.149,0.036,0x1fff
12/9/2024 11:25:34 PM,2,1733811934000,42.000,13.236,-2.188,1.337,0.029,-0.007,1.303,0,0,6,8,-1.000,0.029,2.149,0.036,0x1fff
12/9/2024 11:35:34 PM,2,1733812534000,40.200,13.240,-2.438,1.097,0.029,-0.007,1.303,0,0,6,9,-1.000,0.034,2.149,0.036,0x1fff
12/9/2024 11:45:34 PM,2,1733813134000,42.000,13.236,-2.625,0.905,0.029,-0.006,1.303,0,0,5,9,-1.000,0.042,2.149,0.039,0x1fff
12/9/2024 11:55:34 PM,2,1733813734000,44.000,13.236,-2.938,0.570,0.030,-0.008,1.303,0,0,5,8,-1.000,0.039,2.149,0.039,0x1fff
12/10/2024 12:05:34 AM,2,1733814334000,46.700,12.624,-2.250,1.193,0.029,-0.007,1.303,0,0,5,8,-1.000,0.043,2.149,0.040,0x1fff
12/10/2024 12:15:34 AM,2,1733814934000,46.400,12.624,-1.438,2.008,0.030,-0.007,1.303,0,0,7,8,-1.000,0.030,2.149,0.040,0x1fff
12/10/2024 12:25:34 AM,2,1733815534000,46.000,12.620,-1.000,2.535,0.029,-0.008,1.303,0,0,7,9,-1.000,0.023,2.149,0.040,0x1fff
12/10/2024 12:35:34 AM,2,1733816134000,43.500,12.620,-0.750,2.678,0.029,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 12:45:34 AM,2,1733816734000,46.600,12.620,-0.563,2.918,0.029,-0.008,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 12:55:34 AM,2,1733817334000,47.100,12.620,-0.188,3.254,0.028,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 1:05:34 AM,2,1733817934000,47.400,12.620,-0.188,3.254,0.028,-0.007,1.303,0,0,8,9,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 1:15:34 AM,2,1733818534000,46.100,12.616,-0.375,3.110,0.029,-0.008,1.303,0,0,7,8,-1.000,0.021,2.149,0.040,0x1fff
12/10/2024 1:25:34 AM,2,1733819134000,47.400,12.616,-0.250,3.110,0.029,-0.008,1.303,0,0,8,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 1:35:34 AM,2,1733819734000,46.900,12.612,0.125,3.589,0.028,-0.007,1.303,0,0,8,8,-1.000,0.022,2.149,0.040,0x1fff
12/10/2024 1:45:34 AM,2,1733820334000,43.900,12.612,0.188,3.637,0.028,-0.007,1.303,0,0,8,8,-1.000,0.022,2.149,0.040,0x1fff
12/10/2024 1:55:34 AM,2,1733820934000,41.600,12.612,0.063,3.637,0.029,-0.007,1.303,0,0,8,8,-1.000,0.014,2.149,0.040,0x1fff
12/10/2024 2:05:34 AM,2,1733821534000,47.100,12.612,-0.125,3.397,0.028,-0.007,1.303,0,0,8,9,-1.000,0.018,2.149,0.040,0x1fff
12/10/2024 2:15:34 AM,2,1733822134000,46.500,12.612,-0.250,3.062,0.028,-0.007,1.303,0,0,8,8,-1.000,0.013,2.149,0.040,0x1fff
12/10/2024 2:25:34 AM,2,1733822734000,45.800,12.608,-0.375,3.110,0.029,-0.007,1.303,0,0,8,8,-1.000,0.021,2.149,0.040,0x1fff
12/10/2024 2:35:34 AM,2,1733823334000,45.800,12.612,-0.313,3.062,0.029,-0.008,1.303,0,0,8,8,-1.000,0.017,2.149,0.040,0x1fff
12/10/2024 2:45:34 AM,2,1733823934000,45.600,12.608,-0.125,3.397,0.028,-0.007,1.303,0,0,8,8,-1.000,0.022,2.149,0.040,0x1fff
12/10/2024 2:55:34 AM,2,1733824534000,40.900,12.612,-0.063,3.397,0.029,-0.007,1.303,0,0,8,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 3:05:34 AM,2,1733825134000,47.200,12.612,-0.250,3.301,0.029,-0.008,1.303,0,0,8,8,-1.000,0.012,2.149,0.040,0x1fff
12/10/2024 3:15:34 AM,2,1733825734000,46.700,12.604,-0.375,3.062,0.029,-0.008,1.303,0,0,8,8,-1.000,0.023,2.149,0.040,0x1fff
12/10/2024 3:25:34 AM,2,1733826334000,46.200,12.604,-0.250,3.110,0.029,-0.008,1.303,0,0,8,8,-1.000,0.010,2.149,0.040,0x1fff
12/10/2024 3:35:34 AM,2,1733826934000,46.800,12.604,-0.188,3.397,0.029,-0.007,1.303,0,0,8,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 3:45:34 AM,2,1733827534000,45.900,12.608,-0.313,2.918,0.029,-0.007,1.303,0,0,8,8,-1.000,0.019,2.149,0.040,0x1ffe
12/10/2024 3:55:34 AM,2,1733828134000,43.000,12.608,-0.438,3.014,0.029,-0.008,1.303,0,0,8,8,-1.000,0.019,2.149,0.040,0x1fff
12/10/2024 4:05:34 AM,2,1733828734000,44.900,12.604,-0.625,3.062,0.030,-0.008,1.303,0,0,7,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 4:15:34 AM,2,1733829334000,46.500,12.604,-0.813,2.774,0.029,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 4:25:34 AM,2,1733829934000,46.600,12.604,-0.750,2.726,0.029,-0.007,1.303,0,0,7,8,-1.000,0.017,2.149,0.040,0x1fff
12/10/2024 4:35:34 AM,2,1733830534000,46.200,12.604,-0.750,2.678,0.028,-0.007,1.303,0,0,7,8,-1.000,0.026,2.149,0.040,0x1fff
12/10/2024 4:45:34 AM,2,1733831134000,45.600,12.604,-0.750,2.774,0.028,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 4:55:34 AM,2,1733831734000,43.700,12.604,-0.875,2.678,0.028,-0.007,1.303,0,0,7,8,-1.000,0.027,2.149,0.040,0x1fff
12/10/2024 5:05:34 AM,2,1733832334000,38.000,12.608,-0.875,2.535,0.029,-0.007,1.303,0,0,7,8,-1.000,0.030,2.149,0.040,0x1fff
12/10/2024 5:15:34 AM,2,1733832934000,43.200,12.604,-0.938,2.535,0.029,-0.007,1.303,0,0,7,8,-1.000,0.029,2.149,0.040,0x1fff
12/10/2024 5:25:34 AM,2,1733833534000,44.200,12.600,-1.000,2.391,0.028,-0.007,1.303,0,0,7,8,-1.000,0.023,2.149,0.040,0x1fff
12/10/2024 5:35:34 AM,2,1733834134000,42.600,12.600,-1.063,2.487,0.029,-0.007,1.303,0,0,7,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 5:45:34 AM,2,1733834734000,45.700,12.600,-1.500,2.056,0.028,-0.007,1.303,0,0,7,8,-1.000,0.026,2.149,0.040,0x1fff
12/10/2024 5:55:34 AM,2,1733835334000,46.300,12.600,-1.813,1.720,0.029,-0.007,1.303,0,0,6,8,-1.000,0.040,2.149,0.040,0x1fff
12/10/2024 6:05:34 AM,2,1733835934000,46.000,12.600,-1.688,1.720,0.029,-0.008,1.303,0,0,6,8,-1.000,0.030,2.149,0.040,0x1fff
12/10/2024 6:15:34 AM,2,1733836534000,41.200,12.600,-1.250,2.151,0.029,-0.007,1.303,0,0,7,8,-1.000,0.031,2.149,0.040,0x1fff
12/10/2024 6:25:34 AM,2,1733837134000,46.500,12.596,-0.875,2.535,0.029,-0.009,1.303,0,0,7,8,-1.000,0.023,2.149,0.040,0x1fff
12/10/2024 6:35:34 AM,2,1733837734000,42.400,12.596,-0.688,2.678,0.029,-0.007,1.303,0,0,7,8,-1.000,0.019,2.149,0.040,0x1fff
12/10/2024 6:45:34 AM,2,1733838334000,41.100,12.600,-0.625,2.774,0.028,-0.007,1.303,0,0,7,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 6:55:34 AM,2,1733838934000,47.400,12.604,-0.688,2.678,0.029,-0.007,1.303,0,0,7,8,-1.000,0.026,2.149,0.040,0x1fff
12/10/2024 7:05:34 AM,2,1733839534000,42.000,12.604,-0.875,2.535,0.029,-0.008,1.303,0,0,7,8,-1.000,0.021,2.149,0.040,0x1fff
12/10/2024 7:15:34 AM,2,1733840134000,45.200,12.596,-1.125,2.151,0.030,-0.007,1.303,0,0,7,8,-1.000,0.024,2.149,0.040,0x1fff
12/10/2024 7:25:34 AM,2,1733840734000,43.400,12.596,-1.250,2.247,0.030,-0.008,1.303,0,0,7,8,-1.000,0.026,2.149,0.040,0x1fff
12/10/2024 7:35:34 AM,2,1733841334000,46.200,12.596,-1.125,2.199,0.029,-0.008,1.303,0,0,7,9,-1.000,0.031,2.149,0.040,0x1fff
12/10/2024 7:45:34 AM,2,1733841934000,42.200,12.600,-0.875,2.535,0.029,-0.007,1.303,0,0,7,8,-1.000,0.020,2.149,0.040,0x1fff
12/10/2024 7:55:34 AM,2,1733842534000,46.300,12.596,-0.938,2.199,0.029,-0.007,1.303,0,0,7,8,-1.000,0.029,2.149,0.040,0x1fff
12/10/2024 8:05:34 AM,2,1733843134000,42.700,12.600,-0.875,2.678,0.028,-0.007,1.303,0,0,7,8,-1.000,0.030,2.149,0.040,0x1fff
12/10/2024 8:15:34 AM,2,1733843734000,46.200,12.596,-0.438,2.870,0.029,-0.008,1.303,0,0,7,8,-1.000,0.027,2.149,0.040,0x1fff
12/10/2024 8:25:34 AM,2,1733844334000,40.900,12.596,0.500,3.781,0.029,-0.007,1.303,0,0,8,8,-1.000,0.021,2.149,0.040,0x1fff
12/10/2024 8:35:34 AM,2,1733844934000,41.300,12.596,1.250,4.308,0.028,-0.007,1.303,0,0,9,8,-1.000,0.019,2.149,0.040,0x1fff
12/10/2024 8:45:34 AM,2,1733845534000,45.400,12.592,1.813,4.979,0.028,-0.007,1.303,0,0,10,8,-1.000,0.011,2.149,0.040,0x1fff
12/10/2024 8:55:34 AM,2,1733846134000,43.300,12.592,2.500,5.554,0.029,-0.007,1.303,0,0,10,8,-1.000,0.013,2.149,0.040,0x1fff
12/10/2024 9:05:34 AM,2,1733846734000,47.400,12.596,3.063,6.225,0.029,-0.007,1.302,0,0,11,8,-1.000,0.013,2.149,0.040,0x1fff
12/10/2024 9:15:34 AM,2,1733847334000,41.600,12.596,3.375,6.608,0.028,-0.007,1.303,0,0,11,8,-1.000,0.012,2.149,0.040,0x1fff
12/10/2024 9:25:34 AM,2,1733847934000,47.700,12.596,3.688,6.608,0.028,-0.006,1.302,0,0,12,8,-1.000,0.002,2.149,0.040,0x1fff
12/10/2024 9:35:34 AM,2,1733848534000,46.800,12.596,4.000,7.087,0.028,-0.007,1.302,0,0,12,8,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 9:45:34 AM,2,1733849134000,40.300,12.600,4.188,7.135,0.028,-0.006,1.301,0,0,12,10,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 9:55:34 AM,2,1733849734000,47.500,12.600,4.313,7.327,0.027,-0.006,1.300,0,0,12,8,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 10:05:34 AM,2,1733850334000,46.100,12.596,4.188,6.992,0.027,-0.005,1.300,0,0,12,8,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 10:15:34 AM,2,1733850934000,28.000,-10.844,4.563,7.758,0.027,-0.006,1.298,0,0,13,8,-1.000,0.002,2.149,0.041,0x1fff
12/10/2024 10:25:34 AM,2,1733851534000,46.800,12.600,4.938,8.046,0.027,-0.006,1.295,0,0,13,8,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 10:35:34 AM,2,1733852134000,47.000,12.604,5.250,8.285,0.028,-0.006,1.295,0,0,13,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 10:45:34 AM,2,1733852734000,46.000,12.604,5.625,8.669,0.027,-0.007,1.290,0,0,14,9,-1.000,0.004,2.149,0.041,0x1fff
12/10/2024 10:55:34 AM,2,1733853334000,47.000,12.604,6.000,8.908,0.028,-0.006,1.288,0,0,14,11,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 11:05:34 AM,2,1733853934000,41.600,12.608,6.125,9.196,0.027,-0.005,1.287,0,0,14,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 11:15:34 AM,2,1733854534000,47.100,12.608,5.625,8.908,0.027,-0.005,1.285,0,0,14,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 11:25:34 AM,2,1733855134000,45.000,13.192,5.500,8.861,0.028,-0.005,1.283,0,0,14,9,-1.000,0.003,2.149,0.041,0x1fff
12/10/2024 11:35:34 AM,2,1733855734000,46.800,12.620,5.625,8.861,0.027,-0.006,1.281,0,0,14,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 11:45:34 AM,2,1733856334000,44.600,12.620,5.875,9.100,0.027,-0.006,1.278,0,0,14,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 11:55:34 AM,2,1733856934000,44.600,13.284,6.125,9.531,0.027,-0.005,1.279,0,0,15,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:05:34 PM,2,1733857534000,41.700,13.304,6.250,9.531,0.027,-0.006,1.278,0,0,15,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:15:34 PM,2,1733858134000,41.400,13.312,6.500,9.867,0.027,-0.005,1.277,0,0,15,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:25:34 PM,2,1733858734000,44.900,13.324,6.938,10.394,0.027,-0.006,1.279,0,0,16,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:35:34 PM,2,1733859334000,44.700,13.332,7.313,10.777,0.027,-0.005,1.274,0,0,16,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:45:34 PM,2,1733859934000,45.000,13.344,8.125,11.305,0.026,-0.004,1.276,0,0,16,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 12:55:34 PM,2,1733860534000,44.900,13.348,9.063,12.263,0.027,-0.006,1.274,0,0,17,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:05:34 PM,2,1733861134000,45.000,13.348,9.625,12.551,0.026,-0.005,1.270,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:15:34 PM,2,1733861734000,44.500,13.352,10.125,13.078,0.026,-0.004,1.270,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:25:34 PM,2,1733862334000,44.800,13.360,10.250,13.557,0.026,-0.003,1.272,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:35:34 PM,2,1733862934000,44.500,13.360,10.375,13.317,0.026,-0.004,1.274,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:45:34 PM,2,1733863534000,45.800,13.368,10.375,13.749,0.026,-0.003,1.281,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 1:55:34 PM,2,1733864134000,45.300,13.372,10.188,13.413,0.025,-0.005,1.290,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:05:34 PM,2,1733864734000,42.700,13.372,10.500,13.653,0.025,-0.004,1.288,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:15:34 PM,2,1733865334000,44.400,13.376,10.500,13.605,0.026,-0.003,1.284,0,0,19,11,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:25:34 PM,2,1733865934000,44.700,13.380,10.438,13.749,0.025,-0.003,1.283,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:35:34 PM,2,1733866534000,44.900,13.380,10.313,13.461,0.026,-0.003,1.282,0,0,19,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:45:34 PM,2,1733867134000,45.200,13.348,10.250,13.413,0.026,-0.006,1.281,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 2:55:34 PM,2,1733867734000,45.600,13.380,10.188,13.269,0.025,-0.003,1.283,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:05:34 PM,2,1733868334000,39.700,13.380,10.063,13.269,0.026,-0.004,1.279,0,0,18,11,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:15:34 PM,2,1733868934000,39.900,13.384,9.875,13.030,0.026,-0.003,1.275,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:25:34 PM,2,1733869534000,40.900,13.392,9.625,12.742,0.025,-0.004,1.276,0,0,18,11,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:35:34 PM,2,1733870134000,39.800,13.388,9.563,12.694,0.025,-0.004,1.272,0,0,18,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:45:34 PM,2,1733870734000,40.500,13.388,9.250,12.407,0.026,-0.004,1.272,0,0,17,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 3:55:34 PM,2,1733871334000,40.200,13.396,9.000,12.407,0.026,-0.005,1.270,0,0,17,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 4:05:34 PM,2,1733871934000,43.500,13.392,8.813,12.167,0.026,-0.005,1.270,0,0,17,10,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 4:15:34 PM,2,1733872534000,44.400,13.388,8.500,11.496,0.026,-0.005,1.270,0,0,16,9,-1.000,0.000,2.149,0.041,0x1ffe
12/10/2024 4:25:34 PM,2,1733873134000,41.400,13.380,8.125,11.017,0.027,-0.005,1.270,0,0,16,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 4:35:34 PM,2,1733873734000,39.600,13.368,7.375,10.682,0.027,-0.005,1.270,0,0,16,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 4:45:34 PM,2,1733874334000,40.500,13.352,6.250,9.436,0.027,-0.005,1.270,0,0,15,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 4:55:34 PM,2,1733874934000,40.600,13.340,5.188,8.381,0.027,-0.005,1.270,0,0,14,9,-1.000,0.000,2.149,0.041,0x1fff
12/10/2024 5:05:34 PM,2,1733875534000,42.100,13.332,4.125,7.423,0.027,-0.005,1.270,0,0,13,10,-1.000,0.000,2.190,0.000,0x1fff
12/10/2024 5:15:34 PM,2,1733876134000,40.800,13.328,3.500,6.800,0.027,-0.006,1.270,0,0,12,9,-1.000,0.002,2.190,0.000,0x1fff
12/10/2024 5:25:34 PM,2,1733876734000,40.300,13.316,3.000,6.464,0.028,-0.006,1.270,0,0,12,9,-1.000,0.000,2.190,0.000,0x1fff
12/10/2024 5:35:34 PM,2,1733877334000,41.800,13.312,3.063,6.464,0.027,-0.006,1.270,0,0,11,9,-1.000,0.002,2.190,0.000,0x1fff
