"Plot Title: site0km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Voltage, V (LGR S/N: 21623142, SEN S/N: 21378804)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
37,03/30/23 02:01:56 AM,1069.350,-0.1937,9.35,10.69,282.2,-2.949,99.509
38,03/30/23 02:11:56 AM,1069.350,-0.1937,8.35,10.02,283.6,-2.874,99.855
39,03/30/23 02:21:56 AM,1069.350,-0.1937,7.01,8.68,283.6,-2.836,99.997
40,03/30/23 02:31:56 AM,1069.350,-0.1937,5.34,6.01,289.2,-2.785,99.997
41,03/30/23 02:41:56 AM,1069.350,-0.1937,5.68,6.35,283.6,-2.734,99.997
42,03/30/23 02:51:56 AM,1069.350,-0.1937,7.35,9.35,276.6,-2.560,99.997
43,03/30/23 03:01:56 AM,1069.350,-0.1937,8.02,9.68,275.2,-2.531,99.997
44,03/30/23 03:11:56 AM,1069.350,-0.1937,8.35,10.02,273.8,-2.469,99.997
45,03/30/23 03:21:56 AM,1069.350,-0.1937,8.35,10.35,276.6,-2.504,99.997
46,03/30/23 03:31:56 AM,1069.350,-0.1937,8.68,10.35,276.6,-2.638,99.966
47,03/30/23 03:41:56 AM,1069.350,-0.1937,8.35,11.02,276.6,-2.793,99.911
48,03/30/23 03:51:56 AM,1069.350,-0.1937,8.35,10.02,276.6,-2.812,99.997
49,03/30/23 04:01:56 AM,1069.350,-0.1937,8.35,10.69,279.4,-2.748,99.997
50,03/30/23 04:11:56 AM,1069.350,-0.1937,8.02,10.02,276.6,-2.683,99.971
51,03/30/23 04:21:56 AM,1069.350,-0.1937,8.35,11.35,276.6,-2.598,99.786
52,03/30/23 04:31:56 AM,1069.350,-0.1937,9.68,12.36,276.6,-2.525,99.216
53,03/30/23 04:41:56 AM,1069.350,-0.1937,10.35,12.36,275.2,-2.606,99.135
54,03/30/23 04:51:56 AM,1069.350,-0.1937,11.35,13.69,278.0,-2.713,99.405
55,03/30/23 05:01:56 AM,1069.350,-0.1937,11.02,13.36,278.0,-2.807,99.826
56,03/30/23 05:11:56 AM,1069.350,-0.1937,9.68,11.02,279.4,-2.890,99.997
57,03/30/23 05:21:56 AM,1069.350,-0.1937,10.35,12.36,278.0,-2.925,99.997
58,03/30/23 05:31:56 AM,1069.350,-0.1937,10.35,12.69,279.4,-2.949,99.997
59,03/30/23 05:41:56 AM,1069.350,-0.1937,9.68,12.36,279.4,-2.978,99.997
60,03/30/23 05:51:56 AM,1069.350,-0.1937,9.02,10.69,280.8,-2.994,99.997
61,03/30/23 06:01:56 AM,1069.350,-0.1937,8.35,10.02,283.6,-3.013,99.997
62,03/30/23 06:11:56 AM,1069.350,-0.1937,9.02,11.02,279.4,-3.032,99.997
63,03/30/23 06:21:56 AM,1069.350,-0.1937,9.02,11.69,282.2,-3.094,99.997
64,03/30/23 06:31:56 AM,1069.350,-0.1937,8.35,10.02,282.2,-3.102,99.997
65,03/30/23 06:41:56 AM,1069.350,-0.1937,8.02,9.68,282.2,-3.171,99.997
66,03/30/23 06:51:56 AM,1069.350,-0.1937,8.02,10.02,278.0,-3.220,99.997
67,03/30/23 07:01:56 AM,1069.350,-0.1937,8.35,10.02,282.2,-3.262,99.997
68,03/30/23 07:11:56 AM,1069.350,-0.1937,9.35,11.35,285.0,-3.308,99.997
69,03/30/23 07:21:56 AM,1069.350,-0.1937,10.02,11.69,282.2,-3.338,99.997
70,03/30/23 07:31:56 AM,1069.350,-0.1937,9.68,11.69,282.2,-3.399,99.997
71,03/30/23 07:41:56 AM,1069.350,-0.1937,9.02,11.02,285.0,-3.453,99.979
72,03/30/23 07:51:56 AM,1069.350,-0.1937,10.69,13.02,283.6,-3.498,99.916
73,03/30/23 08:01:56 AM,1069.350,-0.1937,11.02,13.36,280.8,-3.533,99.878
74,03/30/23 08:11:56 AM,1069.350,-0.1937,11.02,12.69,285.0,-3.536,99.818
75,03/30/23 08:21:56 AM,1069.350,-0.1937,10.69,12.69,286.4,-3.552,99.739
76,03/30/23 08:31:56 AM,1069.350,-0.1937,10.69,14.03,286.4,-3.557,99.638
77,03/30/23 08:41:56 AM,1069.350,-0.1937,10.02,11.69,285.0,-3.536,99.512
78,03/30/23 08:51:56 AM,1069.350,-0.1937,11.02,13.02,283.6,-3.568,99.399
79,03/30/23 09:01:56 AM,1069.350,-0.1937,11.35,14.03,283.6,-3.584,99.339
80,03/30/23 09:11:56 AM,1069.350,-0.1937,11.02,13.02,283.6,-3.555,99.164
81,03/30/23 09:21:56 AM,1069.350,-0.1937,11.35,13.36,282.2,-3.466,98.920
82,03/30/23 09:31:56 AM,1069.350,-0.1937,12.36,14.36,280.8,-3.305,98.289
83,03/30/23 09:41:56 AM,1069.350,-0.1937,12.02,13.69,283.6,-3.182,97.723
84,03/30/23 09:51:56 AM,1069.350,-0.1937,11.69,14.36,283.6,-3.096,97.440
85,03/30/23 10:01:56 AM,1069.350,-0.1937,11.69,14.03,282.2,-2.962,96.957
86,03/30/23 10:11:56 AM,1069.350,-0.1937,12.02,13.69,283.6,-2.943,96.831
87,03/30/23 10:21:56 AM,1069.350,-0.1937,12.36,14.36,283.6,-3.000,96.930
88,03/30/23 10:31:56 AM,1069.350,-0.1937,12.69,14.69,283.6,-2.965,96.774
89,03/30/23 10:41:56 AM,1069.350,-0.1937,12.69,15.03,285.0,-2.699,95.840
90,03/30/23 10:51:56 AM,1069.350,-0.1937,13.02,15.03,285.0,-2.608,95.583
91,03/30/23 11:01:56 AM,1069.350,-0.1937,12.02,13.69,286.4,-2.673,95.953
92,03/30/23 11:11:56 AM,1069.350,-0.1937,12.02,14.03,285.0,-2.673,95.964
93,03/30/23 11:21:56 AM,1069.350,-0.1937,12.02,14.03,285.0,-2.673,96.225
94,03/30/23 11:31:56 AM,1069.350,-0.1937,11.69,13.69,286.4,-2.557,96.205
95,03/30/23 11:41:56 AM,1069.350,-0.1937,12.36,14.69,283.6,-2.445,95.483
96,03/30/23 11:51:56 AM,1069.350,-0.1937,13.36,15.03,285.0,-2.437,95.309
97,03/30/23 12:01:56 PM,1069.350,-0.1937,13.02,15.03,285.0,-2.362,95.280
98,03/30/23 12:11:56 PM,1069.350,-0.1937,13.36,15.70,285.0,-2.233,95.015
99,03/30/23 12:21:56 PM,1069.350,-0.1937,13.36,15.36,283.6,-2.190,95.163
100,03/30/23 12:31:56 PM,1069.350,-0.1937,13.02,15.36,285.0,-2.161,95.354
101,03/30/23 12:41:56 PM,1069.350,-0.1937,13.36,14.69,285.0,-2.153,95.482
102,03/30/23 12:51:56 PM,1069.350,-0.1937,13.36,14.69,285.0,-1.823,94.594
103,03/30/23 01:01:56 PM,1069.350,-0.1937,13.69,15.70,286.4,-1.592,93.692
104,03/30/23 01:11:56 PM,1069.350,-0.1937,14.03,16.36,285.0,-1.536,93.512
105,03/30/23 01:21:56 PM,1069.350,-0.1937,13.36,15.70,285.0,-1.450,92.978
106,03/30/23 01:31:56 PM,1069.350,-0.1937,13.36,15.03,282.2,-1.397,92.618
107,03/30/23 01:41:56 PM,1069.350,-0.1937,12.69,14.69,282.2,-1.378,92.779
108,03/30/23 01:51:56 PM,1069.350,-0.1937,12.36,15.03,283.6,-1.233,92.702
109,03/30/23 02:01:56 PM,1069.350,-0.1937,12.36,15.03,283.6,-1.295,93.446
110,03/30/23 02:11:56 PM,1069.350,-0.1937,12.02,13.69,286.4,-1.356,94.110
111,03/30/23 02:21:56 PM,1069.350,-0.1937,11.69,13.69,283.6,-1.303,94.166
112,03/30/23 02:31:56 PM,1069.350,-0.1937,11.69,13.02,282.2,-1.407,94.759
113,03/30/23 02:41:56 PM,1069.350,-0.1937,12.02,16.03,286.4,-1.482,95.395
114,03/30/23 02:51:56 PM,1069.350,-0.1937,12.02,14.69,283.6,-1.447,95.668
115,03/30/23 03:01:56 PM,1069.350,-0.1937,11.69,13.69,285.0,-1.338,95.903
116,03/30/23 03:11:56 PM,1069.350,-0.1937,12.02,14.36,280.8,-1.375,96.202
117,03/30/23 03:21:56 PM,1069.350,-0.1937,13.02,15.03,282.2,-1.472,96.312
118,03/30/23 03:31:56 PM,1069.350,-0.1937,12.69,14.36,283.6,-1.402,96.352
119,03/30/23 03:41:56 PM,1069.350,-0.1937,11.69,14.36,286.4,-1.195,95.909
120,03/30/23 03:51:56 PM,1069.350,-0.1937,12.36,15.36,289.2,-1.107,95.412
121,03/30/23 04:01:56 PM,1069.350,-0.1937,12.69,15.36,287.8,-1.086,95.212
122,03/30/23 04:11:56 PM,1069.350,-0.1937,11.69,13.69,287.8,-1.123,96.252
123,03/30/23 04:21:56 PM,1069.350,-0.1937,12.69,15.03,287.8,-1.102,96.396
124,03/30/23 04:31:56 PM,1069.350,-0.1937,12.02,14.36,286.4,-1.088,96.852
125,03/30/23 04:41:56 PM,1069.350,-0.1937,12.02,14.36,287.8,-1.072,96.945
126,03/30/23 04:51:56 PM,1069.350,-0.1937,12.36,15.03,286.4,-1.051,96.649
127,03/30/23 05:01:56 PM,1069.350,-0.1937,12.36,14.69,285.0,-0.957,96.320
128,03/30/23 05:11:56 PM,1069.350,-0.1937,11.35,13.69,290.6,-1.000,97.084
129,03/30/23 05:21:56 PM,1069.350,-0.1937,12.02,14.36,286.4,-1.118,97.942
130,03/30/23 05:31:56 PM,1069.350,-0.1937,12.02,14.03,287.8,-1.096,97.861
131,03/30/23 05:41:56 PM,1069.350,-0.1937,12.02,14.36,290.6,-1.153,97.658
132,03/30/23 05:51:56 PM,1069.350,-0.1937,12.02,14.36,289.2,-1.177,97.931
133,03/30/23 06:01:56 PM,1069.350,-0.1937,12.02,14.36,285.0,-1.300,99.535
134,03/30/23 06:11:56 PM,1069.350,-0.1937,12.02,16.36,289.2,-1.351,99.634
135,03/30/23 06:21:56 PM,1069.350,-0.1937,12.02,14.69,283.6,-1.330,99.760
136,03/30/23 06:31:56 PM,1069.350,-0.1937,12.36,13.69,283.6,-1.378,99.866
137,03/30/23 06:41:56 PM,1069.350,-0.1937,12.36,14.36,285.0,-1.429,99.963
138,03/30/23 06:51:56 PM,1069.350,-0.1937,12.36,14.69,285.0,-1.434,99.997
139,03/30/23 07:01:56 PM,1069.350,-0.1937,12.02,13.69,285.0,-1.388,99.997
140,03/30/23 07:11:56 PM,1069.350,-0.1937,11.35,13.02,285.0,-1.370,99.997
141,03/30/23 07:21:56 PM,1069.350,-0.1937,11.02,12.69,285.0,-1.407,99.997
142,03/30/23 07:31:56 PM,1069.350,-0.1937,11.02,12.69,283.6,-1.472,99.997
143,03/30/23 07:41:56 PM,1069.350,-0.1937,10.02,12.36,283.6,-1.525,99.997
144,03/30/23 07:51:56 PM,1069.350,-0.1937,10.35,11.69,282.2,-1.560,99.997
145,03/30/23 08:01:56 PM,1069.350,-0.1937,10.02,12.02,285.0,-1.560,99.997
146,03/30/23 08:11:56 PM,1069.350,-0.1937,10.35,12.02,285.0,-1.571,99.997
147,03/30/23 08:21:56 PM,1069.350,-0.1937,10.35,12.02,283.6,-1.579,99.997
148,03/30/23 08:31:56 PM,1069.350,-0.1937,10.35,12.02,285.0,-1.552,99.997
149,03/30/23 08:41:56 PM,1069.350,-0.1937,10.02,11.69,283.6,-1.512,99.997
150,03/30/23 08:51:56 PM,1069.350,-0.1937,10.69,12.69,283.6,-1.568,99.997
151,03/30/23 09:01:56 PM,1069.350,-0.1937,10.35,12.36,285.0,-1.630,99.997
152,03/30/23 09:11:56 PM,1069.350,-0.1937,10.02,12.36,289.2,-1.649,99.997
153,03/30/23 09:21:56 PM,1069.350,-0.1937,10.35,12.36,287.8,-1.568,99.997
154,03/30/23 09:31:56 PM,1069.350,-0.1937,10.02,12.36,287.8,-1.525,99.997
155,03/30/23 09:41:56 PM,1069.350,-0.1937,10.02,11.69,285.0,-1.501,99.997
156,03/30/23 09:51:56 PM,1069.350,-0.1937,10.02,12.36,283.6,-1.525,99.994
157,03/30/23 10:01:56 PM,1069.350,-0.1937,9.68,12.02,280.8,-1.512,99.863
158,03/30/23 10:11:56 PM,1069.350,-0.1937,9.68,11.69,282.2,-1.517,99.652
159,03/30/23 10:21:56 PM,1069.350,-0.1937,10.35,12.36,279.4,-1.498,99.066
160,03/30/23 10:31:56 PM,1069.350,-0.1937,10.02,11.35,279.4,-1.506,98.787
161,03/30/23 10:41:56 PM,1069.350,-0.1937,9.35,11.02,282.2,-1.525,98.228
162,03/30/23 10:51:56 PM,1069.350,-0.1937,10.02,12.02,282.2,-1.509,97.119
163,03/30/23 11:01:56 PM,1069.350,-0.1937,11.02,12.36,283.6,-1.675,98.566
164,03/30/23 11:11:56 PM,1069.350,-0.1937,11.35,13.02,285.0,-1.785,99.388
165,03/30/23 11:21:56 PM,1069.350,-0.1937,11.69,13.36,286.4,-1.750,99.020
166,03/30/23 11:31:56 PM,1069.350,-0.1937,11.02,13.02,283.6,-1.686,98.334
167,03/30/23 11:41:56 PM,1069.350,-0.1937,8.68,11.02,286.4,-1.659,98.125
168,03/30/23 11:51:56 PM,1069.350,-0.1937,8.35,9.68,289.2,-1.665,97.649
169,03/31/23 12:01:56 AM,1069.350,-0.1937,8.02,10.02,289.2,-1.501,96.606
170,03/31/23 12:11:56 AM,1069.350,-0.1937,8.02,9.68,285.0,-1.450,96.448
171,03/31/23 12:21:56 AM,1069.350,-0.1937,9.35,10.35,283.6,-1.474,97.537
172,03/31/23 12:31:56 AM,1069.350,-0.1937,8.68,10.69,286.4,-1.399,97.414
173,03/31/23 12:41:56 AM,1069.350,-0.1937,6.68,8.02,290.6,-1.439,98.103
174,03/31/23 12:51:56 AM,1069.350,-0.1937,7.01,8.35,283.6,-1.445,98.700
175,03/31/23 01:01:56 AM,1069.350,-0.1937,8.35,10.35,283.6,-1.480,99.193
176,03/31/23 01:11:56 AM,1069.350,-0.1937,9.02,10.69,286.4,-1.514,99.376
177,03/31/23 01:21:56 AM,1069.350,-0.1937,8.68,10.02,289.2,-1.539,99.255
178,03/31/23 01:31:56 AM,1069.350,-0.1937,9.02,11.35,286.4,-1.579,99.165
179,03/31/23 01:41:56 AM,1069.350,-0.1937,9.35,11.35,287.8,-1.579,98.541
180,03/31/23 01:51:56 AM,1069.350,-0.1937,10.02,11.69,287.8,-1.590,98.013
181,03/31/23 02:01:56 AM,1069.350,-0.1937,10.02,12.02,287.8,-1.643,97.571
182,03/31/23 02:11:56 AM,1069.350,-0.1937,9.35,11.69,289.2,-1.783,97.760
183,03/31/23 02:21:56 AM,1069.350,-0.1937,10.02,11.69,289.2,-1.772,97.850
184,03/31/23 02:31:56 AM,1069.350,-0.1937,9.68,11.69,292.0,-1.729,97.356
185,03/31/23 02:41:56 AM,1069.350,-0.1937,10.69,12.69,286.4,-1.791,97.400
186,03/31/23 02:51:56 AM,1069.350,-0.1937,11.35,13.36,286.4,-1.860,97.453
187,03/31/23 03:01:56 AM,1069.350,-0.1937,12.36,14.03,285.0,-1.917,97.272
188,03/31/23 03:11:56 AM,1069.350,-0.1937,11.69,13.02,289.2,-1.968,97.778
189,03/31/23 03:21:56 AM,1069.350,-0.1937,12.02,13.36,286.4,-2.040,98.277
190,03/31/23 03:31:56 AM,1069.350,-0.1937,12.69,14.69,290.6,-2.029,97.334
191,03/31/23 03:41:56 AM,1069.350,-0.1937,12.69,15.03,290.6,-1.954,95.088
192,03/31/23 03:51:56 AM,1069.350,-0.1937,11.69,13.69,292.0,-1.973,94.443
193,03/31/23 04:01:56 AM,1069.350,-0.1937,11.02,12.69,293.4,-2.016,94.466
194,03/31/23 04:11:56 AM,1069.350,-0.1937,11.35,13.02,294.8,-2.043,95.138
195,03/31/23 04:21:56 AM,1069.350,-0.1937,10.69,12.69,294.8,-2.077,95.167
196,03/31/23 04:31:56 AM,1069.350,-0.1937,9.35,12.02,296.2,-2.212,94.913
197,03/31/23 04:41:56 AM,1069.350,-0.1937,10.02,12.02,294.8,-2.075,93.480
198,03/31/23 04:51:56 AM,1069.350,-0.1937,9.68,11.35,293.4,-2.169,93.521
199,03/31/23 05:01:56 AM,1069.350,-0.1937,10.02,12.02,292.0,-2.230,93.852
200,03/31/23 05:11:56 AM,1069.350,-0.1937,10.69,13.36,289.2,-2.169,94.260
201,03/31/23 05:21:56 AM,1069.350,-0.1937,10.35,13.36,292.0,-2.056,93.959
202,03/31/23 05:31:56 AM,1069.350,-0.1937,10.02,11.69,292.0,-2.024,93.870
203,03/31/23 05:41:56 AM,1069.350,-0.1937,9.02,11.35,293.4,-2.104,94.353
204,03/31/23 05:51:56 AM,1069.350,-0.1937,9.02,11.02,294.8,-2.153,94.491
205,03/31/23 06:01:56 AM,1069.350,-0.1937,9.35,10.69,293.4,-2.166,94.289
206,03/31/23 06:11:56 AM,1069.350,-0.1937,9.35,11.35,293.4,-2.075,93.318
207,03/31/23 06:21:56 AM,1069.350,-0.1937,9.68,11.02,290.6,-2.284,94.682
208,03/31/23 06:31:56 AM,1069.350,-0.1937,9.35,11.02,290.6,-2.356,95.410
209,03/31/23 06:41:56 AM,1069.350,-0.1937,9.02,10.69,290.6,-2.330,95.608
210,03/31/23 06:51:56 AM,1069.350,-0.1937,7.68,9.02,290.6,-2.383,95.578
211,03/31/23 07:01:56 AM,1069.350,-0.1937,7.35,9.35,293.4,-2.220,94.205
212,03/31/23 07:11:56 AM,1069.350,-0.1937,6.01,7.35,287.8,-2.447,95.128
213,03/31/23 07:21:56 AM,1069.350,-0.1937,6.68,8.35,283.6,-2.423,95.203
214,03/31/23 07:31:56 AM,1069.350,-0.1937,7.01,8.02,283.6,-2.466,95.480
215,03/31/23 07:41:56 AM,1069.350,-0.1937,7.68,9.35,280.8,-2.506,96.065
216,03/31/23 07:51:56 AM,1069.350,-0.1937,8.02,10.35,278.0,-2.426,96.175
217,03/31/23 08:01:56 AM,1069.350,-0.1937,8.35,9.68,279.4,-2.426,96.219
218,03/31/23 08:11:56 AM,1069.350,-0.1937,8.35,10.35,278.0,-2.362,95.972
219,03/31/23 08:21:56 AM,1069.350,-0.1937,8.68,10.02,273.8,-2.177,94.234
220,03/31/23 08:31:56 AM,1069.350,-0.1937,8.68,10.35,279.4,-2.238,94.171
221,03/31/23 08:41:56 AM,1069.350,-0.1937,9.35,11.35,282.2,-2.059,93.973
222,03/31/23 08:51:56 AM,1069.350,-0.1937,10.02,11.02,282.2,-2.094,93.924
223,03/31/23 09:01:56 AM,1069.350,-0.1937,9.35,10.69,283.6,-2.136,94.887
224,03/31/23 09:11:56 AM,1069.350,-0.1937,9.02,10.69,283.6,-2.212,95.720
225,03/31/23 09:21:56 AM,1069.350,-0.1937,8.35,9.35,280.8,-2.153,95.528
226,03/31/23 09:31:56 AM,1069.350,-0.1937,8.35,9.68,278.0,-1.978,94.540
227,03/31/23 09:41:56 AM,1069.350,-0.1937,9.02,10.69,280.8,-1.863,93.420
228,03/31/23 09:51:56 AM,1069.350,-0.1937,8.35,9.02,282.2,-1.793,93.292
229,03/31/23 10:01:56 AM,1069.350,-0.1937,7.01,9.35,287.8,-1.547,92.332
230,03/31/23 10:11:56 AM,1069.350,-0.1937,7.35,9.02,287.8,-1.402,90.864
231,03/31/23 10:21:56 AM,1069.350,-0.1937,7.68,9.02,285.0,-1.327,89.940
232,03/31/23 10:31:56 AM,1069.350,-0.1937,7.68,9.02,285.0,-1.088,88.827
233,03/31/23 10:41:56 AM,1069.350,-0.1937,8.02,9.35,283.6,-0.957,87.979
234,03/31/23 10:51:56 AM,1069.350,-0.1937,8.35,9.35,280.8,-0.978,87.723
235,03/31/23 11:01:56 AM,1069.350,-0.1937,7.68,8.68,280.8,-0.890,87.578
236,03/31/23 11:11:56 AM,1069.350,-0.1937,7.01,8.35,286.4,-0.775,87.916
237,03/31/23 11:21:56 AM,1069.350,-0.1937,7.01,8.02,287.8,-0.514,86.844
238,03/31/23 11:31:56 AM,1069.350,-0.1937,6.35,8.02,294.8,-0.300,85.743
239,03/31/23 11:41:56 AM,1069.350,-0.1937,6.35,7.68,293.4,0.003,84.703
240,03/31/23 11:51:56 AM,1069.350,-0.1937,7.01,8.35,290.6,0.555,82.205
241,03/31/23 12:01:56 PM,1069.350,-0.1937,7.68,9.35,289.2,0.577,81.535
242,03/31/23 12:11:56 PM,1069.350,-0.1937,8.68,10.02,287.8,0.510,81.860
243,03/31/23 12:21:56 PM,1069.350,-0.1937,9.02,10.69,286.4,0.365,82.116
244,03/31/23 12:31:56 PM,1069.350,-0.1937,9.68,10.69,282.2,0.386,81.714
245,03/31/23 12:41:56 PM,1069.350,-0.1937,8.35,10.02,286.4,0.601,81.526
246,03/31/23 12:51:56 PM,1069.350,-0.1937,9.02,10.35,283.6,0.523,80.017
247,03/31/23 01:01:56 PM,1069.350,-0.1937,8.68,10.02,287.8,0.598,80.275
248,03/31/23 01:11:56 PM,1069.350,-0.1937,8.35,9.68,292.0,0.582,80.479
249,03/31/23 01:21:56 PM,1069.350,-0.1937,8.35,10.02,285.0,0.547,80.902
250,03/31/23 01:31:56 PM,1069.350,-0.1937,8.02,10.02,290.6,0.727,80.595
251,03/31/23 01:41:56 PM,1069.350,-0.1937,8.68,10.69,287.8,1.067,74.969
252,03/31/23 01:51:56 PM,1069.350,-0.1937,9.02,10.69,286.4,0.973,74.202
253,03/31/23 02:01:56 PM,1069.350,-0.1937,9.02,10.02,282.2,0.788,71.888
254,03/31/23 02:11:56 PM,1069.350,-0.1937,8.35,9.68,282.2,0.872,71.614
255,03/31/23 02:21:56 PM,1069.350,-0.1937,8.02,9.35,282.2,0.831,72.351
256,03/31/23 02:31:56 PM,1069.350,-0.1937,7.01,8.35,286.4,1.099,72.490
257,03/31/23 02:41:56 PM,1069.350,-0.1937,6.35,8.02,282.2,1.038,70.706
258,03/31/23 02:51:56 PM,1069.350,-0.1937,6.01,7.35,283.6,1.239,70.076
259,03/31/23 03:01:56 PM,1069.350,-0.1937,5.01,6.35,282.2,1.451,69.905
260,03/31/23 03:11:56 PM,1069.350,-0.1937,4.34,5.68,282.2,1.536,69.503
261,03/31/23 03:21:56 PM,1069.350,-0.1937,3.67,4.68,276.6,2.220,66.506
262,03/31/23 03:31:56 PM,1069.350,-0.1937,3.67,5.01,278.0,1.638,68.194
263,03/31/23 03:41:56 PM,1069.350,-0.1937,3.34,4.34,276.6,1.520,67.320
264,03/31/23 03:51:56 PM,1069.350,-0.1937,3.34,4.01,273.8,1.550,67.721
265,03/31/23 04:01:56 PM,1069.350,-0.1937,3.67,4.68,265.3,1.360,68.475
266,03/31/23 04:11:56 PM,1069.350,-0.1937,3.67,4.34,271.0,1.419,68.132
267,03/31/23 04:21:56 PM,1069.350,-0.1937,3.67,5.34,276.6,1.150,68.844
