"Plot Title: 53site0km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
20,09/09/24 02:20:30 AM,830.250,1.67,2.34,161.5,18.504,43.650
21,09/09/24 02:30:30 AM,830.250,1.67,2.34,153.0,18.529,43.429
22,09/09/24 02:40:30 AM,830.250,2.00,2.67,158.6,17.992,44.271
23,09/09/24 02:50:30 AM,830.250,2.00,2.34,160.0,17.132,46.069
24,09/09/24 03:00:30 AM,830.250,2.00,2.34,172.7,17.191,46.136
25,09/09/24 03:10:30 AM,830.250,2.00,2.67,178.3,18.293,43.680
26,09/09/24 03:20:30 AM,830.250,2.00,2.67,176.9,18.389,43.383
27,09/09/24 03:30:30 AM,830.150,2.34,3.01,175.5,18.183,43.876
28,09/09/24 03:40:30 AM,830.250,2.67,3.67,178.3,17.952,44.451
29,09/09/24 03:50:30 AM,830.250,1.67,2.34,168.5,17.317,45.789
30,09/09/24 04:00:30 AM,830.350,1.34,2.34,144.6,15.585,49.876
31,09/09/24 04:10:30 AM,830.350,1.67,2.34,151.6,15.687,49.917
32,09/09/24 04:20:30 AM,830.350,2.34,3.34,162.9,15.805,49.688
33,09/09/24 04:30:30 AM,830.350,1.34,1.67,123.5,15.311,50.938
34,09/09/24 04:40:30 AM,830.350,1.34,1.67,91.3,15.464,50.410
35,09/09/24 04:50:30 AM,830.350,1.34,1.67,92.7,15.966,49.154
36,09/09/24 05:00:30 AM,830.350,1.34,1.67,98.3,15.944,49.200
37,09/09/24 05:10:30 AM,830.350,1.00,1.34,89.9,16.448,48.037
38,09/09/24 05:20:30 AM,830.350,1.00,1.34,108.1,16.054,48.779
39,09/09/24 05:30:30 AM,830.350,1.00,1.67,124.9,16.033,48.890
40,09/09/24 05:40:30 AM,830.350,1.34,2.00,150.2,16.381,48.196
41,09/09/24 05:50:30 AM,830.350,1.34,2.00,155.8,16.416,48.200
42,09/09/24 06:00:30 AM,830.350,0.33,1.00,155.8,16.480,48.141
43,09/09/24 06:10:30 AM,830.350,0.33,1.00,155.8,15.805,49.497
44,09/09/24 06:20:30 AM,830.350,0.67,1.00,155.8,16.051,49.059
45,09/09/24 06:30:30 AM,830.350,0.00,0.67,155.8,16.697,47.587
46,09/09/24 06:40:30 AM,830.350,0.00,0.00,155.8,16.783,47.199
47,09/09/24 06:50:30 AM,830.450,0.33,1.00,132.0,16.504,46.894
48,09/09/24 07:00:30 AM,830.450,0.00,0.67,63.2,16.287,46.973
49,09/09/24 07:10:30 AM,830.550,0.00,0.00,63.2,16.277,46.838
50,09/09/24 07:20:30 AM,830.550,0.00,0.00,63.2,16.234,47.144
51,09/09/24 07:30:30 AM,830.450,0.00,0.00,63.2,16.201,47.208
52,09/09/24 07:40:30 AM,830.350,0.00,0.00,63.2,17.092,44.906
53,09/09/24 07:50:30 AM,830.150,0.00,0.00,63.2,17.703,43.629
54,09/09/24 08:00:30 AM,830.150,0.00,0.00,85.6,17.899,44.244
55,09/09/24 08:10:30 AM,830.050,0.00,0.00,146.0,18.504,43.391
56,09/09/24 08:20:30 AM,830.050,0.00,0.00,146.0,19.400,41.363
57,09/09/24 08:30:30 AM,830.250,0.00,0.00,146.0,19.051,40.855
58,09/09/24 08:40:30 AM,830.650,0.67,1.34,169.9,17.322,45.747
59,09/09/24 08:50:30 AM,830.950,1.34,1.67,300.4,16.569,47.420
60,09/09/24 09:00:30 AM,830.950,1.00,1.34,294.8,16.512,47.417
61,09/09/24 09:10:30 AM,831.050,1.34,2.34,297.6,16.915,46.142
62,09/09/24 09:20:30 AM,831.150,1.34,1.67,292.0,17.338,44.852
63,09/09/24 09:30:30 AM,830.950,1.00,1.34,299.0,17.982,44.219
64,09/09/24 09:40:30 AM,830.950,1.00,1.67,301.8,18.346,43.902
65,09/09/24 09:50:30 AM,830.950,1.34,1.67,280.8,19.022,42.699
66,09/09/24 10:00:30 AM,830.950,1.00,1.67,292.0,19.571,41.624
67,09/09/24 10:10:30 AM,830.950,1.00,1.67,278.0,20.143,40.737
68,09/09/24 10:20:30 AM,831.050,1.34,2.00,286.4,20.722,39.539
69,09/09/24 10:30:30 AM,830.950,1.34,2.00,308.9,21.126,38.769
70,09/09/24 10:40:30 AM,830.650,1.34,2.67,304.7,21.711,38.502
71,09/09/24 10:50:30 AM,830.250,1.67,2.34,292.0,22.357,37.296
72,09/09/24 11:00:30 AM,830.050,1.34,2.67,311.7,22.786,36.385
73,09/09/24 11:10:30 AM,830.150,1.67,3.34,304.7,23.502,35.358
74,09/09/24 11:20:30 AM,830.150,2.67,3.67,306.1,23.558,34.679
75,09/09/24 11:30:30 AM,830.250,2.34,4.34,314.5,24.097,33.364
76,09/09/24 11:40:30 AM,830.250,3.34,5.34,301.8,24.588,31.354
77,09/09/24 11:50:30 AM,830.250,4.01,5.34,279.4,24.757,30.002
78,09/09/24 12:00:30 PM,830.250,4.01,6.01,290.6,24.928,29.244
79,09/09/24 12:10:30 PM,830.850,4.01,5.68,297.6,25.542,29.042
80,09/09/24 12:20:30 PM,831.050,4.34,7.35,283.6,25.639,27.823
81,09/09/24 12:30:30 PM,830.950,4.68,7.68,282.2,25.724,27.073
82,09/09/24 12:40:30 PM,830.950,4.34,7.35,306.1,25.762,27.005
83,09/09/24 12:50:30 PM,830.950,4.34,8.02,283.6,26.078,26.329
84,09/09/24 01:00:30 PM,830.950,4.68,7.01,311.7,26.507,25.205
85,09/09/24 01:10:30 PM,830.850,5.68,8.35,313.1,26.226,25.702
86,09/09/24 01:20:30 PM,830.850,5.34,7.01,292.0,26.387,25.571
87,09/09/24 01:30:30 PM,830.750,5.34,7.68,276.6,26.925,24.337
88,09/09/24 01:40:30 PM,830.750,5.34,8.35,271.0,26.799,24.860
89,09/09/24 01:50:30 PM,830.650,6.01,9.02,279.4,26.561,23.555
90,09/09/24 02:00:30 PM,830.750,5.01,8.35,273.8,26.829,23.243
91,09/09/24 02:10:30 PM,830.650,5.01,8.35,248.5,27.239,22.646
92,09/09/24 02:20:30 PM,830.550,6.01,8.68,248.5,27.494,22.322
93,09/09/24 02:30:30 PM,830.450,6.01,9.02,248.5,27.212,22.625
94,09/09/24 02:40:30 PM,830.350,7.35,12.36,296.2,26.958,21.147
95,09/09/24 02:50:30 PM,830.150,8.35,12.02,276.6,26.550,20.603
96,09/09/24 03:00:30 PM,830.050,7.35,12.36,272.4,27.041,19.680
97,09/09/24 03:10:30 PM,830.050,7.35,12.02,294.8,27.127,18.721
98,09/09/24 03:20:30 PM,830.150,7.35,10.35,283.6,27.443,17.539
99,09/09/24 03:30:30 PM,829.950,6.35,10.35,292.0,27.135,19.811
100,09/09/24 03:40:30 PM,829.750,8.35,12.02,306.1,27.282,19.434
101,09/09/24 03:50:30 PM,829.850,6.35,11.02,304.7,27.156,19.411
102,09/09/24 04:00:30 PM,829.650,7.01,12.02,290.6,27.110,19.739
103,09/09/24 04:10:30 PM,829.650,8.02,11.69,272.4,27.068,19.197
104,09/09/24 04:20:30 PM,829.550,8.02,11.02,280.8,27.089,18.814
105,09/09/24 04:30:30 PM,829.450,8.35,13.02,296.2,27.261,18.495
106,09/09/24 04:40:30 PM,829.650,6.01,9.68,280.8,27.432,18.523
107,09/09/24 04:50:30 PM,829.450,6.35,11.02,269.6,27.537,19.226
108,09/09/24 05:00:30 PM,829.350,7.68,11.35,290.6,27.172,19.437
109,09/09/24 05:10:30 PM,829.250,7.01,10.02,278.0,27.086,19.109
110,09/09/24 05:20:30 PM,829.150,7.01,10.02,289.2,27.188,19.385
111,09/09/24 05:30:30 PM,829.050,7.35,9.68,286.4,27.220,19.330
112,09/09/24 05:40:30 PM,829.050,6.68,9.02,289.2,27.483,18.888
113,09/09/24 05:50:30 PM,828.950,6.68,9.02,299.0,27.413,18.759
114,09/09/24 06:00:30 PM,828.850,7.68,11.02,311.7,26.893,18.732
115,09/09/24 06:10:30 PM,828.850,6.68,9.02,289.2,26.743,18.825
116,09/09/24 06:20:30 PM,828.850,6.68,8.35,308.9,26.765,18.647
117,09/09/24 06:30:30 PM,828.750,5.34,7.35,301.8,26.593,19.141
118,09/09/24 06:40:30 PM,828.750,5.68,7.35,304.7,26.545,19.057
119,09/09/24 06:50:30 PM,828.750,4.68,7.01,308.9,26.389,19.316
120,09/09/24 07:00:30 PM,828.750,5.68,7.68,301.8,26.185,19.562
121,09/09/24 07:10:30 PM,828.750,5.01,6.68,297.6,26.014,19.501
122,09/09/24 07:20:30 PM,828.750,5.01,7.35,301.8,25.494,20.574
123,09/09/24 07:30:30 PM,828.850,3.01,4.68,313.1,24.577,22.023
124,09/09/24 07:40:30 PM,828.950,3.01,4.01,306.1,23.832,22.510
125,09/09/24 07:50:30 PM,828.850,2.67,3.67,300.4,23.620,22.164
126,09/09/24 08:00:30 PM,828.950,2.34,3.34,286.4,23.121,22.377
127,09/09/24 08:10:30 PM,829.050,2.00,2.67,303.2,22.936,22.234
128,09/09/24 08:20:30 PM,829.050,1.67,2.67,311.7,22.893,22.187
129,09/09/24 08:30:30 PM,829.050,1.00,1.67,307.5,22.609,22.620
130,09/09/24 08:40:30 PM,829.050,1.00,2.00,315.9,22.614,22.824
131,09/09/24 08:50:30 PM,829.050,1.34,2.00,318.7,22.738,22.831
132,09/09/24 09:00:30 PM,829.150,1.00,1.34,306.1,22.456,23.082
133,09/09/24 09:10:30 PM,829.150,1.00,1.67,306.1,22.542,22.737
134,09/09/24 09:20:30 PM,829.250,1.34,1.67,306.1,22.663,22.506
135,09/09/24 09:30:30 PM,829.350,1.34,1.67,314.5,22.765,22.457
136,09/09/24 09:40:30 PM,829.450,1.00,1.34,313.1,22.834,22.448
137,09/09/24 09:50:30 PM,829.450,0.67,1.00,313.1,22.829,22.516
138,09/09/24 10:00:30 PM,829.450,0.67,1.00,313.1,22.719,22.675
139,09/09/24 10:10:30 PM,829.550,0.67,1.00,313.1,22.842,22.661
140,09/09/24 10:20:30 PM,829.550,0.67,1.00,313.1,22.840,22.756
141,09/09/24 10:30:30 PM,829.550,0.67,1.34,294.8,22.925,22.715
142,09/09/24 10:40:30 PM,829.650,1.00,1.34,266.7,22.805,22.943
143,09/09/24 10:50:30 PM,829.650,0.67,1.34,241.5,22.746,23.096
144,09/09/24 11:00:30 PM,829.650,0.33,1.00,241.5,22.781,23.043
145,09/09/24 11:10:30 PM,829.650,0.33,1.00,258.3,22.231,23.528
146,09/09/24 11:20:30 PM,829.550,0.67,1.34,352.4,22.483,23.253
147,09/09/24 11:30:30 PM,829.550,1.00,1.34,329.9,22.783,23.033
148,09/09/24 11:40:30 PM,829.550,1.00,1.34,331.3,22.794,22.988
149,09/09/24 11:50:30 PM,829.550,0.33,0.67,314.5,22.261,23.503
150,09/10/24 12:00:30 AM,829.550,0.00,0.67,314.5,22.258,23.523
151,09/10/24 12:10:30 AM,829.550,0.33,1.00,314.5,21.673,24.114
152,09/10/24 12:20:30 AM,829.550,0.33,1.34,254.1,21.633,24.192
153,09/10/24 12:30:30 AM,829.550,0.00,0.00,231.6,21.019,24.770
154,09/10/24 12:40:30 AM,829.550,0.00,0.00,231.6,20.695,25.113
155,09/10/24 12:50:30 AM,829.650,0.00,0.67,231.6,20.333,25.615
156,09/10/24 01:00:30 AM,829.550,0.00,0.67,231.6,19.687,26.268
157,09/10/24 01:10:30 AM,829.550,0.00,0.00,231.6,19.346,26.777
158,09/10/24 01:20:30 AM,829.450,0.00,0.00,231.6,20.067,25.899
159,09/10/24 01:30:30 AM,829.450,0.00,0.00,231.6,19.740,26.201
160,09/10/24 01:40:30 AM,829.450,0.00,0.00,231.6,19.285,26.830
161,09/10/24 01:50:30 AM,829.450,0.00,0.00,231.6,19.376,26.784
162,09/10/24 02:00:30 AM,829.350,0.00,0.00,231.6,19.204,26.964
163,09/10/24 02:10:30 AM,829.350,0.33,1.34,198.0,18.673,27.706
164,09/10/24 02:20:30 AM,829.350,1.00,1.34,137.6,18.625,27.901
165,09/10/24 02:30:30 AM,829.350,1.00,1.34,137.6,19.025,27.448
166,09/10/24 02:40:30 AM,829.250,1.00,1.34,137.6,18.689,27.811
167,09/10/24 02:50:30 AM,829.250,0.67,1.34,137.6,18.644,28.089
168,09/10/24 03:00:30 AM,829.250,0.00,0.00,132.0,17.628,29.601
169,09/10/24 03:10:30 AM,829.350,0.00,0.00,126.4,17.459,30.193
170,09/10/24 03:20:30 AM,829.350,1.00,1.67,109.5,17.145,30.303
171,09/10/24 03:30:30 AM,829.450,1.00,1.34,123.5,16.555,31.884
172,09/10/24 03:40:30 AM,829.350,1.67,2.34,133.4,16.598,32.291
173,09/10/24 03:50:30 AM,829.350,2.00,2.67,137.6,15.941,33.318
174,09/10/24 04:00:30 AM,829.350,1.34,2.34,141.8,16.507,32.610
175,09/10/24 04:10:30 AM,829.350,1.34,1.67,137.6,17.041,31.739
176,09/10/24 04:20:30 AM,829.350,2.00,2.34,146.0,16.386,32.740
177,09/10/24 04:30:30 AM,829.350,2.00,2.34,144.6,15.491,34.403
178,09/10/24 04:40:30 AM,829.350,1.67,2.00,139.0,16.293,33.169
179,09/10/24 04:50:30 AM,829.250,2.00,2.00,129.2,15.408,34.400
180,09/10/24 05:00:30 AM,829.350,1.67,2.00,132.0,15.038,34.968
181,09/10/24 05:10:30 AM,829.350,1.67,2.34,133.4,15.523,34.154
182,09/10/24 05:20:30 AM,829.250,2.00,2.67,133.4,15.322,34.578
183,09/10/24 05:30:30 AM,829.250,2.00,2.67,139.0,15.644,34.075
184,09/10/24 05:40:30 AM,829.350,0.67,1.67,124.9,15.869,33.614
185,09/10/24 05:50:30 AM,829.350,0.00,0.33,124.9,15.912,33.368
186,09/10/24 06:00:30 AM,829.350,0.33,1.00,87.0,16.218,32.683
187,09/10/24 06:10:30 AM,829.350,0.00,0.00,66.0,16.384,32.219
188,09/10/24 06:20:30 AM,829.250,0.00,0.67,66.0,16.818,31.098
189,09/10/24 06:30:30 AM,829.350,1.00,1.34,92.7,16.781,31.260
190,09/10/24 06:40:30 AM,829.250,1.00,1.67,137.6,17.086,30.397
191,09/10/24 06:50:30 AM,829.250,0.67,1.34,137.6,17.167,29.934
192,09/10/24 07:00:30 AM,829.250,0.00,0.00,137.6,16.963,30.175
193,09/10/24 07:10:30 AM,829.350,0.00,0.00,137.6,16.590,30.901
194,09/10/24 07:20:30 AM,829.250,0.00,0.00,137.6,16.298,31.452
195,09/10/24 07:30:30 AM,829.250,0.00,0.67,137.6,16.435,32.351
196,09/10/24 07:40:30 AM,829.050,0.00,0.67,137.6,16.652,31.853
197,09/10/24 07:50:30 AM,828.950,0.33,1.00,137.6,16.941,31.904
198,09/10/24 08:00:30 AM,828.850,1.00,1.34,137.6,16.663,31.350
199,09/10/24 08:10:30 AM,828.750,0.33,1.00,137.6,17.641,30.124
200,09/10/24 08:20:30 AM,828.650,1.00,1.34,137.6,17.172,31.431
201,09/10/24 08:30:30 AM,828.750,1.00,1.34,115.1,16.850,32.564
202,09/10/24 08:40:30 AM,828.950,1.00,1.67,95.5,17.706,31.809
203,09/10/24 08:50:30 AM,829.150,0.67,1.34,99.7,17.797,32.624
204,09/10/24 09:00:30 AM,829.150,0.33,1.00,99.7,18.121,32.401
205,09/10/24 09:10:30 AM,829.150,0.67,1.34,99.7,18.593,31.676
206,09/10/24 09:20:30 AM,829.050,0.33,1.67,308.9,17.681,33.680
207,09/10/24 09:30:30 AM,829.150,0.67,2.00,299.0,18.239,32.244
208,09/10/24 09:40:30 AM,829.150,0.67,1.67,248.5,18.722,32.100
209,09/10/24 09:50:30 AM,829.150,1.00,2.67,279.4,18.365,32.851
210,09/10/24 10:00:30 AM,829.050,0.33,2.34,301.8,19.137,30.967
211,09/10/24 10:10:30 AM,829.150,1.34,3.01,299.0,18.260,33.283
212,09/10/24 10:20:30 AM,829.050,1.00,1.67,289.2,19.151,31.418
213,09/10/24 10:30:30 AM,829.050,1.00,2.34,278.0,19.762,31.115
214,09/10/24 10:40:30 AM,828.650,1.00,2.00,285.0,21.132,29.192
215,09/10/24 10:50:30 AM,828.450,1.34,2.00,297.6,20.856,30.257
216,09/10/24 11:00:30 AM,828.250,1.34,2.67,299.0,21.309,29.288
217,09/10/24 11:10:30 AM,828.350,1.34,2.34,293.4,22.038,27.959
218,09/10/24 11:20:30 AM,828.350,1.34,2.34,292.0,22.700,27.343
219,09/10/24 11:30:30 AM,828.350,1.34,2.34,311.7,23.754,26.770
220,09/10/24 11:40:30 AM,828.250,1.34,3.34,321.5,24.437,25.132
221,09/10/24 11:50:30 AM,828.250,2.00,4.01,286.4,24.266,24.427
222,09/10/24 12:00:30 PM,828.250,2.00,3.67,293.4,24.566,24.640
223,09/10/24 12:10:30 PM,828.650,1.67,3.34,328.5,25.521,23.268
224,09/10/24 12:20:30 PM,828.750,3.01,5.34,290.6,25.086,23.845
225,09/10/24 12:30:30 PM,828.650,4.01,6.35,296.2,24.818,24.360
226,09/10/24 12:40:30 PM,828.650,4.01,6.35,314.5,24.976,24.446
227,09/10/24 12:50:30 PM,828.550,3.01,6.01,320.1,25.368,24.237
228,09/10/24 01:00:30 PM,828.350,4.68,8.68,317.3,25.601,24.308
229,09/10/24 01:10:30 PM,828.150,4.01,6.01,299.0,25.411,24.569
230,09/10/24 01:20:30 PM,828.050,4.68,8.35,303.2,25.566,23.754
231,09/10/24 01:30:30 PM,827.950,5.01,8.35,292.0,25.735,23.583
232,09/10/24 01:40:30 PM,827.750,4.68,7.68,321.5,26.121,22.882
233,09/10/24 01:50:30 PM,827.550,6.35,10.69,294.8,26.336,22.824
234,09/10/24 02:00:30 PM,827.450,6.68,11.35,297.6,25.671,23.424
235,09/10/24 02:10:30 PM,827.350,6.35,10.35,297.6,25.813,23.148
236,09/10/24 02:20:30 PM,827.250,7.01,10.35,293.4,25.816,23.171
237,09/10/24 02:30:30 PM,827.250,6.01,10.35,293.4,26.126,22.811
238,09/10/24 02:40:30 PM,827.150,4.34,7.68,318.7,26.572,22.356
239,09/10/24 02:50:30 PM,827.050,6.35,9.68,299.0,26.293,22.712
240,09/10/24 03:00:30 PM,827.050,6.01,10.02,293.4,26.110,22.411
241,09/10/24 03:10:30 PM,826.950,6.68,9.35,289.2,26.236,22.301
242,09/10/24 03:20:30 PM,826.750,6.01,10.02,304.7,26.105,22.515
243,09/10/24 03:30:30 PM,826.750,5.68,10.35,287.8,26.537,21.741
244,09/10/24 03:40:30 PM,826.650,6.01,8.35,283.6,26.765,21.610
245,09/10/24 03:50:30 PM,826.650,6.01,8.68,272.4,26.057,22.002
246,09/10/24 04:00:30 PM,826.650,4.01,7.35,263.9,26.711,21.663
247,09/10/24 04:10:30 PM,826.250,6.35,9.68,280.8,26.722,21.695
248,09/10/24 04:20:30 PM,826.150,6.35,9.35,286.4,27.035,21.582
249,09/10/24 04:30:30 PM,826.150,6.68,10.69,280.8,26.679,21.900
250,09/10/24 04:40:30 PM,826.050,5.68,9.02,290.6,26.732,21.941
251,09/10/24 04:50:30 PM,826.050,5.68,9.35,278.0,25.773,22.663
252,09/10/24 05:00:30 PM,825.850,5.34,8.35,265.3,25.695,22.779
253,09/10/24 05:10:30 PM,825.650,6.01,10.35,275.2,26.118,22.155
254,09/10/24 05:20:30 PM,825.550,5.34,8.68,276.6,26.593,21.851
255,09/10/24 05:30:30 PM,825.550,4.01,7.35,286.4,27.121,21.523
256,09/10/24 05:40:30 PM,825.450,3.34,8.35,259.7,26.885,21.842
257,09/10/24 05:50:30 PM,825.350,5.68,8.35,287.8,25.700,23.053
258,09/10/24 06:00:30 PM,825.350,3.67,5.68,306.1,25.805,23.023
259,09/10/24 06:10:30 PM,825.150,5.34,7.68,303.2,26.156,22.728
260,09/10/24 06:20:30 PM,824.950,3.34,5.34,339.7,25.880,23.084
261,09/10/24 06:30:30 PM,824.850,3.67,6.01,320.1,25.939,23.078
262,09/10/24 06:40:30 PM,824.850,3.67,5.68,327.1,24.990,23.972
263,09/10/24 06:50:30 PM,824.750,3.01,5.01,329.9,24.475,24.709
264,09/10/24 07:00:30 PM,824.750,2.67,5.01,331.3,24.545,24.807
265,09/10/24 07:10:30 PM,824.650,2.67,4.01,336.9,24.837,24.463
266,09/10/24 07:20:30 PM,824.550,2.00,3.34,317.3,23.861,26.062
267,09/10/24 07:30:30 PM,824.550,1.34,2.34,314.5,23.322,26.677
268,09/10/24 07:40:30 PM,824.650,0.67,2.00,314.5,23.483,26.137
269,09/10/24 07:50:30 PM,824.650,0.33,0.67,317.3,23.204,26.215
270,09/10/24 08:00:30 PM,824.650,0.67,1.00,317.3,23.065,26.191
271,09/10/24 08:10:30 PM,824.550,1.00,1.34,293.4,22.907,26.340
272,09/10/24 08:20:30 PM,824.650,1.00,1.67,289.2,22.786,26.474
273,09/10/24 08:30:30 PM,824.750,0.67,1.34,289.2,22.700,26.604
274,09/10/24 08:40:30 PM,824.850,1.00,1.67,285.0,22.727,26.624
275,09/10/24 08:50:30 PM,824.850,1.00,1.67,283.6,22.295,27.198
276,09/10/24 09:00:30 PM,824.850,1.34,2.34,273.8,21.778,27.774
277,09/10/24 09:10:30 PM,824.950,1.67,2.67,271.0,21.360,28.342
278,09/10/24 09:20:30 PM,824.950,1.34,2.34,280.8,21.223,28.632
279,09/10/24 09:30:30 PM,824.950,1.67,2.34,282.2,21.057,28.956
280,09/10/24 09:40:30 PM,824.850,1.34,2.00,286.4,20.992,29.137
281,09/10/24 09:50:30 PM,824.850,1.34,2.00,293.4,21.100,29.065
282,09/10/24 10:00:30 PM,824.850,1.00,1.67,287.8,21.121,29.059
283,09/10/24 10:10:30 PM,824.750,0.67,1.34,290.6,21.212,28.968
284,09/10/24 10:20:30 PM,824.650,0.33,1.67,262.5,20.730,29.541
285,09/10/24 10:30:30 PM,824.750,1.00,1.67,129.2,18.732,32.293
286,09/10/24 10:40:30 PM,824.650,1.00,1.67,119.3,19.325,31.633
287,09/10/24 10:50:30 PM,824.550,2.00,3.01,134.8,19.622,31.119
288,09/10/24 11:00:30 PM,824.450,2.67,3.01,143.2,19.537,31.260
289,09/10/24 11:10:30 PM,824.350,2.67,3.01,133.4,19.502,31.261
290,09/10/24 11:20:30 PM,824.250,3.01,3.67,143.2,18.958,32.134
291,09/10/24 11:30:30 PM,824.050,3.01,3.67,140.4,18.826,32.328
292,09/10/24 11:40:30 PM,823.950,3.01,3.67,136.2,19.411,31.313
293,09/10/24 11:50:30 PM,823.950,3.34,4.01,148.8,18.400,32.877
294,09/11/24 12:00:30 AM,823.850,2.34,3.01,140.4,18.132,33.428
295,09/11/24 12:10:30 AM,823.850,2.67,3.34,150.2,18.432,32.930
296,09/11/24 12:20:30 AM,823.750,2.34,2.67,167.1,18.362,33.054
297,09/11/24 12:30:30 AM,823.650,1.34,1.67,157.2,18.386,32.944
298,09/11/24 12:40:30 AM,823.550,1.67,2.34,182.5,18.649,32.526
299,09/11/24 12:50:30 AM,823.450,2.00,2.67,175.5,18.328,32.952
300,09/11/24 01:00:30 AM,823.350,2.34,2.67,136.2,16.445,36.030
301,09/11/24 01:10:30 AM,823.350,2.00,2.67,113.7,15.515,37.642
302,09/11/24 01:20:30 AM,823.250,2.00,2.34,112.3,16.255,36.550
303,09/11/24 01:30:30 AM,823.150,2.34,2.67,105.3,15.880,37.046
304,09/11/24 01:40:30 AM,823.050,2.34,2.67,119.3,15.362,37.975
305,09/11/24 01:50:30 AM,822.950,3.01,3.34,124.9,14.175,40.098
306,09/11/24 02:00:30 AM,822.850,3.34,3.67,127.8,13.121,42.075
307,09/11/24 02:10:30 AM,822.850,3.34,4.01,113.7,13.585,41.207
308,09/11/24 02:20:30 AM,822.850,3.01,3.67,96.9,14.191,39.734
309,09/11/24 02:30:30 AM,822.850,2.67,3.34,94.1,15.301,37.786
310,09/11/24 02:40:30 AM,822.750,2.34,3.01,102.5,15.183,37.899
311,09/11/24 02:50:30 AM,822.650,3.01,3.01,112.3,15.100,38.059
312,09/11/24 03:00:30 AM,822.550,3.01,3.01,117.9,14.480,39.199
313,09/11/24 03:10:30 AM,822.450,3.01,3.01,119.3,13.893,40.349
314,09/11/24 03:20:30 AM,822.450,2.67,3.01,113.7,13.239,41.772
315,09/11/24 03:30:30 AM,822.450,3.01,3.34,99.7,13.856,40.607
316,09/11/24 03:40:30 AM,822.350,3.01,4.01,96.9,14.148,40.041
317,09/11/24 03:50:30 AM,822.250,4.01,4.34,89.9,14.432,39.449
318,09/11/24 04:00:30 AM,822.250,4.01,4.34,95.5,13.660,41.009
319,09/11/24 04:10:30 AM,822.050,4.01,4.34,102.5,12.764,42.765
320,09/11/24 04:20:30 AM,822.050,3.67,4.01,109.5,11.807,44.726
321,09/11/24 04:30:30 AM,821.950,3.01,3.67,105.3,12.110,44.063
322,09/11/24 04:40:30 AM,821.950,3.34,4.01,85.6,13.239,41.648
323,09/11/24 04:50:30 AM,821.850,3.01,3.67,94.1,13.370,41.303
324,09/11/24 05:00:30 AM,821.850,3.01,3.67,95.5,13.496,41.186
325,09/11/24 05:10:30 AM,821.950,3.01,3.34,102.5,13.537,40.975
326,09/11/24 05:20:30 AM,821.850,3.67,4.34,103.9,12.346,43.326
327,09/11/24 05:30:30 AM,821.850,4.01,4.34,119.3,11.140,46.017
