"Plot Title: site8km"
"#","Date Time, GMT-06:00","Voltage, V (LGR S/N: 21623140, SEN S/N: 21378802)","Current, mA (LGR S/N: 21623140, SEN S/N: 21378802)","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21550053)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
95,11/05/23 06:22:30 AM,-0.2039,0.0000,6.392,95.456,2.00,3.67,230.2,838.750
96,11/05/23 06:32:30 AM,-0.2039,0.0000,6.231,95.090,1.34,2.34,237.3,838.650
97,11/05/23 06:42:30 AM,-0.2039,0.0000,5.829,96.120,1.34,2.00,235.9,838.650
98,11/05/23 06:52:30 AM,-0.2039,0.0000,5.338,97.642,1.00,1.67,279.4,838.750
99,11/05/23 07:02:30 AM,-0.2039,0.0000,4.904,98.468,0.33,1.34,272.4,838.750
100,11/05/23 07:12:30 AM,-0.2039,0.0000,5.156,96.648,1.34,1.67,262.5,838.750
101,11/05/23 07:22:30 AM,-0.2039,0.0000,4.636,96.841,1.67,2.34,266.7,838.750
102,11/05/23 07:32:30 AM,-0.2039,0.0000,4.585,97.069,1.67,2.34,271.0,838.750
103,11/05/23 07:42:30 AM,-0.2039,0.0000,4.360,97.650,1.67,2.34,271.0,838.650
104,11/05/23 07:52:30 AM,-0.2039,0.0000,4.327,97.826,2.00,2.67,266.7,838.850
105,11/05/23 08:02:30 AM,-0.2039,0.0000,4.789,96.876,2.00,2.67,258.3,838.750
106,11/05/23 08:12:30 AM,-0.2039,0.0000,4.386,96.584,1.67,2.34,227.4,838.750
107,11/05/23 08:22:30 AM,-0.2039,0.0000,4.099,96.811,2.00,2.67,223.2,838.750
108,11/05/23 08:32:30 AM,-0.2039,0.0000,3.923,96.956,2.34,3.01,224.6,838.850
109,11/05/23 08:42:30 AM,-0.2039,0.0000,4.279,96.565,2.34,3.01,228.8,838.850
110,11/05/23 08:52:30 AM,-0.2039,0.0000,4.767,95.477,2.00,2.67,241.5,838.950
111,11/05/23 09:02:30 AM,-0.2039,0.0000,4.716,95.538,2.00,2.67,238.7,838.950
112,11/05/23 09:12:30 AM,-0.2039,0.0000,4.419,96.950,2.00,2.67,227.4,839.050
113,11/05/23 09:22:30 AM,-0.2039,0.0000,4.708,96.451,1.67,2.67,233.1,839.250
114,11/05/23 09:32:30 AM,-0.2039,0.0000,4.762,96.777,0.33,2.00,268.1,839.350
115,11/05/23 09:42:30 AM,-0.2039,0.0000,5.145,97.032,1.00,2.34,318.7,839.550
116,11/05/23 09:52:30 AM,-0.2039,0.0000,5.478,97.086,0.67,1.67,304.7,839.650
117,11/05/23 10:02:30 AM,-0.2039,0.0000,6.209,95.521,0.67,1.34,304.7,839.650
118,11/05/23 10:12:30 AM,-0.2039,0.0000,7.188,93.170,1.34,2.67,322.9,839.650
119,11/05/23 10:22:30 AM,-0.2039,0.0000,7.504,92.026,1.67,3.01,314.5,839.650
120,11/05/23 10:32:30 AM,-0.2039,0.0000,7.890,92.293,2.00,3.67,289.2,839.550
121,11/05/23 10:42:30 AM,-0.2039,0.0000,8.590,87.625,3.34,4.68,272.4,839.550
122,11/05/23 10:52:30 AM,-0.2039,0.0000,8.663,86.760,3.67,6.35,276.6,839.450
123,11/05/23 11:02:30 AM,-0.2039,0.0000,8.909,86.918,3.34,5.68,279.4,839.350
124,11/05/23 11:12:30 AM,-0.2039,0.0000,8.802,84.352,4.01,5.68,275.2,839.350
125,11/05/23 11:22:30 AM,-0.2039,0.0000,8.770,84.034,3.67,5.01,286.4,839.250
126,11/05/23 11:32:30 AM,-0.2039,0.0000,8.644,84.276,3.34,4.68,285.0,839.350
127,11/05/23 11:42:30 AM,-0.2039,0.0000,9.236,82.640,3.34,5.34,283.6,839.150
128,11/05/23 11:52:30 AM,-0.2039,0.0000,9.625,79.327,4.01,5.68,290.6,838.950
129,11/05/23 12:02:30 PM,-0.2039,0.0000,9.660,76.625,3.67,5.34,287.8,839.150
130,11/05/23 12:12:30 PM,-0.2039,0.0000,10.062,74.878,3.67,5.34,287.8,839.050
131,11/05/23 12:22:30 PM,-0.2039,0.0000,10.075,73.242,3.34,5.01,289.2,839.050
132,11/05/23 12:32:30 PM,-0.2039,0.0000,10.092,73.210,3.34,5.01,290.6,838.950
133,11/05/23 12:42:30 PM,-0.2039,0.0000,10.268,71.847,3.34,5.34,294.8,838.950
134,11/05/23 12:52:30 PM,-0.2039,0.0000,10.614,71.443,2.67,4.68,292.0,838.750
135,11/05/23 01:02:30 PM,-0.2039,0.0000,10.877,68.733,3.34,5.68,285.0,838.650
136,11/05/23 01:12:30 PM,-0.2039,0.0000,11.097,67.810,3.01,5.34,292.0,838.450
137,11/05/23 01:22:30 PM,-0.2039,0.0000,10.874,67.335,2.67,5.01,266.7,838.750
138,11/05/23 01:32:30 PM,-0.2039,0.0000,10.821,68.070,2.67,4.34,262.5,838.350
139,11/05/23 01:42:30 PM,-0.2039,0.0000,11.279,64.347,3.34,5.68,282.2,838.050
140,11/05/23 01:52:30 PM,-0.2039,0.0000,11.791,60.928,3.01,5.01,273.8,837.850
141,11/05/23 02:02:30 PM,-0.2039,0.0000,12.067,58.703,3.67,6.35,240.1,837.550
142,11/05/23 02:12:30 PM,-0.2039,0.0000,11.714,60.584,3.34,5.68,234.5,837.850
143,11/05/23 02:22:30 PM,-0.2039,0.0000,11.207,62.443,2.67,5.01,249.9,837.650
144,11/05/23 02:32:30 PM,-0.2039,0.0000,11.622,58.764,3.34,4.68,254.1,837.650
145,11/05/23 02:42:30 PM,-0.2039,0.0000,11.456,59.928,3.34,4.68,287.8,837.550
146,11/05/23 02:52:30 PM,-0.2039,0.0000,12.641,55.816,4.01,8.02,245.7,837.250
147,11/05/23 03:02:30 PM,-0.2039,0.0000,12.344,55.224,4.34,7.01,265.3,837.350
148,11/05/23 03:12:30 PM,-0.2039,0.0000,11.526,56.829,4.01,6.68,269.6,837.450
149,11/05/23 03:22:30 PM,-0.2039,0.0000,12.081,55.032,4.34,6.35,258.3,837.250
150,11/05/23 03:32:30 PM,-0.2039,0.0000,12.467,53.582,4.68,7.01,259.7,837.050
151,11/05/23 03:42:30 PM,-0.2039,0.0000,11.890,54.441,4.34,6.68,251.3,836.950
152,11/05/23 03:52:30 PM,-0.2039,0.0000,11.992,55.262,3.67,6.01,276.6,836.950
153,11/05/23 04:02:30 PM,-0.2039,0.0000,11.805,54.577,2.67,4.68,240.1,837.250
154,11/05/23 04:12:30 PM,-0.2039,0.0000,11.153,54.630,3.34,5.34,249.9,837.450
155,11/05/23 04:22:30 PM,-0.2039,0.0000,11.279,54.893,2.67,4.34,244.3,837.350
156,11/05/23 04:32:30 PM,-0.2039,0.0000,11.357,53.811,3.01,4.68,237.3,837.350
157,11/05/23 04:42:30 PM,-0.2039,0.0000,11.051,54.823,3.34,5.01,217.6,837.350
158,11/05/23 04:52:30 PM,-0.2039,0.0000,10.743,55.663,3.01,4.34,220.4,837.350
159,11/05/23 05:02:30 PM,-0.2039,0.0000,10.571,58.303,2.00,3.01,212.0,837.350
160,11/05/23 05:12:30 PM,-0.2039,0.0000,10.365,60.282,2.34,4.01,206.4,837.450
161,11/05/23 05:22:30 PM,-0.2039,0.0000,10.075,62.016,2.00,3.01,212.0,837.550
162,11/05/23 05:32:30 PM,-0.2039,0.0000,9.730,64.169,1.34,2.34,206.4,837.450
163,11/05/23 05:42:30 PM,-0.2039,0.0000,9.472,65.476,1.00,2.00,209.2,837.450
164,11/05/23 05:52:30 PM,-0.2039,0.0000,9.258,65.934,1.00,1.34,214.8,837.350
165,11/05/23 06:02:30 PM,-0.2039,0.0000,9.239,65.945,1.00,1.34,216.2,837.250
166,11/05/23 06:12:30 PM,-0.2039,0.0000,9.209,65.904,0.67,1.00,217.6,837.150
167,11/05/23 06:22:30 PM,-0.2039,0.0000,8.917,67.086,0.67,1.00,217.6,837.050
168,11/05/23 06:32:30 PM,-0.2039,0.0000,7.668,72.335,0.33,1.00,244.3,837.050
169,11/05/23 06:42:30 PM,-0.2039,0.0000,7.590,72.905,0.00,0.67,256.9,837.050
170,11/05/23 06:52:30 PM,-0.2039,0.0000,6.915,76.245,0.33,1.00,256.9,837.050
171,11/05/23 07:02:30 PM,-0.2039,0.0000,6.419,78.987,0.00,1.00,258.3,836.950
172,11/05/23 07:12:30 PM,-0.2039,0.0000,6.499,78.544,0.33,1.67,251.3,836.950
173,11/05/23 07:22:30 PM,-0.2039,0.0000,6.955,76.838,1.67,2.34,228.8,837.050
174,11/05/23 07:32:30 PM,-0.2039,0.0000,7.242,75.747,1.34,2.34,227.4,837.050
175,11/05/23 07:42:30 PM,-0.2039,0.0000,6.671,78.064,0.33,1.34,240.1,837.150
176,11/05/23 07:52:30 PM,-0.2039,0.0000,6.234,80.336,0.33,1.34,262.5,837.150
177,11/05/23 08:02:30 PM,-0.2039,0.0000,6.480,79.345,0.33,1.00,282.2,837.150
178,11/05/23 08:12:30 PM,-0.2039,0.0000,6.258,80.285,0.00,0.00,282.2,837.050
179,11/05/23 08:22:30 PM,-0.2039,0.0000,6.309,80.209,0.00,1.00,280.8,837.050
180,11/05/23 08:32:30 PM,-0.2039,0.0000,6.142,81.338,0.33,1.00,259.7,836.950
181,11/05/23 08:42:30 PM,-0.2039,0.0000,5.931,82.745,0.67,1.67,261.1,837.050
182,11/05/23 08:52:30 PM,-0.2039,0.0000,5.783,84.280,1.00,1.34,278.0,836.950
183,11/05/23 09:02:30 PM,-0.2039,0.0000,5.901,84.169,1.34,1.67,279.4,836.850
184,11/05/23 09:12:30 PM,-0.2039,0.0000,5.963,83.868,1.00,1.67,282.2,836.750
185,11/05/23 09:22:30 PM,-0.2039,0.0000,6.228,82.504,0.67,1.34,282.2,836.650
186,11/05/23 09:32:30 PM,-0.2039,0.0000,6.035,83.301,0.33,1.00,282.2,836.550
187,11/05/23 09:42:30 PM,-0.2039,0.0000,6.089,82.954,1.00,1.34,280.8,836.650
188,11/05/23 09:52:30 PM,-0.2039,0.0000,6.204,82.023,0.67,1.00,278.0,836.650
189,11/05/23 10:02:30 PM,-0.2039,0.0000,5.708,84.057,0.67,1.00,278.0,836.550
190,11/05/23 10:12:30 PM,-0.2039,0.0000,5.432,85.339,0.67,1.00,280.8,836.550
191,11/05/23 10:22:30 PM,-0.2039,0.0000,5.539,85.240,0.00,0.67,282.2,836.450
192,11/05/23 10:32:30 PM,-0.2039,0.0000,5.089,87.146,0.00,0.00,282.2,836.450
193,11/05/23 10:42:30 PM,-0.2039,0.0000,4.957,88.344,0.00,0.33,282.2,836.450
194,11/05/23 10:52:30 PM,-0.2039,0.0000,5.268,86.923,0.00,0.33,282.2,836.450
195,11/05/23 11:02:30 PM,-0.2039,0.0000,5.311,86.674,0.00,0.00,282.2,836.350
196,11/05/23 11:12:30 PM,-0.2039,0.0000,5.172,86.921,0.00,0.00,282.2,836.350
197,11/05/23 11:22:30 PM,-0.2039,0.0000,4.577,88.934,0.33,1.00,283.6,836.250
198,11/05/23 11:32:30 PM,-0.2039,0.0000,4.531,89.725,0.33,1.00,334.1,836.350
199,11/05/23 11:42:30 PM,-0.2039,0.0000,5.148,87.175,0.00,0.67,325.7,836.450
200,11/05/23 11:52:30 PM,-0.2039,0.0000,5.209,86.574,0.00,0.00,325.7,836.450
201,11/06/23 12:02:30 AM,-0.2039,0.0000,4.906,87.979,0.00,0.00,325.7,836.350
202,11/06/23 12:12:30 AM,-0.2039,0.0000,5.062,87.282,0.00,0.33,355.2,836.150
203,11/06/23 12:22:30 AM,-0.2039,0.0000,4.697,89.175,0.00,0.33,11.2,836.150
204,11/06/23 12:32:30 AM,-0.2039,0.0000,4.507,90.454,0.33,1.34,332.7,836.150
205,11/06/23 12:42:30 AM,-0.2039,0.0000,4.625,90.616,0.33,1.00,296.2,836.150
206,11/06/23 12:52:30 AM,-0.2039,0.0000,4.941,88.930,0.00,0.67,317.3,836.050
207,11/06/23 01:02:30 AM,-0.2039,0.0000,4.847,89.335,1.34,2.00,61.8,835.750
208,11/06/23 01:12:30 AM,-0.2039,0.0000,4.330,91.896,1.00,2.00,154.4,835.750
209,11/06/23 01:22:30 AM,-0.2039,0.0000,4.169,93.042,0.33,1.00,155.8,835.550
210,11/06/23 01:32:30 AM,-0.2039,0.0000,4.019,93.906,0.00,0.33,205.0,835.450
211,11/06/23 01:42:30 AM,-0.2039,0.0000,3.955,94.229,0.00,0.00,207.8,835.550
212,11/06/23 01:52:30 AM,-0.2039,0.0000,4.097,93.829,0.00,0.67,241.5,835.650
213,11/06/23 02:02:30 AM,-0.2039,0.0000,4.121,93.085,0.00,0.67,241.5,835.450
214,11/06/23 02:12:30 AM,-0.2039,0.0000,4.164,93.115,0.00,0.33,241.5,835.450
215,11/06/23 02:22:30 AM,-0.2039,0.0000,4.413,92.235,0.00,0.00,241.5,835.450
216,11/06/23 02:32:30 AM,-0.2039,0.0000,4.419,92.065,0.00,0.00,241.5,835.450
217,11/06/23 02:42:30 AM,-0.2039,0.0000,4.242,91.954,0.00,0.00,241.5,835.250
218,11/06/23 02:52:30 AM,-0.2039,0.0000,4.183,92.859,0.00,0.00,241.5,835.050
219,11/06/23 03:02:30 AM,-0.2039,0.0000,4.239,92.326,0.00,0.00,241.5,834.950
220,11/06/23 03:12:30 AM,-0.2039,0.0000,4.016,92.750,0.33,1.00,244.3,834.850
221,11/06/23 03:22:30 AM,-0.2039,0.0000,3.274,94.665,1.00,1.34,275.2,834.850
222,11/06/23 03:32:30 AM,-0.2039,0.0000,3.461,95.378,1.34,2.00,272.4,834.950
223,11/06/23 03:42:30 AM,-0.2039,0.0000,4.303,92.233,0.00,0.67,263.9,834.950
224,11/06/23 03:52:30 AM,-0.2039,0.0000,3.354,94.229,1.00,1.67,271.0,834.950
225,11/06/23 04:02:30 AM,-0.2039,0.0000,2.941,96.374,1.00,2.00,285.0,834.850
226,11/06/23 04:12:30 AM,-0.2039,0.0000,3.440,95.380,1.00,1.67,289.2,834.750
227,11/06/23 04:22:30 AM,-0.2039,0.0000,3.898,94.452,0.00,0.67,279.4,834.750
228,11/06/23 04:32:30 AM,-0.2039,0.0000,3.949,94.092,0.00,1.00,275.2,834.750
229,11/06/23 04:42:30 AM,-0.2039,0.0000,4.075,93.512,0.33,1.00,262.5,834.850
230,11/06/23 04:52:30 AM,-0.2039,0.0000,3.920,93.910,0.00,0.67,206.4,834.750
231,11/06/23 05:02:30 AM,-0.2039,0.0000,3.866,94.853,0.33,1.67,214.8,834.650
232,11/06/23 05:12:30 AM,-0.2039,0.0000,4.078,94.577,1.00,1.67,306.1,834.550
233,11/06/23 05:22:30 AM,-0.2039,0.0000,4.258,94.403,0.67,2.00,289.2,834.450
234,11/06/23 05:32:30 AM,-0.2039,0.0000,4.456,92.891,1.00,1.67,50.5,834.150
235,11/06/23 05:42:30 AM,-0.2039,0.0000,4.105,94.664,0.67,2.00,285.0,834.050
236,11/06/23 05:52:30 AM,-0.2039,0.0000,4.086,94.807,0.33,1.67,96.9,834.050
237,11/06/23 06:02:30 AM,-0.2039,0.0000,3.936,95.712,0.33,1.00,56.2,833.550
238,11/06/23 06:12:30 AM,-0.2039,0.0000,3.839,96.574,0.33,1.34,61.8,833.350
239,11/06/23 06:22:30 AM,-0.2039,0.0000,3.834,96.950,1.34,2.00,168.5,833.450
240,11/06/23 06:32:30 AM,-0.2039,0.0000,3.740,98.138,1.67,3.67,175.5,833.550
241,11/06/23 06:42:30 AM,-0.2039,0.0000,3.955,97.070,1.34,4.01,140.4,833.950
242,11/06/23 06:52:30 AM,-0.2039,0.0000,3.805,98.244,0.33,1.00,188.1,833.850
243,11/06/23 07:02:30 AM,-0.2039,0.0000,3.649,98.958,0.33,1.34,230.2,833.650
244,11/06/23 07:12:30 AM,-0.2039,0.0000,3.628,98.602,1.00,2.00,189.5,833.750
245,11/06/23 07:22:30 AM,-0.2039,0.0000,3.654,98.300,0.00,0.67,224.6,833.650
246,11/06/23 07:32:30 AM,-0.2039,0.0000,3.620,97.786,0.33,0.67,181.1,833.450
247,11/06/23 07:42:30 AM,-0.2039,0.0000,3.024,98.604,0.00,0.67,231.6,833.350
248,11/06/23 07:52:30 AM,-0.2039,0.0000,3.070,99.921,0.67,1.00,296.2,833.150
249,11/06/23 08:02:30 AM,-0.2039,0.0000,2.732,98.569,1.00,2.00,0.0,833.150
250,11/06/23 08:12:30 AM,-0.2039,0.0000,2.730,99.997,1.00,2.00,339.7,833.250
251,11/06/23 08:22:30 AM,-0.2039,0.0000,3.258,98.711,1.00,1.67,57.6,833.150
252,11/06/23 08:32:30 AM,-0.2039,0.0000,3.108,98.653,0.00,1.00,64.6,833.250
253,11/06/23 08:42:30 AM,-0.2039,0.0000,3.201,99.062,0.67,1.34,77.2,833.150
254,11/06/23 08:52:30 AM,-0.2039,0.0000,2.904,99.135,0.00,0.67,67.4,833.150
255,11/06/23 09:02:30 AM,-0.2039,0.0000,2.915,99.821,0.33,1.00,56.2,833.150
256,11/06/23 09:12:30 AM,-0.2039,0.0000,2.692,99.806,0.33,1.00,141.8,833.150
257,11/06/23 09:22:30 AM,-0.2039,0.0000,2.668,99.985,0.00,0.67,160.0,833.050
